 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
o	1.1152288e-05	0.000106093285	0.00016021334	0.01276817	0.012600511	0.010363663	0.023053303	0.007945778	0.010643876	0.0142267095	0.05162432	0.85649616
m	8.938499e-05	0.80777955	0.1913383	1.5696598e-05	0.00051942264	9.86374e-06	3.465771e-05	0.00011883592	2.5015488e-05	6.927738e-05	3.456596e-08	5.7670754e-08
a	0.009963181	0.76282394	0.15656781	0.057354763	0.0059153247	0.0005006991	0.0044383197	0.0012515681	0.0009117282	0.00018207594	8.691582e-05	3.6596691e-06
r	0.0016477394	0.81903315	0.17540984	0.0021281766	0.0013311061	0.0003135345	1.35869495e-05	0.00010340986	1.8025947e-05	1.3717478e-06	4.378613e-08	7.684676e-08
ì	0.00011600208	0.11824192	0.57328784	0.17635241	0.07885772	0.0029088438	0.019892145	0.018845884	0.009492143	0.0015250215	0.00019228784	0.00028776936
o	8.1028724e-05	0.6390418	0.35892594	0.00036995532	0.0012605122	8.2267936e-05	3.0246765e-05	0.00015753433	3.9612154e-05	1.0020547e-05	8.95402e-07	1.7203362e-07
t	2.348541e-08	0.057091724	0.9414565	9.287447e-06	0.0007447217	1.5192429e-06	2.5295447e-05	0.0004422894	0.00014371604	8.495216e-05	7.748586e-08	1.418013e-08
è	0.00045774152	0.1693236	0.22840983	0.52123123	0.023741476	0.011649772	0.025660496	0.012210755	0.0040615792	0.0012175294	0.001995974	4.0091294e-05
l	2.154381e-05	0.45031533	0.5312989	0.0021609846	0.012625606	0.00064079446	0.00034177708	0.0018725356	0.00060306874	0.00010805675	1.0626705e-05	8.557151e-07
i	0.00041699773	0.11085792	0.26966837	0.43433478	0.030264903	0.015962847	0.058086034	0.032379422	0.014948887	0.010269077	0.022488091	0.00032267554
f	0.00042812346	0.2098996	0.48526236	0.059865154	0.13250555	0.028137522	0.0029534968	0.05650966	0.023535488	0.0008095901	4.6247074e-05	4.7328853e-05
a	0.00013531235	0.03937099	0.11155608	0.4643009	0.12698935	0.019080665	0.08466449	0.05802364	0.050067607	0.010855663	0.031808708	0.0031464621
m	8.3791245e-05	0.10310437	0.31659558	0.040645145	0.32274443	0.036199357	0.0077351285	0.10845384	0.059813812	0.0044109765	0.00014199765	7.157038e-05
è	0.0004991053	0.02631199	0.042269178	0.39447236	0.13506067	0.03366758	0.21016546	0.037293065	0.032274213	0.016319688	0.068012975	0.003653708
n	6.428068e-07	0.03373207	0.16034535	0.00765794	0.46165213	0.023435462	0.01870039	0.123786695	0.11573488	0.0538965	0.0010198461	3.804758e-05
o	4.121875e-07	0.0015411286	0.029974286	0.0058921697	0.0130125955	0.0013030794	0.014501822	0.10055599	0.36755836	0.17712384	0.28364435	0.0048919963
a	3.174814e-05	0.010421189	0.0970637	0.019414738	0.33371106	0.023020001	0.014722422	0.19498973	0.2748713	0.030269036	0.00058652373	0.0008985284
p	3.7387576e-08	0.011990074	0.35861853	0.0054996214	0.056514975	0.0020558268	0.041676216	0.045985278	0.043073535	0.43200427	0.002294298	0.0002873848
p	8.730679e-06	0.010590638	0.044120293	0.07435363	0.077567376	0.0066705705	0.16014545	0.05028068	0.12980717	0.11176778	0.33091515	0.003772605
è	0.0003909859	0.031994864	0.010789647	0.5310858	0.083333835	0.1954186	0.08936981	0.023233138	0.0085282745	0.0037101158	0.022073478	7.14062e-05
n	1.541114e-05	0.0063267797	0.021326873	0.0048818095	0.19702975	0.014343087	0.005972956	0.13182011	0.51783943	0.08272924	0.0028864355	0.01482808
a	4.5101487e-07	0.00047121098	0.008099315	0.004990171	0.014991465	0.0012806694	0.02168012	0.0510339	0.18625243	0.09123293	0.6132668	0.0067004818
o	1.0293869e-05	0.0023813364	0.020857817	0.014511847	0.3235262	0.015704071	0.030342415	0.14644611	0.36762834	0.07455749	0.00094113965	0.0030929667
m	7.669528e-09	0.00091083086	0.033869833	0.0048764166	0.11161777	0.0037852966	0.08984071	0.046499	0.050962657	0.6509567	0.005362217	0.0013184991
