 	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	2.1939853e-05	4.1186533e-05	5.098902e-05	0.00021541871	9.6177435e-05	0.0019225529	0.0019459241	0.023834402	0.23353787	0.7383336
n	0.7176183	0.26121113	2.4853778e-05	0.01999304	0.00043415136	0.0005981917	0.000115937655	3.9986267e-06	2.6509758e-08	4.287763e-07
è	0.0120379655	0.09951431	0.001890093	0.7991211	0.0004267695	0.08681904	0.00014134281	1.6059423e-05	7.900599e-06	2.5343303e-05
g	0.15748107	0.70957816	0.0018659064	0.12729923	0.0014401134	0.0021066312	0.00021333345	1.4484581e-05	1.4004424e-07	9.92331e-07
r	0.0022139323	0.23587039	0.007904328	0.38792223	0.009980768	0.3204853	0.021707268	0.013680723	0.00019919859	3.5932648e-05
a	0.03069676	0.24564494	0.11045497	0.53899443	0.06220224	0.008915317	0.002672879	0.00010413632	5.1563284e-06	0.00030915218
t	0.009683623	0.55261356	0.0019157883	0.39170775	0.0016299401	0.04212191	0.00011612016	1.3477788e-05	1.1808063e-05	0.0001859377
s	0.0111491075	0.08975539	0.049864773	0.44171655	0.048570544	0.2457843	0.032957062	0.0363348	0.03828274	0.0055846777
a	0.0016647031	0.0016444193	0.9144751	0.011453395	0.063127	0.00022056961	0.005222312	0.002148334	3.4003173e-05	1.0227564e-05
m	0.0046611354	0.17058305	0.0056234053	0.6835762	0.0020161776	0.13182968	0.0007514402	0.0001785445	0.0001303242	0.0006500147
à	0.033908166	0.13826162	0.013219874	0.3978828	0.008199816	0.17184126	0.03869854	0.13024896	0.06430167	0.0034372464
i	0.0008897588	0.03846985	0.0040600942	0.8068558	0.0022631474	0.14027578	0.0045538205	0.0022618202	0.00013575905	0.00023419061
è	3.244539e-05	0.018255914	7.1064223e-06	0.7604506	0.00018816662	0.22024068	0.00056206994	7.008659e-05	1.0345988e-05	0.00018262329
n	0.00036762338	0.077765554	0.0004718379	0.6403638	0.0017340377	0.24813658	0.018255938	0.011678269	0.00032101854	0.00090530264
a	0.0006330524	0.009902379	0.011254924	0.051445547	0.055354428	0.16661952	0.0616824	0.21545498	0.4181626	0.009490115
g	1.7452427e-05	0.0016751278	0.0005075532	0.4853559	0.00040088018	0.5037358	0.0022880456	0.0014441303	0.002030242	0.0025448478
r	1.769698e-05	0.02539286	8.532239e-05	0.3613012	0.0005304266	0.3766876	0.0076689706	0.09121605	0.13678612	0.00031368918
à	0.00096381403	0.0025251892	0.074631356	0.08582311	0.10738299	0.09108193	0.2637839	0.34736788	0.026052518	0.00038723185
m	5.686107e-05	0.00396913	0.00015999272	0.16571032	0.00012883832	0.6464969	0.0013581079	0.0015739041	0.031904586	0.1486414
m	0.0017552756	0.022299275	0.0016673526	0.030993776	0.0027219395	0.04285617	0.004288256	0.06977944	0.8153411	0.008297399
a	0.0014757519	0.0020813064	0.07438827	0.024124509	0.027990445	0.027421327	0.21112314	0.62681156	0.0045770514	6.610471e-06
s	5.9441845e-06	0.00041649782	1.4642335e-05	0.15321217	7.157154e-05	0.7038987	0.0010429635	0.0007689729	0.029348167	0.11122032
o	0.00057683594	0.017751478	0.00017941603	0.12003631	0.00048714274	0.30046862	0.0070466613	0.09680215	0.45574227	0.00090905715
n	3.393205e-06	0.00024101435	1.1421551e-05	0.1191946	5.4617154e-05	0.73157454	0.0030246887	0.004738799	0.05553572	0.08562117
a	2.4023088e-06	0.00024174171	7.263309e-06	0.005435339	8.674149e-05	0.052684255	0.0012944064	0.014668351	0.91972613	0.0058533424
d	2.1186431e-06	0.00017997605	7.219124e-06	0.088655874	3.4214303e-05	0.6764098	0.0022891148	0.0041528577	0.07662231	0.1516465
e	1.6347954e-05	0.014621151	3.1369593e-05	0.07830427	0.00022888072	0.16214472	0.0029028296	0.07086362	0.66717696	0.0037098273
r	2.2452025e-06	0.00019508055	0.00032703448	0.11386564	0.00024998747	0.6861903	0.0033787985	0.0039992463	0.02842775	0.16336387
f	3.1818705e-05	0.001848941	0.00011130153	0.02561927	0.00063902076	0.10701503	0.014975801	0.29832926	0.54854095	0.002888582
ò	0.00018834553	0.00064900576	0.058864746	0.027794654	0.047594897	0.08762218	0.14088044	0.29850796	0.32966563	0.008232179
m	2.7959854e-06	0.00014177179	4.223193e-06	0.007146227	3.5607447e-06	0.08066001	0.00016467505	0.0005805153	0.13724838	0.7740478
m	0.005837214	0.042857118	0.0079963505	0.032958806	0.0062533575	0.02845804	0.0048989495	0.08734334	0.7795711	0.0038256496
u	0.0009279215	0.0012083948	0.0072918986	0.008015507	0.0074392646	0.0247715	0.10563444	0.7883513	0.05633939	2.0377578e-05
</S>	1.2389654e-07	6.3408293e-06	2.3721698e-07	0.002369837	1.4204395e-06	0.030573161	4.3473592e-05	6.357054e-05	0.028716749	0.93822503
