 	questo	muro	vuole	uno	specchio	</S>
c	0.00032751242	8.814129e-05	7.259126e-05	3.66243e-05	0.010097155	0.9893779
ì	0.1722258	0.5973724	0.2075404	0.022693677	0.00016682263	9.1533815e-07
t	0.6936989	0.27976048	0.022098301	0.0044420357	9.010206e-08	1.4810321e-07
t	0.19761568	0.26941657	0.20514415	0.25852644	0.06879927	0.000497828
o	0.32184651	0.10335184	0.11636849	0.43377554	0.024491344	0.00016625824
t	0.042536024	0.55738163	0.29495993	0.10483913	0.00022587112	5.7447123e-05
ì	0.042736374	0.28162572	0.18408588	0.027263151	0.46196902	0.002319842
c	0.068618536	0.7715906	0.14548491	0.013958235	0.00031905924	2.8634362e-05
h	0.019121103	0.7241216	0.152182	0.08854233	0.015971877	6.107556e-05
o	0.0018555336	0.006305587	0.043374445	0.9323712	0.015713453	0.00037980292
t	0.0032796706	0.4685504	0.3856286	0.13762067	0.0040838313	0.000836811
è	0.010117828	0.12297799	0.07397488	0.014637831	0.77434677	0.003944629
l	0.013070776	0.6292377	0.30221635	0.046697985	0.0074646687	0.0013124868
i	0.014054136	0.27336776	0.114675514	0.03520358	0.5587551	0.0039439355
è	0.0010875061	0.1771259	0.69475025	0.049763504	0.062019687	0.015253248
n	0.11216361	0.045485303	0.023146411	0.8093058	0.007704834	0.0021941024
a	0.0026258843	0.042586777	0.0198237	0.018549457	0.91154116	0.0048730406
n	0.0006257236	0.067068666	0.44789073	0.023067545	0.32272482	0.13862243
j	2.7684662e-05	0.003979234	0.003333493	0.0012554887	0.9618472	0.029556934
a	0.00033640006	0.0008953198	0.0017992028	0.010192069	0.98456407	0.0022128504
l	0.00045574896	0.028602412	0.21916693	0.011599172	0.12373641	0.61643934
ì	0.017306926	0.29673138	0.39226374	0.007684429	0.2822297	0.0037838789
</S>	0.0049086423	0.028045485	0.036621734	0.008515535	0.14695358	0.77495503
