 	il	vestito	della	sposa	vuole	bianco	</S>
o	1.5604941e-05	3.904174e-05	4.9692488e-05	0.00010620684	0.00033168172	0.15267374	0.846784
à	3.0866656e-07	0.005797658	0.7669282	0.22589684	0.0013767072	8.18978e-09	2.5078816e-07
b	3.2801023e-07	0.005217929	0.64992946	0.33877826	0.006074021	4.5229727e-09	2.8107259e-08
b	6.789937e-07	0.0008479416	0.031003479	0.7881718	0.17995353	9.0711256e-07	2.156631e-05
i	0.0704482	0.83166945	0.05550687	0.028141696	0.013557927	0.0006611353	1.467894e-05
t	0.00023322486	0.7265169	0.1851687	0.050738525	0.03730573	3.3114014e-07	3.6508154e-05
o	0.0029958275	0.11065108	0.07854407	0.3759782	0.38720968	0.04325727	0.0013638809
u	0.0029738722	0.9901447	0.0051490352	0.0012138269	0.0005140132	9.2019695e-07	3.5721482e-06
k	5.552778e-09	0.00092559063	0.1327998	0.69314283	0.17313044	2.5125354e-07	1.0890241e-06
o	0.0033150143	0.047683813	0.005083567	0.019161684	0.03952177	0.88404596	0.0011881065
r	0.016754182	0.98089224	0.0017132688	0.00054294063	9.5456526e-05	8.8460763e-07	1.0226576e-06
a	0.030469041	0.60443914	0.03327105	0.049387604	0.015722081	0.26355973	0.0031513148
s	0.008996499	0.98226595	0.0047885515	0.002532415	0.0013427025	4.4985e-05	2.884003e-05
ì	0.009434214	0.2298475	0.013573664	0.025503004	0.011938139	0.7058343	0.0038692206
u	0.0011388537	0.8417679	0.040836133	0.08876832	0.026726337	0.00042872244	0.00033375694
t	5.8349137e-08	0.0065133194	0.072416894	0.47489554	0.44600227	5.111256e-05	0.000120811346
è	0.0011412301	0.014083853	0.001630483	0.006377088	0.015802165	0.96026325	0.0007019184
l	0.000139232	0.22392973	0.114423074	0.5190504	0.13799912	0.0028908825	0.0015675706
i	0.0055563278	0.0857564	0.01490625	0.04197944	0.020073267	0.8306268	0.0011014353
à	0.0024178775	0.3728888	0.08125132	0.11534989	0.23555578	0.10503718	0.087499104
s	1.1861125e-09	0.00016176602	0.037743185	0.64387333	0.3171909	0.00015849654	0.0008723236
p	0.0021642782	0.037119277	0.0020381617	0.0064124465	0.008245225	0.9429957	0.0010248628
r	0.0059198015	0.011587016	0.003884256	0.005070143	0.004459867	0.96902287	5.5977307e-05
o	0.0051687434	0.010463177	0.008250023	0.0112368325	0.013746244	0.9509748	0.00016017295
</S>	5.9994322e-06	0.0029497761	0.0070015397	0.013764654	0.06086354	0.0015262471	0.9138883
