 	la	macchina	vuole	riparata	dal	meccanico	</S>
i	7.1273544e-06	4.2376578e-05	1.7221284e-05	0.00026532612	0.0007510776	0.06573758	0.93317926
m	0.15145038	0.80895984	0.03797089	0.000892113	0.0007259336	1.5924941e-07	5.4998475e-07
à	0.1441639	0.78058344	0.014953486	0.057230856	0.0017009338	0.0013200401	4.7404865e-05
k	0.05446281	0.8538092	0.08913667	0.002240476	0.00035047592	1.8729403e-07	1.973514e-07
i	0.09898947	0.37241203	0.24846442	0.16252682	0.058325473	0.05495556	0.0043262104
n	0.09780855	0.48197582	0.41107407	0.0052037328	0.0038743431	3.796114e-05	2.5503337e-05
a	0.0010682564	0.15168935	0.17451246	0.504176	0.14583439	0.021753551	0.00096598343
t	0.026696445	0.5069215	0.43832007	0.014830496	0.013121636	5.9669877e-05	5.018405e-05
è	0.024997255	0.14710559	0.16502343	0.3284228	0.11163436	0.21608816	0.0067284075
l	0.012935792	0.37640098	0.4747129	0.09145227	0.044457525	2.6550417e-05	1.4003368e-05
i	0.030781928	0.23201022	0.39274928	0.19475533	0.0645621	0.08095987	0.0041812924
s	0.0034277977	0.24664746	0.4764703	0.09826511	0.17310922	0.0012408743	0.0008393253
t	0.0032426112	0.102495566	0.11379727	0.3065195	0.22699682	0.23652947	0.010418726
i	0.26896954	0.01249491	0.1961219	0.09512287	0.39189887	0.033118937	0.002272924
a	0.0005294664	0.18307479	0.15049918	0.2313532	0.4296991	0.0025653315	0.0022789892
m	0.00033618085	0.08542285	0.105616115	0.74426144	0.06377614	0.00014504064	0.00044220913
m	0.01902876	0.061646245	0.044743847	0.08611263	0.057960793	0.7204047	0.010103082
è	0.17620231	0.0058030565	0.084515624	0.05356184	0.6715383	0.008341623	3.7314298e-05
n	4.6921185e-05	0.06263752	0.012320963	0.36106718	0.53862816	0.00961494	0.015684415
i	2.3819206e-05	0.013526261	0.017418755	0.09573347	0.22589931	0.6414636	0.005934809
à	7.334061e-05	0.053526998	0.025734585	0.36480924	0.50259537	0.021505764	0.031754676
t	2.4523888e-05	0.031899445	0.009423812	0.8892114	0.06655089	0.00077318115	0.0021167835
t	0.0015473666	0.02632532	0.014676723	0.027489897	0.019562218	0.8988358	0.011562729
o	0.011748417	0.005547612	0.027935626	0.09313633	0.72882986	0.13240941	0.00039269624
m	7.718686e-06	0.014443784	0.0044891355	0.28986418	0.2799879	0.07040469	0.3408026
e	0.0033885157	0.06758328	0.019198	0.09644302	0.16210622	0.645759	0.0055219997
k	2.7415954e-06	0.004611787	0.0016766784	0.34906211	0.404183	0.08556868	0.15489508
k	0.0013303591	0.019580683	0.0064884997	0.061865978	0.12362846	0.78010726	0.0069988
à	0.004327034	0.0061295205	0.01623131	0.15709174	0.5597853	0.25556472	0.00087039615
n	1.3598939e-06	0.0025230472	0.00019279186	0.09329562	0.088604204	0.070768744	0.74461424
i	1.1184447e-05	0.004870796	0.00263956	0.02013478	0.06652857	0.8986859	0.007129328
k	2.0704452e-07	0.0007075131	0.0001660162	0.056068745	0.050043657	0.05072766	0.8422862
o	0.0009422692	0.012122659	0.0044056363	0.03559444	0.0821438	0.8555051	0.009286153
</S>	3.276869e-07	0.0007468398	0.00018404664	0.06459022	0.054281805	0.08037417	0.79982257
