 	avete	cucinato	le	verdure	</S>
i	2.2053e-05	9.0355525e-06	0.000708628	0.15377429	0.84548604
m	0.8152452	0.1846462	7.636391e-05	5.1279526e-06	2.7109101e-05
a	0.031051755	0.9671441	0.0009662004	0.00048793762	0.00035016157
r	0.58780354	0.41158447	0.0004300489	0.00012276361	5.9210586e-05
è	0.7987118	0.124174796	0.008599815	0.010579385	0.057934247
t	0.9918724	0.007325712	5.452216e-05	0.00062014104	0.00012725282
s	0.36759552	0.047319252	0.11181176	0.46031108	0.012962383
a	0.007814526	0.54318804	0.4056722	0.042773888	0.00055135135
t	0.98133254	0.00024130865	1.8874673e-05	0.0002211781	0.018186051
o	0.5204738	0.035010923	0.09497498	0.3308478	0.018692428
l	0.96813345	0.008511567	0.0009640992	0.007673926	0.01471705
a	0.3314554	0.023480263	0.10237015	0.49548337	0.047210757
l	0.86909246	0.010582983	0.0031572676	0.058790624	0.05837663
à	0.26191077	0.010929153	0.07621499	0.5997416	0.05120357
c	0.24481253	8.59104e-05	0.00069666875	0.7377749	0.016629947
h	0.9484035	0.000505936	0.0013355239	0.045342598	0.004412408
a	0.0007923366	0.06884564	0.46189559	0.46719632	0.0012702019
n	0.001339597	4.6576797e-06	2.6756422e-06	0.00033995297	0.99831307
a	0.066469386	0.00065533485	0.010655568	0.49104205	0.43117765
</S>	0.042202447	5.7241195e-05	0.00017810533	0.056402817	0.9011594
