 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
i	5.4148237e-05	7.8522986e-05	0.0008545064	0.0007999039	0.0027015095	0.003982096	0.007893436	0.006581427	0.013772739	0.009818753	0.033476964	0.034578264	0.3614771	0.5239306
p	0.9916646	0.008116517	5.1738816e-06	7.2001704e-08	0.00013991367	6.564111e-05	7.411377e-08	4.2854062e-06	2.0978705e-06	1.338431e-06	1.5964713e-07	6.5086965e-08	9.297572e-10	1.3199828e-09
à	0.8483684	0.1478415	0.00077968306	1.7032944e-05	0.0011559345	0.0013349195	1.1569778e-05	0.000320925	4.4201846e-05	7.47394e-05	4.680932e-05	4.143919e-06	1.2817512e-07	3.299083e-09
o	0.98677665	0.012665908	7.515184e-06	1.1816674e-07	0.00020660057	0.00029995915	1.8845031e-07	3.417025e-05	5.0762574e-06	3.1747934e-06	4.084627e-07	2.1931764e-07	9.280326e-09	2.0597199e-08
v	0.93641376	0.010713367	4.188979e-05	8.316475e-07	0.036311023	0.009019809	1.2179306e-05	0.005808057	0.0005151892	0.0010825059	7.138596e-05	9.96664e-06	7.2793334e-08	1.728812e-08
r	0.26315507	0.102904215	0.083430514	0.01616611	0.21169336	0.10328323	0.10238784	0.0641283	0.020922575	0.02092118	0.007035406	0.0035591328	0.0004115193	1.5500707e-06
ì	0.077188045	0.6590037	0.085864455	0.1427599	0.008975749	0.0010680655	0.024866173	0.00016510897	7.4389856e-05	2.614078e-05	7.792597e-06	3.657003e-07	6.9988616e-08	5.073482e-08
s	0.82308686	0.14838633	0.00020315232	7.061866e-05	0.0073807337	0.014476128	4.770489e-05	0.003804924	0.00073208	0.0011716665	0.0005406974	8.8760156e-05	5.0100657e-06	5.3569875e-06
k	0.0037166409	0.005058918	0.030050335	0.004959651	0.1510796	0.12890705	0.009832863	0.34135947	0.059955116	0.08631883	0.10528182	0.04281903	0.02725785	0.0034028068
o	0.03868299	0.30578288	0.2436259	0.31002444	0.02933516	0.006175723	0.06538562	0.00038840316	0.00046951763	9.266147e-05	3.1921623e-05	2.8301267e-06	8.78402e-07	1.0910007e-06
n	0.016572904	0.28948274	0.003690829	0.004665245	0.15964618	0.37644106	0.0014980104	0.074046575	0.02102116	0.02879712	0.022287969	0.0017866689	3.8418133e-05	2.5051899e-05
t	4.2123873e-05	0.0006330334	0.0020326986	0.00048314588	0.11688024	0.14209835	0.001676747	0.41154712	0.075481325	0.106963895	0.09502232	0.031687055	0.0146282585	0.0008235763
a	0.014139013	0.06814921	0.22064807	0.17362723	0.13519962	0.08317492	0.1383034	0.08408973	0.041159257	0.022188578	0.0152702145	0.0030706986	0.00067150255	0.00030861568
n	0.0075556147	0.14182197	0.0048234384	0.0045788153	0.14870086	0.53588426	0.0020626904	0.06393996	0.034489993	0.0277044	0.02638137	0.0019872393	5.4888587e-05	1.4533074e-05
a	4.9539605e-05	0.00035707522	0.0021021129	0.0003225678	0.10118825	0.17722479	0.0018748804	0.35492057	0.09760456	0.10261777	0.10761514	0.034794476	0.018503578	0.0008246017
f	0.009685479	0.068224505	0.0060951305	0.0014868967	0.21210575	0.5470272	0.0014751523	0.060147487	0.045666248	0.028099542	0.018305918	0.0016286753	4.6224308e-05	5.7908505e-06
u	0.0005472729	0.00067224103	0.015315466	0.0020610478	0.08632941	0.1738298	0.010150997	0.27691168	0.088049725	0.090345524	0.14764594	0.062050648	0.043240614	0.002849706
r	0.0030615677	0.053103838	0.013752711	0.0030406755	0.26770377	0.5717384	0.0031124833	0.030851314	0.032997835	0.012679818	0.007529499	0.0004070502	1.9065043e-05	1.934343e-06
n	0.00046810613	0.00068920496	0.013688171	0.0021273433	0.10371433	0.17024867	0.012052749	0.27228892	0.09430014	0.088482596	0.13058934	0.055009406	0.053942855	0.0023981172
o	0.00041981204	0.18680759	0.08900628	0.5448013	0.05259029	0.014557603	0.09036492	0.010795782	0.0044678045	0.0035570643	0.0022973844	0.00024336165	8.504008e-05	5.768525e-06
k	0.001030732	0.020737916	0.0022516905	0.0014023487	0.10641114	0.5249026	0.0017837667	0.09970704	0.07138262	0.06909924	0.08727759	0.013082148	0.00085338944	7.7853634e-05
a	0.007969715	0.0021480822	0.023469776	0.0034857704	0.077407554	0.17068969	0.019348936	0.16262832	0.121193394	0.08136206	0.17554155	0.06532925	0.085200705	0.0042251907
k	0.000121909135	0.0026634247	0.0024006132	0.0006198228	0.084006034	0.5513573	0.0023951593	0.108073466	0.10308971	0.05211116	0.0850394	0.0076139714	0.00048611354	2.1905724e-05
à	0.0062450175	0.0010892475	0.016868865	0.0019377829	0.06516401	0.21349467	0.015793063	0.113295585	0.14626332	0.07865131	0.19231726	0.07152506	0.07614594	0.0012088924
n	0.0003429772	0.0025521724	0.001073611	0.0009193114	0.21000187	0.42429233	0.0150901275	0.081605874	0.12887707	0.07228921	0.051843464	0.009301449	0.0017649138	4.553181e-05
n	1.3746672e-06	2.3025133e-05	0.00014150087	0.00036503773	0.014468157	0.014876859	0.0028051413	0.18797496	0.027243322	0.106060416	0.18846412	0.1930271	0.26074007	0.0038088989
i	0.00010619547	0.023314852	0.06068679	0.27798074	0.10495341	0.06446775	0.12299528	0.10301868	0.056005534	0.061907634	0.076315045	0.028233176	0.019474918	0.00054003025
t	4.1192012e-05	0.0009272248	0.00065530546	0.00016535047	0.039712645	0.36153722	0.0011240895	0.1488945	0.1061963	0.09039853	0.19969638	0.043142583	0.0066794003	0.00082929275
o	0.00074868277	0.00018185687	0.0020592695	0.00033526972	0.040055722	0.1637488	0.007108414	0.09736637	0.12940262	0.088271685	0.19928162	0.110624306	0.16020837	0.0006069781
t	1.377962e-05	0.00022240622	0.0008112914	0.0001575958	0.04781131	0.36592102	0.0021870323	0.13187724	0.14636917	0.08267911	0.18264279	0.032254636	0.0067045963	0.0003480102
s	0.0006629061	0.00018553961	0.0021624432	0.0004479591	0.029532146	0.11202379	0.007682051	0.08537452	0.10519307	0.08065264	0.21464871	0.12952945	0.23087862	0.001026179
o	0.0006253158	0.0041391426	0.07406679	0.11663281	0.094489425	0.047835343	0.30985022	0.060499825	0.11998985	0.055283543	0.0721733	0.021632321	0.022713175	6.891446e-05
m	1.3732646e-05	0.00013006131	0.00061057624	9.924311e-05	0.023441197	0.288665	0.0013255061	0.12098926	0.11584382	0.08432826	0.26652756	0.07336397	0.021983009	0.0026787326
ì	0.0048768315	0.0009986459	0.0047543105	0.0006916488	0.035078246	0.18268389	0.005553107	0.08862968	0.12609798	0.07465887	0.23247088	0.08872355	0.15385711	0.0009251657
k	6.582558e-05	0.0001255463	0.000264441	9.676573e-05	0.053077765	0.22577323	0.0065479283	0.11163855	0.1913295	0.10453631	0.17160448	0.065337345	0.06398049	0.0056218244
