 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
d	0.00050349126	0.0007118617	0.00048538408	0.00010970554	4.1690706e-05	0.0002433903	0.0012710073	0.0021514513	0.0022931346	0.0018373493	0.0011685542	0.0032191665	0.010861342	0.001206726	0.010243367	0.05033612	0.91331625
ò	0.8357863	0.16030698	0.0031219078	0.0005671883	5.2251908e-05	2.8202256e-05	2.2911725e-05	1.8077282e-05	1.7334754e-05	2.3894963e-05	4.1756222e-05	1.2456663e-05	3.550716e-07	1.9054431e-07	8.5635925e-08	5.9174415e-08	2.502787e-10
p	0.99598545	0.0031511185	0.0008603352	3.0345652e-06	9.999311e-09	4.544322e-10	1.817765e-09	4.6486594e-08	2.0324027e-08	1.3417179e-08	1.2806791e-08	8.073025e-10	2.7320238e-12	2.9895314e-13	1.0358404e-12	2.6599667e-11	1.2687225e-11
o	0.7790312	0.14508562	0.041394457	0.010092234	0.009229739	0.0029997542	0.003706467	0.000789014	0.00066797354	0.0009236832	0.0031761501	0.0024311154	0.0001434226	0.00016904114	7.0129216e-05	8.852069e-05	1.3737824e-06
G	0.86809486	0.03549135	0.086587526	0.007071972	8.5792795e-05	1.3355034e-05	1.774701e-05	0.001270719	0.0006551917	0.00034218098	0.00033843415	3.0035018e-05	1.4889285e-07	1.5393267e-08	3.71684e-08	6.549068e-07	1.1046178e-07
i	0.23127395	0.025305126	0.05081786	0.070859134	0.105091184	0.34845406	0.044500742	0.021329364	0.013531495	0.007598034	0.017362542	0.021186741	0.0047078035	0.026542772	0.0064391624	0.004484906	0.0005151003
o	0.26251554	0.35411474	0.33650845	0.04489065	0.0004178024	3.948529e-05	2.0773561e-05	0.000769684	0.00036483447	0.0001517472	0.00017907545	2.6304606e-05	3.7283164e-07	3.76413e-08	7.940965e-08	3.4746193e-07	4.9774396e-08
v	0.9896562	0.006352655	0.0022890482	0.0011703077	0.00029901473	5.3237447e-05	1.1920404e-05	9.254965e-05	2.9034716e-05	1.2938291e-05	3.149123e-05	1.3704666e-06	4.4396888e-08	9.889507e-08	2.9188978e-08	3.387557e-08	8.6896623e-10
à	0.03230367	0.5240956	0.19398549	0.03388005	0.09046414	0.06115567	0.031072654	0.002618438	0.0025290174	0.0033351115	0.009532904	0.0075772656	0.0009881839	0.004039432	0.0016655888	0.0007550939	1.7079358e-06
n	0.0931872	0.6902785	0.20696424	0.009206158	0.00024924558	2.861756e-05	1.620639e-05	2.8077351e-05	1.4705611e-05	8.6573e-06	1.5960262e-05	2.2813092e-06	3.1647897e-08	3.4956408e-08	4.6839876e-08	4.1500442e-08	1.1372189e-09
n	0.0005191801	0.0025778834	0.021157915	0.031489473	0.08158297	0.029820573	0.08989289	0.10055157	0.09666077	0.0973718	0.25698057	0.15461011	0.0046123555	0.008138951	0.0094824685	0.014519658	3.0901072e-05
i	0.00010889242	0.27075607	0.072267845	0.19955315	0.30414644	0.13314408	0.0010034132	0.007883783	0.0037968408	0.0012979982	0.0034255374	0.00089563883	4.178521e-05	0.0016277472	3.6658344e-05	1.3233666e-05	8.9878876e-07
j	0.008414919	0.05474567	0.29276556	0.11616746	0.0017766766	0.0018798332	0.0047092717	0.26163945	0.12731832	0.0466117	0.072231	0.011446516	0.00015295306	7.3000515e-06	4.2901305e-05	8.57153e-05	4.763685e-06
ù	0.082574576	0.021039866	0.108327135	0.08664915	0.06893484	0.33068123	0.033753004	0.024818884	0.013874127	0.0056148134	0.011002427	0.031604044	0.03037129	0.10750329	0.028230915	0.011394382	0.0036260674
r	0.012537069	0.7710529	0.17864445	0.031791966	0.0014769086	0.00027308782	0.00016961618	0.001888512	0.0009797966	0.0003168968	0.0006973209	0.00016390419	4.088141e-06	6.581109e-07	1.8102875e-06	1.0858405e-06	2.454676e-08
i	0.13159862	0.025344474	0.057034206	0.07182623	0.099708095	0.35902566	0.021600168	0.019514423	0.011498565	0.005810563	0.01338753	0.014420946	0.0061398474	0.13560028	0.018597135	0.008083811	0.0008094769
s	0.00075653277	0.119061664	0.32503322	0.2037831	0.008749164	0.012058092	0.013864942	0.099794365	0.07153173	0.04053791	0.074677974	0.029215183	0.0006869442	5.2210915e-05	0.00010639939	8.561557e-05	4.988478e-06
e	0.014114102	0.008754139	0.08921179	0.10037719	0.06499481	0.3370512	0.07951325	0.048541598	0.031024016	0.013917086	0.028120661	0.07178911	0.024239281	0.041559245	0.024448108	0.01749889	0.0048454897
o	0.0009897175	0.061420795	0.39415374	0.25685525	0.009030739	0.009171955	0.022554457	0.06421136	0.046351444	0.026683783	0.057386752	0.048125304	0.00241616	0.000100109515	0.00035029568	0.00018970309	8.394361e-06
v	0.5771069	0.067953035	0.08627548	0.08230085	0.034698974	0.034682266	0.026117006	0.028570512	0.01694021	0.009910232	0.024593012	0.006649336	0.0016815794	0.0007441625	0.0013067323	0.00046564278	4.087875e-06
r	0.022392172	0.34112626	0.14729503	0.028053874	0.08695696	0.14142548	0.05259705	0.016350232	0.016275635	0.01383671	0.027022146	0.019306904	0.0049008704	0.042672206	0.027095176	0.012667792	2.5485198e-05
à	0.00020770391	0.008891078	0.0050467625	0.029450212	0.13372259	0.6786358	0.0061385804	0.011665999	0.0050135422	0.001112225	0.003654125	0.0040050927	0.0025357627	0.10606663	0.0033967353	0.0003722504	8.494758e-05
i	0.0003137224	0.48010656	0.122573845	0.018422397	0.000882033	0.0007377756	0.005836756	0.13348146	0.10817743	0.055598475	0.055146974	0.017723408	0.00044897237	6.875637e-06	0.00015177441	0.0003798323	1.1687981e-05
è	0.0083894115	0.009720126	0.037112407	0.038536828	0.014992544	0.030600777	0.08018157	0.17819808	0.14358424	0.14256704	0.30014187	0.012566837	0.0010323755	0.00016186642	0.0010296961	0.0011732513	1.1123967e-05
s	0.2343961	0.2788168	0.21746425	0.027441222	0.0038788754	0.0032919808	0.015379161	0.073019974	0.054066177	0.033910956	0.049532693	0.005352572	0.0006263436	5.2501775e-05	0.0009799218	0.001765889	2.4588884e-05
s	0.012124681	0.008171953	0.017988032	0.023846252	0.035765763	0.26837397	0.04189804	0.02910477	0.023144629	0.013117034	0.02425127	0.042479213	0.026057718	0.27418837	0.11336771	0.045130957	0.0009895663
u	0.0009029137	0.010790227	0.006612126	0.01767242	0.09713131	0.38351133	0.0069494215	0.0039822846	0.00208185	0.0007085848	0.0028471942	0.011048839	0.03553368	0.39746928	0.021128919	0.0015254327	0.00010421845
ì	1.3515219e-05	0.0014792832	0.016567115	0.018800735	0.0020273565	0.0045142854	0.11687751	0.054650705	0.07629192	0.12298028	0.19950175	0.33149466	0.0448521	0.00027363517	0.0042702667	0.0052973754	0.00010756765
b	0.24177067	0.30188048	0.20550281	0.024773896	0.025237411	0.019605568	0.034486488	0.023161402	0.02213598	0.019878326	0.036362376	0.010819631	0.006146342	0.0023116341	0.012403407	0.013426318	9.732134e-05
b	0.042768087	0.13391393	0.08334928	0.01962824	0.03365471	0.11212118	0.040643048	0.081136815	0.06804729	0.037739355	0.05162517	0.027556118	0.009159248	0.106318735	0.09468727	0.057281025	0.00037041755
i	0.0003249251	0.015074726	0.004701122	0.02073382	0.13236031	0.47325385	0.012315571	0.015068688	0.007920327	0.0025195589	0.008238272	0.01913783	0.036366988	0.22606128	0.023441296	0.0024166093	6.473346e-05
e	6.609695e-06	0.0015127537	0.012148775	0.01061066	0.00134644	0.003778854	0.10952141	0.07229754	0.10285405	0.18240874	0.21240798	0.24617606	0.03261485	0.00016625467	0.0029291813	0.008495273	0.0007246327
p	0.0011138648	0.0015522417	0.012116844	0.019968003	0.018103028	0.058152366	0.1962899	0.06449809	0.07340919	0.097222455	0.20647813	0.10094987	0.082294494	0.0057052374	0.035700575	0.026125576	0.00032012744
o	0.00021170576	0.0020142172	0.01556675	0.009383795	0.023587234	0.0774426	0.09742116	0.14770646	0.12553653	0.0633279	0.08198866	0.074974656	0.038712163	0.030671626	0.10428139	0.10631939	0.0008537928
d	1.2734202e-05	0.0019342783	0.012610493	0.016742842	0.006048983	0.006034981	0.11996998	0.058287703	0.090961605	0.1325554	0.21590601	0.2726004	0.04344714	0.0002535141	0.00748248	0.014794357	0.00035704774
d	0.006176609	0.21239509	0.5615014	0.026765795	0.0015051287	0.0052157007	0.030778283	0.033966232	0.026331965	0.016782945	0.015395124	0.0142310355	0.011295207	0.0011139775	0.01860298	0.01773285	0.00020972738
h	0.00013092399	0.7257737	0.015606289	0.006784201	0.09318332	0.08519985	0.0047633452	0.025806775	0.0171765	0.005988161	0.010928422	0.0023074842	0.00075843814	0.0036374386	0.0014080314	0.0005454698	1.5523933e-06
ì	0.00022466121	0.0088070445	0.0054750815	0.024110701	0.1341866	0.28959522	0.04466146	0.02203409	0.016609093	0.010021012	0.027325641	0.06452284	0.10717619	0.18346469	0.051343728	0.010391722	5.0272032e-05
s	0.00054526323	0.19649751	0.05154813	0.010187631	0.0012079509	0.0010447535	0.040951937	0.075768754	0.122367226	0.18313277	0.12348973	0.111308716	0.010126653	6.38515e-05	0.0029180397	0.04988113	0.0189599
t	0.0010456892	0.00062968803	0.022666024	0.011473598	0.0025809528	0.011520306	0.03816291	0.2734557	0.18409652	0.067592785	0.06573115	0.06099114	0.036593445	0.0143989	0.10974281	0.095827155	0.003491213
r	0.00047012762	0.002184297	0.0018246238	0.005088601	0.028592756	0.1283574	0.012638118	0.0036910824	0.0028719709	0.0017707946	0.0049418476	0.022763718	0.160817	0.49512547	0.115197495	0.0136141395	5.0532057e-05
