 	questa	canzone	venne	scritta	molti	anni	fa	da	un	nostro	poeta	</S>
t	1.5551383e-05	5.7086105e-05	0.0018214625	0.0083361585	0.003521581	0.028954051	0.011367369	0.017073005	0.031109769	0.08114218	0.10514548	0.71145636
ù	0.021976987	0.9672268	0.00031665422	0.0009802333	0.007622595	0.0012567565	0.0003113896	0.00029207772	1.1470157e-05	7.570087e-07	2.1869143e-06	1.941246e-06
s	2.3902583e-05	0.99986863	1.3593187e-05	4.2297466e-05	4.64514e-05	1.1211619e-06	3.174177e-06	8.425488e-07	5.4042553e-09	1.1870294e-11	2.1374449e-08	9.418238e-10
o	8.456457e-05	0.4328703	0.001573393	0.13506791	0.24949607	0.10568814	0.03213374	0.03821242	0.0005087533	7.577922e-06	0.0015323439	0.0028248539
t	0.0011275441	0.9934617	0.0005589552	0.0019372625	0.0024450321	0.0002673681	0.000136349	6.3970976e-05	3.1299405e-07	3.1226342e-08	9.727404e-07	4.2654312e-07
r	0.0006835026	0.16229603	0.04018277	0.3052995	0.13984829	0.25927785	0.046484627	0.036115844	0.0058009024	0.0007796441	0.0010130503	0.0022180614
a	0.019389963	0.006862067	0.97110975	0.0023908075	9.415998e-05	5.0573053e-05	6.331932e-05	5.0472136e-06	3.348948e-05	4.1668594e-07	3.6853415e-08	4.7880235e-07
v	0.00029775014	0.9493914	0.0037508158	0.022457063	0.017664228	0.003123156	0.0024040982	0.00089386525	8.878425e-06	1.8980502e-06	4.932007e-06	1.8580574e-06
ù	1.6597234e-05	0.16118243	0.0067940825	0.30015934	0.21181172	0.14168209	0.09917754	0.06874605	0.008666111	0.0006324624	0.0010691237	6.248845e-05
d	3.707234e-05	0.979179	0.00078543357	0.006691566	0.010142078	0.0013568939	0.0011538807	0.0006368595	7.255958e-06	8.719535e-07	7.4327545e-06	1.716758e-06
i	6.409452e-05	0.5953286	0.007072312	0.07930935	0.091882706	0.11739788	0.03344203	0.055289656	0.013585282	0.0018559946	0.004728636	4.3393557e-05
ì	0.00085171306	0.5860042	0.0050663096	0.045788214	0.2598266	0.05331354	0.02570601	0.022986814	0.00028409893	1.5143485e-05	8.419055e-05	7.312761e-05
r	9.038681e-08	0.9754091	0.00060988707	0.0041364427	0.016596342	0.0002853488	0.001409232	0.0014325146	6.3124695e-05	1.2995953e-07	5.711337e-05	6.401825e-07
t	0.0005491047	0.059925243	0.04933478	0.22471827	0.10990596	0.32047984	0.046076074	0.07027484	0.08029781	0.029114129	0.007959072	0.0013648896
e	0.0015965564	0.0014048932	0.95702356	0.030167302	0.0011338439	0.0019482628	0.0026666443	0.00032021635	0.0036425078	9.1856455e-05	1.1432102e-06	3.186782e-06
g	9.8728415e-06	0.039679505	0.0050223516	0.14792001	0.44042155	0.18421483	0.09446237	0.086426996	0.0004856648	0.0010503003	0.00025777405	4.8802594e-05
r	9.378243e-07	0.056638367	0.000927165	0.18276115	0.19333105	0.17376554	0.16824083	0.18384498	0.021253956	0.008491538	0.010523328	0.00022122357
a	0.0007009968	0.011187905	0.27871087	0.20481059	0.08886811	0.119812734	0.14896779	0.059038747	0.08128999	0.006030952	0.00047816505	0.00010306752
m	8.277434e-06	0.011767059	0.003682547	0.10603825	0.39140856	0.23969056	0.10700841	0.13635215	0.00067503774	0.0022929043	0.0010118944	6.4324e-05
m	0.00015722234	0.01886769	0.0037372867	0.09373464	0.05243855	0.43347955	0.07072136	0.09697673	0.043032054	0.17195676	0.011125707	0.0037724152
è	0.0030016059	0.001993463	0.7607477	0.12021714	0.006941797	0.022299245	0.033908445	0.0061556716	0.04181631	0.002899556	1.857224e-05	5.1163386e-07
n	4.8335593e-08	0.0021506562	0.0012184839	0.109122366	0.27111346	0.19463037	0.18689772	0.21741533	0.0019901895	0.0064798505	0.008873222	0.00010830502
o	1.4038575e-07	0.0025951043	9.3146584e-05	0.060152035	0.096745744	0.28657138	0.09819911	0.27615997	0.014154291	0.048473433	0.110687606	0.006168015
p	5.207874e-07	0.0015870659	0.0012430049	0.07069088	0.34371042	0.25200647	0.13551275	0.18605341	0.00090607326	0.004480341	0.0036274395	0.00018167718
o	5.5345464e-07	0.012614585	0.00015424186	0.058933012	0.114402175	0.1823388	0.1127816	0.26602194	0.036237493	0.073025346	0.14244425	0.0010460137
d	6.686757e-08	0.0006736221	0.0017351725	0.109129764	0.32559475	0.17491853	0.17119375	0.20708519	0.0012325038	0.0028319797	0.005515939	8.864359e-05
d	1.8297442e-06	0.06934209	0.0007205562	0.08693897	0.15347083	0.2270803	0.09642458	0.18490183	0.017987538	0.08463284	0.07562225	0.0028764722
h	0.0001903212	0.0041240044	0.51375633	0.14744161	0.07150109	0.045090783	0.07961339	0.05213004	0.07618761	0.006885383	0.0028862408	0.00019318765
ù	0.00043147887	0.0013306236	0.19092451	0.16922413	0.04042213	0.12995148	0.12290413	0.071264535	0.20201951	0.06895237	0.0025380228	3.7065263e-05
c	6.146797e-07	0.0021047264	0.0020702467	0.04833033	0.31836906	0.16467978	0.08621501	0.17946778	0.00063791656	0.0044445777	0.17072624	0.022953786
