 	io	nella	mia	vita	ho	sempre	lavorato	</S>
e	4.00712e-05	6.6846864e-05	2.4241403e-05	8.638335e-05	0.00010347995	0.0013751653	0.28815508	0.71014875
v	0.99287146	0.0051633995	0.0007981104	0.0011203003	4.5905985e-05	8.3033245e-07	1.7495626e-09	3.702581e-09
ò	0.16791208	0.7261852	0.0016351861	0.1003751	0.0038245923	6.7685956e-05	1.7827237e-07	2.4778332e-08
s	0.024853975	0.94363123	0.0013207293	0.026325198	0.0038514214	1.7271384e-05	7.24102e-09	4.643315e-08
t	0.064778395	0.3672488	0.06782072	0.09522044	0.215087	0.1870707	0.002615007	0.00015892214
i	0.005932254	0.0042734495	0.98690456	0.0017307297	0.0008391448	0.00030952838	7.720449e-06	2.5749644e-06
z	0.01007905	0.10297655	0.032304462	0.8278942	0.02620887	0.0004997518	6.282134e-06	3.077706e-05
o	0.04887499	0.1766281	0.26408672	0.15213273	0.15562153	0.18661445	0.011006667	0.005034896
ì	0.0029156727	0.36437955	0.19826962	0.38714606	0.04156056	0.0056006145	6.485455e-05	6.3049985e-05
m	0.022369266	0.2511358	0.01207437	0.56422526	0.14907342	0.001114928	1.781593e-06	5.1973825e-06
m	0.040462304	0.13053112	0.16225335	0.07651211	0.09116165	0.15936339	0.3361272	0.0035888543
u	0.012744844	0.020638764	0.8358409	0.0029861573	0.0068913647	0.12035414	0.0005097456	3.4033033e-05
ì	8.107666e-05	0.13206427	0.007253	0.60568154	0.21851143	0.03443358	0.0013230265	0.0006520787
m	0.00050401373	0.11993534	0.0017978896	0.57214135	0.30055895	0.004770398	6.1182625e-05	0.00023089189
e	0.023727693	0.13770233	0.12415609	0.1386055	0.101056956	0.11150613	0.3508313	0.012414076
p	2.5353169e-05	0.08599608	0.012762237	0.2177323	0.35456592	0.31214988	0.0132319555	0.0035362914
à	0.0005445617	0.065588154	0.015438757	0.29623535	0.2225384	0.2294016	0.16560233	0.0046508457
n	7.7005525e-06	0.06631904	0.0013010283	0.34508392	0.34708732	0.22903876	0.008352075	0.002810122
t	7.673794e-05	0.0030684771	0.0026238442	0.40783405	0.22394162	0.059938945	0.29201004	0.0105062425
a	0.0030030194	0.007288286	0.09432314	0.013938667	0.049565587	0.692796	0.13791624	0.0011690218
p	5.38096e-06	0.027511843	0.0009693583	0.28259337	0.18609755	0.06644561	0.09454324	0.34183365
o	7.4176525e-05	0.029427392	0.0043758396	0.38158712	0.24695385	0.16038667	0.17447686	0.0027180882
l	2.9034472e-06	0.012503052	0.00060110475	0.15723997	0.20204958	0.26011214	0.17898825	0.18850306
e	0.0003607264	0.024703952	0.009286973	0.14142743	0.113058135	0.16260725	0.5318336	0.016721988
m	3.1584982e-06	0.006764705	0.00025630015	0.03861416	0.09259576	0.3071163	0.33403003	0.22061957
i	0.0034436774	0.05768161	0.019167764	0.03714652	0.035366345	0.12223232	0.7166133	0.008348475
m	3.535005e-06	0.0027704416	6.8676345e-05	0.008753283	0.027033765	0.1809442	0.4945355	0.28589055
m	0.0013257795	0.022936806	0.0049228347	0.016945928	0.017045042	0.085647844	0.8429093	0.008266501
è	0.0015276711	0.003996047	0.020646822	0.006632763	0.030182928	0.60524786	0.33131462	0.00045134712
n	6.890837e-07	0.0005507344	1.5484405e-06	0.0006864722	0.0017850723	0.009429965	0.17871317	0.80883235
a	0.000103306505	0.005573457	0.00062922493	0.040036805	0.027607974	0.06725191	0.85479367	0.0040036254
</S>	2.4634872e-07	0.000108178545	1.75023e-06	0.000759083	0.0018012746	0.007083888	0.09233024	0.89791524
