 	la	mia	mia	mamma	mio	padre	mia	mamma	e	mio	padre	eh	non	sono	stati	mai	in	Grecia	</S>
e	3.6943533e-05	4.333784e-05	9.428286e-05	0.0009812514	0.011704891	0.022045704	0.002695868	0.0151759405	0.02606597	0.022811266	0.09689755	0.022310402	0.0099715125	0.01650185	0.15188602	0.03971051	0.117652066	0.2283291	0.2150855
d	0.5212153	0.40820128	0.06921041	0.00017772609	1.878672e-05	0.0007955345	0.00019031565	1.6650145e-07	0.00014077242	8.695076e-08	3.4393535e-05	2.6004655e-06	8.336605e-06	3.3672395e-06	8.408678e-09	7.7026283e-07	2.132904e-08	1.9524752e-08	6.410519e-09
i	0.17306703	0.23989135	0.29545915	0.031204665	0.075107165	0.107565835	0.013863014	0.0008868872	0.044534612	0.00019175152	0.0064187935	0.00029561878	0.008833837	0.0025584076	1.4005085e-05	0.00010480261	1.7592927e-06	1.252058e-06	1.4207227e-08
k	0.11729259	0.33359247	0.518239	8.717026e-05	0.00047334388	0.012229437	0.008426055	4.696305e-06	0.006280109	1.0390213e-05	0.0006806126	0.00029045064	0.0019541522	0.00035083413	3.9455665e-07	6.885536e-05	9.1906e-07	1.2937934e-05	5.589129e-06
ì	0.0015214395	0.03011461	0.1411482	0.0020846247	0.011660861	0.47280726	0.056803867	0.00030637218	0.12330374	0.0003873517	0.104816526	0.014648848	0.03249806	0.0054783244	0.00028613542	0.0012136605	4.433035e-05	0.0005343853	0.00034145615
m	0.05058206	0.268929	0.665829	0.001989503	0.0016116543	0.0060006357	0.002752031	3.276667e-05	0.0020586497	1.1027078e-05	0.00015862775	1.989724e-05	1.96789e-05	4.942307e-06	1.9068277e-07	2.1002589e-07	7.3588726e-09	2.5009346e-08	3.067295e-09
m	0.007723343	0.057439666	0.1408559	0.0034805825	0.11492782	0.15166523	0.07100811	0.008268114	0.07973156	0.034388274	0.08083445	0.18888982	0.02468591	0.006552541	0.009489027	0.0030506921	0.0023569	0.012617074	0.0020349703
u	0.06470652	0.1371063	0.1315342	0.19956347	0.2788826	0.13479593	0.0057132854	0.035404686	0.0049267244	0.0057850275	0.0014148724	0.00011595886	9.205399e-06	2.7467975e-06	3.7376347e-05	2.8300673e-07	1.6175278e-07	3.5073742e-07	2.6376057e-07
e	0.025528012	0.19097704	0.6194694	0.014081205	0.005336362	0.026103849	0.032469235	0.0024452973	0.058280483	0.00039770908	0.0036507377	0.0041273623	0.013777084	0.002650346	0.0002536048	0.0004011775	3.6830355e-05	9.869186e-06	4.4110843e-06
m	0.0026103663	0.07389665	0.5806172	0.0006378611	0.001747376	0.12176028	0.07130603	9.5398485e-05	0.018658392	0.00025235437	0.057824135	0.022881199	0.02823642	0.010394719	4.8445017e-05	0.008874661	9.503481e-05	5.6944507e-05	6.5388176e-06
à	0.0022258942	0.018206965	0.0713607	0.0025271275	0.06696088	0.27655986	0.03216583	0.0045091193	0.16927963	0.013372113	0.2221672	0.071404606	0.015205396	0.008192127	0.011242571	0.0046032094	0.003990065	0.0050296243	0.0009971214
n	0.00097407185	0.030403802	0.5769039	0.053001054	0.050624724	0.13537262	0.041439526	0.010048236	0.08368121	0.0014592753	0.011583237	0.0012581454	0.0022132285	0.0008800434	0.00011266772	4.1526124e-05	2.4374483e-06	2.964499e-07	2.3079034e-08
a	1.0751475e-05	0.00088943256	0.016219798	0.00108257	0.021135388	0.066488996	0.07427449	0.0025633043	0.04685206	0.01164574	0.096382596	0.10362031	0.20177945	0.0921772	0.00077193184	0.07972115	0.0039608316	0.1768524	0.0035716512
m	0.0021449137	0.047540743	0.22744101	0.0346974	0.031174501	0.032746177	0.060824208	0.023384701	0.21628541	0.003182593	0.0070901834	0.010508985	0.24158129	0.05396137	0.002932588	0.003724343	0.0006316525	0.000121419966	2.6398062e-05
u	0.0032215777	0.015699048	0.05261203	0.002943	0.06281356	0.1867227	0.03517639	0.010071142	0.1542221	0.028565029	0.1876796	0.1265853	0.031762734	0.01925016	0.027076928	0.015424718	0.014401681	0.021629505	0.00414277
o	0.0003575574	0.0062844045	0.07410684	0.019300865	0.013836672	0.070149496	0.05801655	0.013746509	0.4439902	0.0022535222	0.030566275	0.021723634	0.17125496	0.055990923	0.009299093	0.007214284	0.0018587066	4.115969e-05	8.282358e-06
