 	avete	cucinato	le	verdure	</S>
e	2.2053e-05	9.0355525e-06	0.000708628	0.15377429	0.84548604
m	0.8357261	0.16416663	7.186004e-05	5.4820453e-06	3.0001696e-05
a	0.029372022	0.968811	0.0009665882	0.000499561	0.00035087555
r	0.6023802	0.3969986	0.00043012924	0.00012738652	6.362663e-05
è	0.7862373	0.13239126	0.00910255	0.011257325	0.061011564
s	0.9922793	0.006944791	5.197592e-05	0.00059498777	0.00012907173
s	0.5552451	0.058884393	0.10139053	0.26500267	0.01947725
a	0.005716008	0.5284045	0.4193739	0.045970634	0.0005349996
t	0.97095954	0.0002501203	2.2360282e-05	0.00029795605	0.028469991
o	0.4763854	0.036688372	0.101918556	0.36360928	0.02139836
t	0.96576834	0.008940512	0.001028953	0.008302917	0.015959207
a	0.32828352	0.02570364	0.1123923	0.49971977	0.03390073
l	0.9059068	0.014543406	0.0032802292	0.041414585	0.034854926
à	0.2912638	0.01269059	0.08596425	0.5626139	0.047467493
c	0.27094144	9.0622896e-05	0.0007220592	0.7099824	0.018263502
h	0.9449231	0.00037029362	0.0012295105	0.04878195	0.0046952325
a	0.0007949014	0.065872125	0.4607138	0.47155342	0.0010656491
n	0.0012579248	4.6389887e-06	2.7038166e-06	0.00034669883	0.99838805
a	0.06704123	0.00066588563	0.010764626	0.4903249	0.4312033
</S>	0.039072018	5.418653e-05	0.00017331721	0.055855732	0.9048448
