 	le	buone	canzoni	si	scrivono	alla	notte	</S>
t	2.335147e-05	7.682629e-06	1.5930973e-05	5.6532797e-05	0.0034056092	0.013265768	0.006110957	0.97711414
a	0.007951613	0.82109207	0.09823104	0.068148114	5.490195e-05	0.0013922501	0.0030245257	0.00010553723
k	0.00019200663	0.9738221	0.021530101	0.004412349	4.103771e-07	9.942508e-06	3.220181e-05	8.8202376e-07
à	0.00018558868	0.5400265	0.052533362	0.40052631	1.3050642e-05	0.003376841	0.0032547626	8.3565974e-05
j	1.02502145e-05	0.93161345	0.06361303	0.0047177887	1.3121237e-06	4.683077e-06	3.885498e-05	6.5958415e-07
o	0.0032766222	0.116360985	0.19049625	0.117778875	0.0728891	0.4372633	0.049204838	0.012730082
t	0.007137567	0.735211	0.2042772	0.05093991	0.00043766783	0.00092579465	0.0009890237	8.1772996e-05
r	0.03623876	0.12524813	0.2078174	0.1785431	0.108781256	0.30100417	0.034641385	0.007725772
a	0.9894426	0.0003683405	0.00042221384	0.00010334468	0.009609955	4.0762225e-05	5.2691885e-06	7.638665e-06
v	0.00037910964	0.57067055	0.2678135	0.14898534	0.00034794433	0.004798841	0.0066083698	0.00039627726
ù	0.00064585224	0.14227755	0.23380037	0.24322058	0.0039263526	0.2899344	0.0856805	0.00051440933
d	0.0011579355	0.46960413	0.2911662	0.16937444	0.00068033935	0.016386159	0.050155133	0.0014757026
i	0.0003731509	0.27669716	0.23015101	0.17383185	0.0021520748	0.19289549	0.123725496	0.00017380556
a	0.018634936	0.48865134	0.1929658	0.2224041	0.0004061601	0.023069656	0.05013782	0.0037301804
i	1.3388126e-06	0.31460696	0.1540261	0.5116036	4.0047762e-05	0.0020629258	0.01723196	0.00042701972
g	5.734128e-06	0.22908053	0.11124148	0.62729436	0.00018339718	0.0060814177	0.025136586	0.0009764765
r	0.0012081285	0.028358418	0.040600177	0.08926867	0.0051028677	0.6325344	0.200925	0.0020023272
à	0.37846443	0.09874096	0.06186304	0.31744137	0.026719378	0.05583485	0.055541422	0.00539448
f	6.365989e-05	0.0031638872	0.0021512615	0.018143164	7.8112214e-05	0.070968695	0.82626885	0.07916239
u	7.267652e-05	0.009477685	0.039904904	0.028168734	0.015572907	0.7268748	0.17229313	0.007635103
t	0.0002276692	0.001238974	0.0016851234	0.045914803	0.0010916945	0.24204715	0.47298333	0.23481122
t	0.00026051718	0.00671782	0.015252922	0.020658271	0.015916593	0.7703922	0.16192248	0.008879217
e	0.019610588	0.0022554635	0.003412681	0.0055189007	0.88101333	0.08220828	0.0058916374	8.918141e-05
a	1.9386975e-05	0.00032721265	0.00036180957	0.016102232	8.8683e-05	0.07888635	0.36082014	0.54339415
t	2.7764797e-06	0.043272264	0.015944745	0.18372664	0.0009109764	0.05158845	0.5665156	0.1380385
s	0.00044216646	0.00078877853	0.0034310028	0.0043715364	0.05998045	0.82406414	0.084786445	0.022135464
è	0.013239943	0.0014435138	0.0032300462	0.007148158	0.7287816	0.21849732	0.025972486	0.0016870273
n	1.5016601e-06	1.3449535e-05	8.417026e-06	0.0004951726	1.9422523e-05	0.038845643	0.35813788	0.6024785
ì	1.0889273e-05	0.0017034023	0.0048434883	0.011922057	0.008800991	0.7899374	0.17540097	0.0073808758
t	2.8455568e-07	2.1478287e-05	9.846942e-06	0.0004589681	1.7294882e-05	0.03048501	0.41435242	0.55465466
t	0.000102775455	0.0011705807	0.0038691713	0.005360891	0.017946115	0.80786794	0.13269061	0.030991845
a	0.012006256	0.0015706334	0.002768049	0.0063794674	0.7018144	0.23969203	0.033712253	0.0020568746
</S>	7.314053e-07	1.4474246e-06	1.8930203e-06	0.000109778106	7.3159686e-06	0.008506813	0.039948024	0.95142406
