 	i	bambini	non	possono	mangiare	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
a	1.8592047e-05	0.00037679827	0.0011560933	0.0010694767	0.0022633222	0.0048983106	0.007009236	0.0058955275	0.008864689	0.017950078	0.026833195	0.040996667	0.089464284	0.79320365
p	0.0002892631	0.0006729155	0.37031928	0.1528841	0.22565086	0.13604212	0.024029562	0.08211184	0.0002745223	0.0061777383	0.0015140282	2.5167146e-05	6.827319e-06	1.8433067e-06
e	0.052465074	0.14203279	0.13608937	0.37138173	0.02199015	0.14431365	0.12510727	0.0057258373	4.6312716e-06	0.00054575	0.0003165283	2.3927629e-05	3.2059204e-06	1.2008721e-07
t	0.00035861542	0.0005272366	0.18450938	0.6145201	0.020958228	0.10417804	0.05925247	0.014054154	1.4910863e-05	0.0010221942	0.00058402587	1.6070939e-05	2.6995413e-06	1.8712805e-06
ì	0.0002755776	0.005483749	0.4640396	0.30048552	0.015733913	0.046607774	0.08995818	0.031897247	0.000386027	0.014700809	0.028454266	0.001564452	0.00029225173	0.000120669334
a	0.0005872099	0.0019767785	0.19245107	0.3126549	0.2827495	0.11640154	0.022959895	0.066409774	0.00021501348	0.0027312108	0.0008546718	5.6886743e-06	2.1888832e-06	5.807158e-07
e	5.063262e-08	3.1676534e-06	0.3747719	0.29708245	0.06787818	0.10935709	0.02980332	0.02669688	6.166119e-06	0.05126718	0.043092735	3.7264843e-05	3.4119184e-06	1.5338507e-07
s	1.9734277e-06	6.050717e-05	0.44125867	0.27590755	0.07002912	0.09721036	0.027355816	0.027273435	4.4397788e-05	0.027787892	0.03296767	8.56563e-05	1.5593014e-05	1.4533988e-06
ò	0.0003770634	0.00776471	0.27552727	0.18018635	0.036800753	0.12727907	0.16802953	0.06676274	0.007813066	0.052721832	0.06682548	0.006664095	0.0026871173	0.00056095875
z	1.8445025e-05	0.0006896157	0.060624268	0.22897913	0.31721056	0.19975723	0.066435635	0.119647	0.00019711193	0.004691382	0.0017177609	2.2904012e-05	8.310606e-06	7.2319193e-07
u	0.00023537177	0.0029572719	0.10237774	0.027954558	0.012517871	0.044812277	0.025763411	0.011834503	0.028052436	0.38564616	0.34377858	0.009195772	0.0047792783	9.47378e-05
