 	voleva	un	bar	con	un	forno	che	fa	buoni	rustici	</S>
ì	9.976208e-06	3.408996e-05	1.9410614e-05	0.00021604115	0.0007080988	0.0007941501	0.001817105	0.0044312305	0.024694452	0.20224851	0.7650269
t	0.9997662	5.394043e-05	2.9353048e-08	0.00017015792	7.713659e-07	3.267943e-08	7.58881e-06	1.1650699e-06	2.3859414e-07	8.217386e-10	2.031817e-10
e	0.5752932	0.36920592	0.00057980494	0.012350177	0.0081746625	0.0010814893	0.008541177	0.011711149	0.007013898	0.0059002647	0.00014830576
l	0.94994	0.036368486	3.807114e-05	0.0124500245	0.00052000093	2.1690606e-05	0.00051491807	0.00011890726	2.6668375e-05	9.40406e-07	2.6340942e-07
a	0.09068959	0.3865887	0.0055914847	0.22703654	0.12378314	0.010846874	0.072967514	0.05115383	0.026393838	0.0046311645	0.0003174224
è	0.88065684	0.08860826	0.00033207823	0.027722238	0.0011223758	0.0001965068	0.0011071522	0.00021142949	4.161888e-05	1.267743e-06	3.1018826e-07
n	0.9901596	0.0021657494	3.938565e-06	0.0068707783	0.00011265952	2.9200176e-06	0.0005231778	0.00011920799	4.186861e-05	1.1268428e-07	3.0833448e-08
a	0.0111158425	0.1879163	0.0054971813	0.12868026	0.1952409	0.061720442	0.14440617	0.12526391	0.10424463	0.035502	0.00041235425
b	0.23872606	0.48301315	0.00368201	0.22580779	0.016027272	0.0037726674	0.022622172	0.0049709394	0.0013588391	1.602584e-05	3.0366823e-06
a	0.0017583285	0.006441231	0.00048160512	0.114771135	0.080456786	0.011295563	0.19146602	0.14533913	0.41868907	0.028857851	0.00044326775
r	0.052595675	0.31260833	0.007620505	0.35180533	0.026878284	0.010107503	0.15042846	0.06890698	0.018814096	0.00020184058	3.291656e-05
m	0.0012406758	0.009699032	0.0003497532	0.09026213	0.059570707	0.008488174	0.15069184	0.1639186	0.45830762	0.05529761	0.0021738561
è	0.0025711702	0.4221618	0.09843486	0.06673342	0.14653833	0.2562869	0.005991786	0.0008271199	0.00045018687	4.0376585e-06	5.2744554e-07
n	0.004536857	0.023641797	0.0014309126	0.20779946	0.005798784	0.0049339915	0.33730018	0.2806276	0.13204078	0.0016190924	0.00027057438
a	1.0562911e-05	6.505967e-05	1.6476226e-05	0.0141833825	0.0026340839	0.0015098125	0.17411147	0.2454293	0.42068425	0.1386653	0.0026903178
f	0.0017160287	0.013183217	0.002857364	0.07943752	0.010818291	0.0047126682	0.25820902	0.42604655	0.19504903	0.007137414	0.00083285855
ù	0.00021422576	0.0012474572	3.49192e-05	0.024665654	0.007951285	0.001556806	0.08364863	0.13728106	0.67721575	0.0650574	0.0011267429
r	0.0001669231	0.0067027276	0.00018027014	0.20834878	0.0045837974	0.0021433565	0.30365607	0.2292558	0.24344738	0.0014173897	9.745717e-05
n	0.002042814	0.0054219314	0.0005099978	0.033089142	0.04005753	0.014052708	0.11499129	0.13500954	0.37437293	0.27723858	0.0032135185
o	9.294123e-05	0.020198537	0.16354288	0.045605753	0.138033	0.5086823	0.061656345	0.035295073	0.018338855	0.008343459	0.00021085661
n	3.9416685e-05	0.00142286	9.2589515e-05	0.03503866	0.0025199866	0.0006590783	0.18536562	0.35041815	0.39417365	0.025263742	0.0050061652
a	5.1722327e-06	5.4773936e-05	5.79509e-06	0.0054761874	0.0011262279	0.0006934314	0.07638585	0.14248386	0.51793784	0.25320852	0.002622354
k	1.4577387e-05	0.0015579205	5.8315112e-05	0.038186643	0.0032107176	0.00078842766	0.1787032	0.3002386	0.46036696	0.01535514	0.0015194543
à	0.000832743	0.0056564235	0.00025934202	0.013497888	0.01785518	0.008657584	0.052569404	0.101433344	0.43553627	0.35845715	0.005244674
n	6.657149e-06	0.00016414298	8.117654e-06	0.029904053	0.0014504942	0.0005680921	0.1580662	0.18150313	0.6140746	0.01352322	0.00073132955
i	9.2642637e-07	8.4604535e-06	1.3847494e-05	0.00074635196	0.0007717287	0.0011081556	0.024779243	0.055922803	0.10044777	0.81139266	0.004808144
k	8.9527975e-06	0.00091998116	0.00013876054	0.013247457	0.0025238744	0.00088905083	0.092047624	0.26596612	0.37269476	0.17633621	0.07522723
a	0.00035980195	0.0019609171	0.00012041171	0.0066959094	0.0069385166	0.004050765	0.03691443	0.08699916	0.41398245	0.43695706	0.0050206464
l	2.9894045e-06	0.00023642363	1.49640955e-05	0.0079206275	0.0014360587	0.00036158142	0.078777224	0.21899286	0.508746	0.14327742	0.04023382
ò	8.477534e-05	0.0005677812	2.9704872e-05	0.00433416	0.0024919673	0.0012951456	0.03120435	0.08516338	0.4747835	0.3966817	0.0033634745
r	3.0372423e-06	3.365525e-05	1.8497823e-06	0.0049853167	0.0003874263	0.000142457	0.052889988	0.117272325	0.640732	0.16679366	0.016758377
ù	0.00024679385	0.0010686389	0.00021682534	0.0035281954	0.0063709584	0.0054444605	0.023177618	0.04241378	0.16028102	0.7450423	0.012209308
s	3.7624282e-06	4.3150212e-05	3.0867975e-06	0.0020947726	0.00023306061	0.0001019655	0.022647077	0.074691646	0.322765	0.42430303	0.15311354
t	0.00026352587	0.00076690444	0.00022088469	0.0023426958	0.0031947342	0.003347935	0.016463514	0.036586598	0.14713427	0.7728984	0.016780544
i	0.00025296863	0.007889312	0.023538088	0.035603635	0.18902035	0.46710452	0.08588332	0.05706753	0.105450764	0.027987141	0.00020230796
k	1.6853981e-07	9.141749e-06	7.617132e-07	0.00021023335	3.862451e-05	9.309482e-06	0.0025446354	0.012664549	0.025270047	0.12028677	0.8389658
u	0.00017463883	0.0006445595	5.2734624e-05	0.0027497574	0.0022442695	0.0016660445	0.0234554	0.07314008	0.3781461	0.5131465	0.0045798942
</S>	3.1284142e-07	6.647801e-06	3.2942455e-07	0.0005163127	0.00010323428	2.4406976e-05	0.009488193	0.03570849	0.12869696	0.2332887	0.5921664
