 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a	3.5999914e-05	0.00014602634	0.00014647546	0.00034897059	0.0007870641	0.0035978605	0.03835965	0.00529629	0.027642176	0.056115795	0.059709545	0.10824621	0.69956785
l	0.89036596	0.101969115	0.0051877485	0.0015526176	0.0008255426	7.35462e-05	3.272892e-06	1.728392e-05	4.2934257e-06	1.7766647e-08	3.3174317e-07	2.0834533e-07	3.836397e-09
l	0.22262749	0.20999578	0.44517112	0.10530851	0.005698187	0.0016167003	0.0056358203	0.002752485	0.00096140406	3.2370983e-05	8.625317e-05	0.000112157046	1.7368802e-06
ò	0.52460134	0.011509447	0.07681645	0.18094103	0.18155725	0.022886408	0.0008778044	0.00055956026	0.00017425114	7.269232e-05	2.4075384e-06	1.2803997e-06	9.5370304e-08
r	0.56704116	0.12662043	0.26817638	0.033206172	0.0038790323	0.0007912214	0.000102128055	0.00015535836	1.3794559e-05	1.0930216e-07	2.5078218e-06	1.0360351e-05	1.4347089e-06
a	0.011679201	0.043271545	0.32015637	0.22615895	0.13908873	0.08199923	0.12031871	0.01800731	0.026686274	0.0056412653	0.0026925309	0.0035068423	0.00079307455
f	0.08313867	0.052462313	0.49126136	0.21448463	0.10841848	0.027158309	0.011920126	0.0099667255	0.0008325538	1.1385859e-05	0.00010673307	0.00022668407	1.2108445e-05
è	0.004616936	0.015646894	0.18919197	0.29079443	0.22050016	0.13891767	0.09686573	0.019601604	0.017050903	0.0022320107	0.0014914963	0.0023644327	0.0007258056
t	0.051513392	0.08773607	0.55323625	0.22765055	0.051829018	0.018629266	0.00394334	0.004689093	0.0006409844	8.150085e-06	2.8477125e-05	8.775187e-05	7.647218e-06
i	0.006298657	0.034750383	0.30177855	0.16574371	0.09238277	0.10323523	0.18054458	0.022287084	0.04482023	0.032238007	0.0073021953	0.0070314654	0.0015870568
p	0.0019285583	0.014916829	0.37778684	0.30293876	0.13563074	0.07513364	0.05150678	0.032815065	0.006667917	0.00014759909	0.00027379786	0.00022034839	3.306312e-05
ò	0.0007110139	0.014126904	0.15793352	0.1789669	0.15453355	0.20900315	0.16678652	0.037592284	0.055021554	0.007052262	0.006473291	0.010602016	0.0011970697
r	0.00081322115	0.03535348	0.27217776	0.33472276	0.14914736	0.10637817	0.03772464	0.051146198	0.011293801	0.0001712915	0.00027748814	0.0007682253	2.5643529e-05
k	0.00204856	0.04282029	0.25425127	0.124297895	0.08217869	0.1371724	0.1753194	0.032682378	0.06306498	0.03967866	0.01965454	0.025175054	0.001655914
e	0.0021798299	0.0002210194	0.0032597475	0.08641048	0.6209024	0.24918906	0.014976389	0.009906022	0.008348663	0.0045107207	4.72104e-05	3.445548e-05	1.4008999e-05
t	7.567471e-05	0.027229328	0.19747935	0.09691003	0.033867385	0.096096456	0.24717359	0.20594913	0.076155335	0.0017558668	0.009430616	0.0074231494	0.00045406952
e	0.0017590567	0.013446861	0.10008505	0.06301627	0.038399335	0.13559729	0.34305996	0.05774828	0.14753503	0.04621506	0.021269461	0.025344035	0.006524317
è	3.5573285e-05	0.0041282303	0.075364076	0.11694098	0.036545873	0.05863844	0.3443005	0.20834008	0.1399192	0.0054904325	0.0062419665	0.003878247	0.0001763433
r	0.0019550528	0.33469763	0.16625954	0.25929767	0.0668359	0.02847397	0.005156405	0.027556049	0.04651246	0.003547504	0.018246356	0.041259993	0.00020147864
k	0.00063754467	0.011980618	0.058454808	0.051153705	0.061154053	0.21458343	0.28281206	0.04326364	0.08479161	0.06610596	0.056189712	0.06686013	0.0020127646
o	0.0005323731	0.0002494276	0.0017563563	0.03824434	0.39748847	0.43664145	0.053364594	0.024492862	0.026099982	0.020810168	0.00020422478	0.00010521618	1.0622698e-05
m	1.3699897e-05	0.0035899468	0.033014804	0.03677792	0.0094798505	0.026736049	0.4234843	0.21034385	0.15502656	0.0063410667	0.04407197	0.04807929	0.0030407598
e	0.00173912	0.010246947	0.061263315	0.02861469	0.014046715	0.05977662	0.3993651	0.061201412	0.17249627	0.120298065	0.032899175	0.03318767	0.004864968
m	2.7703995e-06	0.0006287893	0.008447607	0.024682028	0.008026298	0.020271638	0.42704087	0.18342222	0.24867132	0.014166697	0.03643456	0.027379958	0.0008252284
a	0.000974371	0.0045715063	0.022397628	0.014371658	0.009906599	0.051600907	0.40743044	0.05445757	0.17763232	0.1394687	0.05446666	0.05815051	0.0045710485
p	1.4419962e-06	0.00032707653	0.0037235604	0.014287908	0.0058620013	0.015911322	0.39349085	0.14520739	0.31070596	0.02384421	0.05108052	0.034591995	0.0009657964
à	3.9625782e-05	0.003227787	0.015120379	0.009240312	0.005182742	0.022226812	0.20578596	0.065934986	0.21775392	0.08651217	0.13587373	0.23148283	0.0016188301
l	2.848391e-06	0.0047320365	0.0054371418	0.02016388	0.008942916	0.006331675	0.062052403	0.086043745	0.23013724	0.009562624	0.087946475	0.4764568	0.0021901873
e	0.00027270007	0.012442911	0.05060758	0.019799983	0.021373289	0.17043075	0.20424148	0.03361124	0.0697214	0.09646829	0.14264908	0.16692644	0.011454926
e	7.7871954e-07	0.00026894524	0.0019450232	0.0072876387	0.0040540164	0.015706256	0.3670786	0.12470368	0.2009793	0.012232441	0.08372704	0.1545816	0.027434627
t	3.2130774e-05	0.003902996	0.006671011	0.021753909	0.013611042	0.017086681	0.059394598	0.051944397	0.29099914	0.11112204	0.24534726	0.17070468	0.00743008
t	0.00015783281	0.0025091928	0.011347507	0.010145953	0.015866574	0.15773554	0.24810527	0.035391584	0.10106788	0.08954083	0.14471756	0.1684088	0.015005546
ù	0.00049480115	0.0006578271	0.0016312432	0.011705098	0.05677681	0.16995019	0.16190134	0.04592159	0.16842142	0.3512655	0.023069937	0.008089842	0.000114398055
c	1.8997457e-06	0.00056628865	0.0010324352	0.0022181566	0.000514067	0.0010709908	0.0720523	0.027343351	0.04645582	0.0024077494	0.088374496	0.5084568	0.24950562
e	0.00013271376	0.08112085	0.2113559	0.058892585	0.016402269	0.04105946	0.035464667	0.07056987	0.086844824	0.036488753	0.08413782	0.27670097	0.0008293258
t	3.230118e-05	0.0011858376	0.0032834113	0.011682198	0.0101243025	0.019614402	0.2364035	0.107715964	0.07816113	0.009084786	0.05399105	0.36108884	0.10763227
r	0.0004990038	0.0028749031	0.005824631	0.0057024476	0.0068340153	0.020767441	0.14320695	0.035405666	0.13994908	0.32500648	0.1313542	0.1806632	0.0019119305
ò	0.00021578744	0.00048343246	0.0009790409	0.0057294196	0.025861448	0.1114087	0.16932112	0.03897012	0.15682435	0.34481868	0.09796658	0.04535044	0.0020708176
o	8.875813e-07	0.00036706342	0.00029845117	0.0004592044	8.3263345e-05	0.00016322362	0.014751724	0.005185498	0.00814708	0.00042518706	0.038832713	0.4643917	0.46689406
