 	guardando	le	nuvole	capisco	che	piove	</S>
k	8.123038e-05	5.761706e-05	0.0027458991	0.0009395131	0.0015441824	0.003523757	0.9911078
a	0.10923858	0.08654431	0.32761467	0.1291865	0.010745319	0.3348083	0.0018623
n	0.99896514	2.9070985e-05	8.021793e-06	0.0009240053	3.9700477e-05	3.350073e-05	7.0798654e-07
o	0.0097063	7.166736e-05	0.0011434782	0.96653706	0.0066430448	0.015851878	4.658928e-05
n	0.9735745	6.6787514e-05	0.000118026284	0.025313167	0.00072520535	0.00020052913	1.723022e-06
ò	0.0030781252	0.0044826576	0.13625038	0.32179725	0.023591185	0.503662	0.007138478
n	0.9964772	0.00035417167	0.0006861984	0.001372855	0.0009771374	0.00013107865	1.2579183e-06
t	0.0005765521	0.0003184439	0.011863811	0.26099318	0.038653504	0.68712854	0.0004659804
a	0.0012445312	0.32856363	0.6677738	2.266128e-05	0.001998242	0.00038184208	1.5276173e-05
t	0.470548	0.0011238207	0.0030440981	0.29764473	0.035138868	0.18760997	0.0048904805
a	0.011389554	0.008940078	0.75616014	0.01739073	0.07610112	0.12564878	0.004369567
s	0.606962	0.016947623	0.04644134	0.16377592	0.12688687	0.036237914	0.0027483574
ì	0.010094191	0.0057711066	0.54986733	0.029323725	0.14330254	0.25314638	0.008494643
n	0.6860105	0.0014383207	0.005081042	0.20488898	0.06862267	0.03326276	0.0006956532
n	4.948517e-06	9.784627e-06	0.0018986709	0.041590776	0.009487264	0.94601506	0.0009934118
e	0.00047460085	0.0948633	0.64499414	0.0046851835	0.07226875	0.17968376	0.003030286
f	0.02070767	0.00025331046	0.0009995842	0.71968013	0.028846867	0.17808066	0.051431816
a	0.019006278	0.0019712118	0.1600754	0.08555685	0.23760149	0.49019378	0.00559497
n	0.022029236	0.0031948418	0.017712824	0.60592186	0.13372976	0.15226114	0.06515038
o	0.0003232561	6.756296e-05	0.01162411	0.022648325	0.07028644	0.8750823	0.019968063
ò	0.012289672	0.0013215829	0.01248286	0.6317222	0.12387508	0.11947253	0.09883607
k	0.0073451423	1.2728976e-05	0.0003991006	0.9862083	0.0030949945	0.0025752308	0.00036445295
a	0.003981859	0.005035198	0.6604891	0.015431116	0.050976936	0.2596646	0.004421215
v	0.00052504736	0.00016821531	0.005561497	0.17081782	0.04627018	0.18625823	0.590399
r	0.004234553	4.870339e-05	0.002726916	0.040947396	0.014593201	0.9282729	0.009176367
è	0.000850093	0.07210869	0.71354467	0.01687396	0.15977521	0.034531314	0.00231603
c	0.0035336271	3.2745174e-06	1.1722942e-05	0.10922099	0.00074221933	0.09847093	0.7880172
h	0.010199524	1.2989567e-05	0.00040801245	0.016903028	0.0034823504	0.9642571	0.004736895
i	0.0013021886	0.048309725	0.5209818	0.07443412	0.21829447	0.118915886	0.017761836
</S>	7.424104e-07	2.1797662e-07	2.1491437e-06	0.004977254	4.8137525e-05	0.012763614	0.98220783
