 	che	impara	una	cosa	che	studia	una	cosa	</S>
n	1.6151438e-05	0.0001577835	1.8056797e-05	5.0589217e-05	0.00017940669	0.001400327	0.0018633998	0.08531828	0.910996
a	0.062213715	0.9151284	0.0007383497	0.0044198604	0.0035259647	0.0139105	1.9811225e-05	3.552904e-05	7.711751e-06
m	0.11800603	0.81417406	0.0013724009	0.05198362	0.0056885034	0.008770855	3.9873586e-07	3.4547277e-06	6.5696054e-07
à	0.014698872	0.8805823	0.00016311649	0.00812033	0.007911492	0.08849646	7.1734717e-06	1.7780827e-05	2.5488168e-06
t	0.036965545	0.9257719	0.00029815105	0.032571528	0.004274441	0.000106263215	1.4617825e-06	8.078634e-06	2.6611026e-06
i	0.010438812	0.16751629	0.022924848	0.2531986	0.20165165	0.2020058	0.0518867	0.07941463	0.010962684
è	0.02136849	0.60491014	0.004414535	0.2662266	0.070347525	0.03224494	5.176054e-05	0.0003219043	0.00011410447
n	0.0020272676	0.9137058	6.016972e-05	0.06291538	0.020969762	0.0003040204	3.894614e-06	1.2088823e-05	1.582456e-06
a	0.0038716912	0.04510735	0.025610961	0.096212395	0.29123396	0.13506438	0.24552065	0.1558484	0.0015302083
p	0.0029135605	0.6759473	0.0022191321	0.14930496	0.13643323	0.032463823	0.00012303195	0.00047239082	0.000122636
r	0.00035503882	0.057671104	0.004835249	0.18945205	0.2663287	0.11698368	0.06335328	0.29783934	0.0031814475
à	0.01785932	0.18306106	0.28507	0.05268449	0.30734476	0.0069106026	0.14130034	0.005136777	0.000632671
m	0.0012843168	0.80219144	7.084575e-05	0.087750174	0.037044484	0.060121164	7.8101075e-05	0.00873257	0.0027269172
a	0.008586313	0.21259995	0.015432916	0.11013384	0.08202354	0.12077059	0.09042099	0.3407786	0.019253228
n	0.00013601103	0.24468091	0.00013045734	0.028336758	0.049615357	0.668628	0.00068321254	0.0050471793	0.0027421182
a	4.706282e-06	0.006251521	7.1890085e-05	0.009163858	0.017383995	0.06263005	0.040927865	0.8528079	0.010758122
s	5.7222576e-05	0.40658465	5.976823e-05	0.022236219	0.07161734	0.48347676	0.000764503	0.010425624	0.0047779577
t	0.0003292428	0.07834322	0.000888642	0.029581524	0.032817665	0.17599644	0.035720672	0.6324905	0.013832145
u	0.0056322725	0.053809498	0.052986324	0.018386777	0.19852135	0.031544432	0.6044282	0.03395853	0.00073270296
d	1.9606035e-05	0.047443263	1.533463e-05	0.0045288703	0.00805518	0.90627664	0.00021092691	0.017924814	0.015525241
i	3.490475e-05	0.41912478	0.0003144314	0.19022033	0.10499826	0.15918167	0.009763221	0.11605623	0.00030621927
è	7.431395e-05	0.042770278	9.486715e-05	0.0150667485	0.018573945	0.8804817	0.00011578482	0.039775062	0.0030474022
t	1.070225e-05	0.9212189	2.8689064e-07	0.0009941191	0.0040365593	0.011962143	8.103533e-05	0.052538645	0.00915756
s	0.001125886	0.036033247	0.0027385878	0.02434391	0.027361197	0.07821637	0.07076416	0.73402923	0.025387399
i	0.0054181605	0.021589197	0.017688306	0.012113654	0.08585547	0.055918656	0.61929584	0.18104984	0.0010708807
è	1.8030552e-06	0.009041284	2.1118888e-06	0.0005816749	0.0024965582	0.7313676	0.00040236497	0.10327593	0.15283075
n	3.3941928e-05	0.8713507	5.8777806e-07	0.0007779491	0.0032679935	0.008420621	0.000158319	0.08735102	0.028638946
a	4.018776e-05	0.0031247353	0.0002668005	0.006277141	0.0074989675	0.029978713	0.02686795	0.9094969	0.016448596
p	8.80119e-07	0.0048083584	1.0199749e-06	0.0003177196	0.0015696113	0.3215247	0.00045137035	0.3309338	0.34039253
r	1.9155224e-05	0.05324828	0.00014488891	0.045338515	0.019642375	0.089211345	0.009886334	0.77656174	0.0059473463
à	0.0014321633	0.010910135	0.009852501	0.0077572633	0.07890556	0.06934114	0.4438385	0.3693448	0.008617961
m	2.024588e-06	0.023646323	5.1418255e-08	8.505047e-05	0.00019795283	0.07631089	2.2269289e-05	0.38876167	0.51097375
a	0.0018261428	0.089868024	0.0027208433	0.04158502	0.022744786	0.12008354	0.040089868	0.6577642	0.023317583
</S>	3.1655023e-07	0.0013114945	2.3391489e-07	8.857152e-05	0.00042929786	0.06818345	0.00036051485	0.17220852	0.7574177
