 	se	avevi	visto	le	nuvole	sapevi	che	piove	</S>
a	9.095764e-05	0.00010828572	0.0005205214	0.005055265	0.04824189	0.0007376298	0.006924109	0.010532532	0.9277888
n	0.9305524	0.06938872	1.8351177e-06	3.45074e-08	5.2130222e-08	5.424293e-05	2.6211824e-06	1.1526154e-07	4.7402655e-09
ì	0.013351462	0.8030524	0.0045875614	0.00012653152	0.0014289133	0.1692731	0.0018680977	0.006247115	6.485454e-05
c	0.59978163	0.39989865	5.766156e-05	2.0247646e-06	3.2409073e-06	0.00024035448	1.4712611e-05	1.7687819e-06	1.0950247e-08
h	0.007570744	0.8165413	0.0053544925	0.0006186682	0.008406657	0.12155256	0.0072367215	0.03268583	3.295788e-05
e	0.021930108	0.37105975	0.48844242	0.03999698	0.062972955	0.012094704	0.00039038123	0.0030412013	7.147174e-05
t	0.020271493	0.87676686	0.00022040316	2.3188268e-05	6.8904636e-05	0.09694952	0.0018031396	0.0038491525	4.7382986e-05
o	0.0027393554	0.07987047	0.038409278	0.014023138	0.34897035	0.09051054	0.063645996	0.35715532	0.004675532
r	0.018155582	0.9749211	0.0037675556	0.0003376469	0.00026631093	0.0013969487	0.0009875364	0.0001596083	7.717096e-06
ì	0.0012679598	0.05888385	0.01954536	0.016033553	0.56409454	0.029403973	0.09949067	0.20579647	0.0054836
s	0.008012957	0.9827512	0.0005256747	8.481367e-05	0.000115261144	0.006067184	0.0021667052	0.00027243013	3.804809e-06
o	0.0011540683	0.03610373	0.004966761	0.010694066	0.37356564	0.16629016	0.06866859	0.33654866	0.002008317
n	0.0018192992	0.91660845	0.014858838	0.0027100653	0.0031322604	0.03825238	0.01817911	0.0041878074	0.00025172535
t	4.7089325e-06	0.0013847558	0.00010048822	0.00019517899	0.004750786	0.06976949	0.07697514	0.8444802	0.0023391268
a	0.000493201	0.007414993	0.11441631	0.17513032	0.6258048	0.008686467	0.054105587	0.013247832	0.00070052565
e	0.00236091	0.5513588	0.015239207	0.004937962	0.0059067216	0.28222543	0.08686339	0.046085615	0.005021927
m	1.7876418e-05	0.023820387	0.00026762855	0.000113252994	0.0016596158	0.9644162	0.0059188884	0.0036072945	0.00017874195
a	0.0010697002	0.02308774	0.011420434	0.028223503	0.7929421	0.0051448643	0.048081685	0.08539479	0.0046353196
n	0.00030830567	0.44745737	0.021143395	0.010901087	0.04451316	0.18993756	0.2647949	0.018059656	0.002884619
t	1.464094e-05	0.001782262	0.0001379258	0.0003944635	0.009539302	0.016858812	0.07809821	0.87123305	0.021941368
e	0.0003400084	0.0026499424	0.05812952	0.19087604	0.65287286	0.005990886	0.08049546	0.008365379	0.00027983537
ì	0.00016012021	0.10263681	0.01244111	0.0066148126	0.016880404	0.42151698	0.13468343	0.2164018	0.08866455
t	8.118822e-05	0.05015774	0.00019782783	0.0003164673	0.0034386078	0.8969696	0.02026898	0.02509484	0.0034746549
s	0.0013615915	0.023869582	0.0033181582	0.009832635	0.49799109	0.011045801	0.06984444	0.37178448	0.010952288
e	0.0005528082	0.0016231273	0.016766349	0.14703293	0.781539	0.0011943767	0.049928967	0.0013281633	3.4237597e-05
r	2.2646429e-05	0.011333436	0.00171927	0.0015953811	0.011516041	0.28733024	0.13777883	0.24791819	0.300786
e	0.0023972178	0.20480433	0.0011459746	0.003574386	0.122626156	0.048706014	0.31744108	0.29580382	0.0035009917
k	1.665373e-05	0.008913536	0.0024323137	0.002853116	0.016105548	0.17783381	0.1274679	0.23749273	0.4268844
a	0.0042056935	0.20601621	0.0035738796	0.010248027	0.31178445	0.024107348	0.20961824	0.22467893	0.005767253
v	1.2385054e-05	0.0040277913	0.0009951054	0.0016768952	0.015592455	0.109263346	0.12299109	0.2042827	0.54115826
r	1.61721e-05	0.01979448	8.095942e-05	0.000434385	0.021690719	0.17167191	0.11317544	0.67131877	0.0018170631
è	0.00017974187	0.0021309494	0.11976103	0.2153502	0.5440372	0.020550769	0.07555632	0.021658503	0.0007753124
c	7.166867e-06	0.00065781677	2.3294777e-05	1.7724096e-05	4.3039934e-05	0.01501488	0.0018564903	0.11646728	0.86591226
h	0.00014541093	0.038083233	2.0870682e-05	6.392626e-05	0.003041501	0.07625604	0.028632827	0.85062176	0.0031344802
i	0.00027289448	0.0022696194	0.070320204	0.17587924	0.4653339	0.061361283	0.14066353	0.07858428	0.005315101
</S>	4.725563e-08	1.918837e-05	3.6241859e-06	2.3500857e-06	1.7829718e-05	0.0016548778	0.0002567892	0.02147028	0.97657496
