 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a	0.0001190669	0.00049997837	0.00032259242	0.00045857936	0.0035671939	0.017301647	0.0056803348	0.02104459	0.4885383	0.46246773
t	0.0943428	0.8581236	0.039177127	0.007755787	0.00056836	3.2112617e-05	1.7322283e-07	4.7554236e-09	1.5917405e-09	1.6371036e-10
e	0.0042170524	0.91459763	0.048845544	0.023292363	0.006897578	0.001864524	0.00028234225	2.4623653e-06	5.6517695e-07	1.5229174e-08
l	0.011608419	0.28156868	0.53491414	0.1671865	0.004552332	0.00016824558	1.7313539e-06	1.7527183e-08	9.072501e-10	3.419043e-10
ì	0.0012788725	0.22291856	0.18959077	0.31054607	0.115831636	0.1503309	0.00938668	9.505419e-05	1.2586313e-05	8.7873905e-06
s	0.003929996	0.7241113	0.22467542	0.04153361	0.005606432	0.00014319556	8.7755645e-08	6.25763e-09	1.8360187e-09	1.1779865e-10
i	0.00095577	0.03991023	0.049988613	0.1030112	0.14854762	0.64677644	0.010053923	0.00052709546	0.00020109734	2.7992959e-05
n	0.0013513722	0.17242184	0.6241071	0.1958633	0.0060255276	0.00021331751	1.7277687e-05	2.2894106e-07	1.3072172e-08	8.625128e-09
a	4.704356e-05	0.043497127	0.16035543	0.43393525	0.24925388	0.0680378	0.042286426	0.0020583016	0.00048275432	4.6054527e-05
z	0.00045987352	0.21628019	0.550268	0.2158696	0.01676682	0.00032122477	3.274451e-05	1.4000419e-06	7.6884824e-08	2.3526452e-08
ì	0.00016653864	0.018363139	0.04114927	0.10114398	0.17136459	0.6356162	0.0293879	0.0019380668	0.00070555543	0.00016471902
s	1.9992556e-05	0.21707803	0.4401353	0.17774417	0.16264504	0.0023733024	3.2578428e-06	8.7740193e-07	1.3483692e-07	2.0995863e-09
i	0.00021118984	0.019345082	0.026140342	0.04743133	0.09210733	0.7986151	0.013808782	0.0010936836	0.0011555414	9.165182e-05
n	1.7480093e-05	0.0818266	0.5213285	0.33921552	0.055311494	0.0016031553	0.0006637936	3.2173943e-05	1.1032377e-06	2.2415085e-07
a	8.063065e-06	0.010953201	0.05091262	0.2107707	0.32819235	0.17440507	0.19065732	0.017880073	0.015715688	0.0005048718
m	1.2339673e-05	0.1477742	0.44658214	0.27077743	0.1307106	0.0022288864	0.0016610753	0.0002319102	2.075964e-05	6.765514e-07
i	0.0008983486	0.047866393	0.06010963	0.06534952	0.12608553	0.6388567	0.044165015	0.0096807685	0.005722411	0.0012656391
n	7.473948e-06	0.096851334	0.35060322	0.27198425	0.2676039	0.00671663	0.004978094	0.0011995203	5.4227443e-05	1.3746949e-06
ì	9.148288e-06	0.008964789	0.033453528	0.11522996	0.28971127	0.1511437	0.3108836	0.04471452	0.043208927	0.0026805438
s	3.10177e-07	0.07547199	0.18628407	0.08826936	0.645746	0.0035115697	0.00025072767	0.0001918976	0.00027390665	2.3430407e-07
e	0.00012896913	0.02282065	0.022091718	0.031181276	0.07397573	0.77542347	0.05006928	0.00592898	0.01748699	0.00089295
l	2.0758634e-06	0.047389418	0.24569076	0.2884384	0.3649839	0.008717158	0.03874113	0.0053867917	0.0006287808	2.1470887e-05
i	5.1156483e-05	0.018310515	0.058337327	0.07748537	0.27467698	0.4450444	0.08630706	0.021017447	0.017460138	0.0013096189
p	1.5442548e-06	0.04215661	0.19834273	0.23882572	0.44397798	0.009515213	0.054941546	0.010268793	0.0019299884	3.9965464e-05
