 	ha	pensato	che	il	ladro	è	entrato	dalla	finestra	</S>
e	1.8883418e-05	3.689473e-05	3.4681743e-05	3.8973652e-05	0.00010274675	0.0018289386	0.0065583815	0.0057754666	0.12519017	0.86041486
p	0.7189366	0.22497152	0.011784595	8.817655e-05	0.043853786	0.00018630375	0.00010865613	6.79635e-05	1.9661559e-06	5.042759e-07
è	0.13742867	0.8067874	0.031950362	9.418995e-05	0.01746623	0.0025020377	0.00095055246	0.002699124	0.000119439144	2.026231e-06
n	0.07205941	0.8190114	0.023398377	4.1055264e-05	0.08230873	0.0009009503	0.0012585827	0.0010014942	1.1766614e-05	8.232678e-06
s	0.00011797098	0.0072802124	0.02949566	0.0029708107	0.60575765	0.10152986	0.06812116	0.17092437	0.01371036	9.197005e-05
e	0.01601226	0.2910715	0.1682353	0.44903025	0.07408643	0.0015340585	1.4594847e-05	7.221253e-06	5.6689564e-06	2.6382866e-06
t	0.016810346	0.37020418	0.3459259	0.00021961507	0.25477996	0.007301904	0.0014532715	0.0028969888	0.0002870698	0.000120760946
s	0.012652069	0.07437665	0.15313452	0.010679838	0.13169308	0.5070101	0.030061834	0.042349413	0.03446738	0.003575132
e	0.023253927	0.29113922	0.22061218	0.41138026	0.045466624	0.007940406	4.9823648e-05	5.8772315e-05	5.8052316e-05	4.073443e-05
k	0.008247524	0.4259124	0.46818656	0.00027189916	0.07450097	0.015059452	0.00143857	0.0056675756	0.0005443703	0.0001707174
a	0.03760109	0.17084023	0.35757488	0.007080806	0.028403832	0.29655677	0.015438566	0.049824897	0.03524795	0.0014309632
o	0.0038560661	0.4168225	0.51326895	0.00051963545	0.026377654	0.027018355	0.0014031094	0.009235774	0.0012704369	0.00022746962
l	0.004985722	0.07513387	0.12704495	0.00052248593	0.71566623	0.04238785	0.0181108	0.015638238	0.00037467232	0.00013517229
à	0.0018024826	0.016097868	0.03376661	0.009122119	0.13451946	0.54561967	0.0545914	0.05076956	0.14875244	0.004958433
d	0.000111485184	0.11290433	0.12329817	0.0015399789	0.482082	0.23379947	0.013415415	0.031575438	0.0011540335	0.00011971878
r	0.00050647306	0.017825175	0.011659561	0.0019430304	0.36547706	0.329843	0.10552494	0.113678254	0.05319001	0.00035239765
o	0.00091183773	0.026705453	0.025440807	0.39975882	0.38459098	0.1589973	0.0010738266	0.0016717751	0.0008134103	3.5848843e-05
m	4.1177045e-05	0.0068748584	0.012211915	1.5859865e-05	0.025513837	0.03740062	0.17608207	0.48058647	0.15881708	0.102456145
b	0.0038945787	0.02109948	0.04806001	0.0017583629	0.0434779	0.36579204	0.050105747	0.08830566	0.36505845	0.01244778
ì	0.0016670335	0.018712858	0.01885815	0.21911886	0.212759	0.47125104	0.015105999	0.02056776	0.02167672	0.0002826309
k	1.5066688e-05	0.0038520913	0.0019055507	4.8614324e-06	0.00204481	0.014877621	0.14230846	0.42720902	0.261255	0.14652744
e	0.009746446	0.10251101	0.2759666	0.000646744	0.03684678	0.3679725	0.034899104	0.08623973	0.08270413	0.0024668907
à	9.181889e-06	0.0012909096	0.0024394488	4.4429748e-05	0.0022032931	0.015797675	0.08190666	0.37739423	0.40499765	0.11391652
t	1.7142987e-05	0.0005792613	0.00036741726	1.8418807e-05	0.035573184	0.015638035	0.54628426	0.2993395	0.068950884	0.03323187
t	0.00021730445	0.0015893172	0.0025333113	0.0003869097	0.017418742	0.22758365	0.06010673	0.048107993	0.6258787	0.016177367
i	0.00097478676	0.017126169	0.015146141	0.24677528	0.2796445	0.3897954	0.015474802	0.017402852	0.017473364	0.00018669342
f	8.491051e-07	0.00013668001	0.00029306268	5.515043e-06	0.0003216964	0.005620861	0.05895628	0.17318697	0.36212045	0.39935762
i	0.000726982	0.007846241	0.025046341	0.00028719357	0.0067216544	0.15313596	0.06462516	0.19299856	0.5453172	0.003294762
n	6.265409e-07	8.716264e-05	0.00020749144	3.6958777e-06	0.0001863693	0.007343212	0.0610336	0.17106378	0.393436	0.36663806
è	1.49181415e-05	0.00028915145	0.0008667858	3.0253392e-05	0.00333871	0.08575842	0.07309678	0.08575024	0.71837246	0.03248225
s	5.9930477e-07	4.6893332e-05	4.9372233e-05	4.8224246e-07	0.00043575058	0.0061248047	0.2187145	0.29813868	0.40616485	0.07032407
t	0.00013811456	0.0007704697	0.0013347546	0.00031387561	0.027116332	0.09832923	0.06959154	0.046605047	0.7113856	0.044414982
r	0.00096960546	0.0072371787	0.00747063	0.1108957	0.1220068	0.56624675	0.049564943	0.04099324	0.09309891	0.0015163297
a	0.0020947545	0.005350775	0.0061444724	0.02911971	0.02869544	0.37988195	0.07667867	0.07253037	0.390505	0.008998783
</S>	2.2062972e-08	3.252404e-06	7.715069e-06	7.448974e-08	1.2616846e-05	0.00031345073	0.014218735	0.0208111	0.074580885	0.89005214
