 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
e	9.621399e-05	7.36558e-05	0.00011808952	8.623069e-05	0.00039955575	0.0001672686	0.0033900365	0.0030955044	0.035587557	0.33099124	0.6259946
v	0.992201	0.0072143823	0.0005389168	7.657371e-07	4.2167652e-05	1.4665707e-06	1.0558317e-06	1.8442827e-07	4.979421e-09	5.6017548e-11	1.2568497e-09
ò	0.43038812	0.5064967	0.058573794	5.49056e-05	0.004227801	1.9491304e-06	0.0002559584	5.9508585e-07	1.3955488e-07	5.9579905e-09	1.306493e-08
e	0.09641403	0.70696074	0.1956245	8.261231e-06	0.0009733442	3.1444586e-06	1.4997654e-05	7.67356e-07	1.0406003e-07	3.3635252e-09	1.0619443e-07
n	0.050812773	0.37148112	0.5187353	3.5742607e-05	0.05710419	5.1655174e-05	0.0017615901	1.670108e-05	8.289325e-07	5.4463754e-09	8.1715e-08
ì	0.007366816	0.22617751	0.25084537	0.17663743	0.23920932	0.06062983	0.021114023	0.010633274	0.006684886	0.00065120356	5.03375e-05
m	0.0035568606	0.35349357	0.59534943	0.0031200175	0.043468222	0.0005622792	0.0003485871	7.8650744e-05	2.0360381e-05	6.877681e-07	1.3183824e-06
e	0.0391915	0.18239138	0.31070945	0.06012473	0.07223346	0.040797427	0.027232312	0.03190923	0.13609563	0.09695439	0.0023604997
g	0.00014524211	0.09660851	0.38728446	0.024844337	0.47867325	0.0014601424	0.010448466	0.0004009384	8.409697e-05	1.5436037e-05	3.5095272e-05
r	0.0002958204	0.010032393	0.24045251	0.0032737108	0.45018724	0.004806636	0.22813705	0.02173388	0.0336988	0.0070980242	0.0002838725
a	0.00061720924	0.013525704	0.020329015	0.5882354	0.13674006	0.14408594	0.00843697	0.061891507	0.025844768	0.00020485312	8.8549394e-05
m	0.00012211161	0.048817355	0.31059968	0.0055174716	0.52133507	0.0010674808	0.11090669	0.00066685077	0.00021850529	0.00018594456	0.00056281476
m	0.013138936	0.060384028	0.2276339	0.008983274	0.25350043	0.0080892155	0.16065839	0.04001835	0.12198258	0.10041671	0.0051942137
è	0.00038042222	0.0017181652	0.0032179551	0.85335946	0.04733136	0.042414933	0.0022363667	0.03272562	0.016599633	1.5697051e-05	4.1537763e-07
n	0.00016897079	0.03859037	0.062768176	0.0012696653	0.5156475	0.0010928907	0.36988664	0.004722191	0.00292521	0.0011302658	0.0017980392
a	0.00017839856	0.0026525862	0.07217347	0.00033680233	0.21588361	0.002382298	0.5062103	0.021309568	0.056263402	0.11827234	0.004337269
m	7.2573666e-06	0.0072267265	0.035967473	0.0008312951	0.5118934	0.00039953282	0.43866062	0.0012388694	0.0005714034	0.0012593825	0.0019439919
