 	le	melanzane	devono	girarsi	dopo	le	cucini	</S>
e	2.533929e-05	6.715649e-05	0.0033034673	0.005541471	0.00027896208	0.0060307984	0.039827917	0.94492483
m	6.119763e-06	0.9935503	0.0012836643	0.0015057194	0.0035347494	0.00011260675	2.079061e-06	4.71108e-06
a	0.1259209	0.5935398	0.17460325	0.08688985	0.017053604	0.00095256336	0.00093481643	0.00010517648
r	0.005100185	0.98854965	0.003840075	0.00063093787	0.0018540123	2.330143e-05	5.211511e-07	1.3405888e-06
a	0.0033789675	0.416027	0.17034729	0.321455	0.08581511	0.00088544906	0.00021813082	0.0018730626
n	0.0031671464	0.9895074	0.0038572538	0.0012145968	0.0022055744	4.1767198e-05	1.3132127e-06	4.942443e-06
g	0.00036820438	0.21749173	0.06428811	0.64374274	0.06355355	0.0038675817	0.004526774	0.0021613347
i	0.34434217	0.42106	0.23372577	0.0003015392	0.00021573393	0.00035254515	1.8788335e-06	4.0274685e-07
à	0.0006403499	0.46723005	0.0006371883	0.012862716	0.51833016	4.309627e-06	1.0323099e-06	0.00029418882
n	2.011293e-06	0.9730924	0.00019962044	0.0002908499	0.02637318	1.418692e-05	3.4776724e-06	2.4383096e-05
e	0.00077079464	0.10613508	0.065001756	0.73362386	0.060983248	0.017462	0.012465979	0.003557269
è	0.0136751495	0.7018209	0.03262375	0.10108723	0.14946991	0.00074501435	0.00028166344	0.0002963875
n	4.094858e-06	0.93392783	0.0015800379	0.0007199597	0.062956944	0.00020713889	0.00031894151	0.00028503308
e	0.0011168484	0.07236895	0.11187022	0.69814885	0.028781878	0.040783424	0.04418706	0.0027428195
s	0.006605969	0.5312021	0.07558228	0.18144064	0.2001632	0.0016038029	0.0026000433	0.00080198364
e	0.0007922403	0.062365156	0.20190552	0.55553395	0.032832455	0.057446953	0.0845085	0.00461525
g	0.0023075105	0.4110194	0.08320064	0.24537522	0.24110357	0.003132201	0.012349146	0.001512239
i	0.00010482611	0.20124523	0.11773994	0.094364844	0.20431226	0.04632469	0.3351659	0.000742296
r	0.006446787	0.11279403	0.011240052	0.031525638	0.8371479	0.00012249344	0.00041437338	0.00030867444
è	0.0012699943	0.087439075	0.23552668	0.36835068	0.082359545	0.08958941	0.13355291	0.0019116598
t	8.334152e-05	0.11958793	0.0017551392	0.01884115	0.79467046	0.0009268527	0.061114177	0.0030209036
s	0.00048989285	0.04461964	0.059119757	0.5157326	0.047985386	0.058488026	0.26525244	0.008312313
i	0.005823559	0.0066112275	0.4592773	0.030323146	0.00038673566	0.43160582	0.06593218	4.0060477e-05
d	0.000116530035	0.009180638	0.014860364	0.21101499	0.63593215	0.00083560334	0.072895765	0.05516395
ò	2.904429e-05	0.100363865	0.020683404	0.046977907	0.25056162	0.025177376	0.55578184	0.000424913
p	5.1973504e-05	0.013642893	0.0011577607	0.011590251	0.87352836	0.00030149875	0.08307628	0.016650915
u	8.89191e-05	0.03379873	0.011783709	0.11247972	0.26298854	0.033858415	0.53018606	0.014815886
e	0.00040654794	0.005202638	0.016925361	0.14639392	0.45224372	0.00078782823	0.06865331	0.30938673
m	1.3609324e-06	0.023100005	0.07229992	0.012433242	0.08193304	0.008948874	0.6405574	0.16072612
a	0.0011056995	0.012808083	0.12762354	0.3760929	0.015749509	0.109164275	0.34410575	0.013350344
r	6.3997495e-06	0.0019064242	0.030785093	0.093813024	0.06198037	0.0031126672	0.5497735	0.2586225
è	5.111707e-05	0.0039382293	0.011327091	0.21588321	0.08030292	0.025648417	0.6585721	0.0042769625
i	5.2867268e-08	0.0005241705	0.000297824	0.0007158961	0.051351473	0.00057215075	0.9255443	0.020994123
</S>	4.7187863e-09	0.0003780976	0.00016706657	0.0012305713	0.06203921	5.9539547e-05	0.048079647	0.88804585
