 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
ì	1.34168495e-05	8.705734e-06	8.436539e-05	0.0002142779	0.00034411412	0.00051237224	0.0020018043	0.0051000025	0.06516235	0.92655855
s	0.061352566	0.9078826	0.00050010695	5.0809223e-05	0.021939581	0.0056451275	0.0010496412	0.0015792559	3.2067593e-09	2.8288653e-07
e	0.7262797	0.18764326	0.011140998	0.00011398783	0.019379042	0.047859773	0.0012523778	0.005320223	0.00025633155	0.0007543378
l	0.023345925	0.94996005	0.005857964	5.2494503e-05	0.010657753	0.010020114	4.148342e-05	6.26825e-05	6.920507e-08	1.5393643e-06
a	0.02649497	0.19576779	0.11651174	0.00394041	0.25481167	0.35989493	0.014560323	0.025563572	0.0015595603	0.00089499704
n	0.04346887	0.9185416	0.019508382	0.00050663034	0.011274177	0.0065900628	6.543069e-05	4.397491e-05	2.0181545e-07	7.070131e-07
a	0.0045196433	0.120088466	0.08264311	0.0047788685	0.28473708	0.38046077	0.016030801	0.06211082	0.04323881	0.0013916867
v	0.028456083	0.8553621	0.035801765	0.0014998226	0.045780763	0.0324049	0.00029471668	0.00039660887	8.573898e-07	2.4350732e-06
r	0.00045265027	0.07670693	0.018076673	0.0026938696	0.23859537	0.23748074	0.06862555	0.33889255	0.018346827	0.0001289084
ì	0.2793572	0.022274496	0.31385767	0.34857	0.016492665	0.0039164657	0.014736884	0.00073828123	4.461463e-05	1.1855005e-05
k	0.0069306847	0.62830955	0.004515176	0.0014853715	0.11511113	0.2267744	0.0013471671	0.014982535	7.1072645e-05	0.0004728992
o	0.0073638754	0.25480953	0.046625447	0.005410929	0.067104414	0.073195875	0.062023863	0.09911574	0.37756944	0.0067809187
a	0.008373716	0.16266803	0.020861736	0.010783086	0.19551222	0.5704919	0.0044639334	0.02643768	0.00013998267	0.00026773
f	0.0011387714	0.10178932	0.02167108	0.00047964757	0.32641864	0.3129408	0.02770444	0.20733121	4.599155e-05	0.0004800915
ù	0.021498485	0.05572221	0.20324554	0.026682906	0.11127955	0.09745673	0.091680646	0.08741115	0.30010685	0.0049160025
r	0.0005077047	0.033981442	0.020207234	0.0028175528	0.46190792	0.4131751	0.0064635305	0.060890928	2.3811062e-05	2.4869749e-05
n	0.005515436	0.17569248	0.0943104	0.015885614	0.13027203	0.058939762	0.20777248	0.17392123	0.13666956	0.0010210192
o	0.007775335	0.0021874397	0.1194115	0.7306411	0.04345179	0.017662952	0.05108815	0.009540159	0.018065166	0.00017640747
k	0.00018185272	0.0072116638	0.0021763956	0.0007099922	0.1470054	0.6736109	0.00334387	0.1606484	0.0017335332	0.0033780055
a	0.0068116947	0.09267293	0.025767079	0.0029012607	0.07228975	0.1732721	0.059118442	0.26888862	0.29605123	0.0022268784
k	0.00024603796	0.0018606695	0.0025949283	0.00074367924	0.11840791	0.67967194	0.00433866	0.18876651	0.002167784	0.0012018736
a	0.0073451544	0.05964127	0.023896368	0.0031070216	0.06184996	0.1592621	0.0597201	0.28198928	0.34135512	0.001833655
n	0.00013529089	0.000859232	0.0018296732	0.00048628534	0.10067681	0.6227344	0.0048687444	0.2619654	0.0043360125	0.0021081995
n	2.8733484e-06	0.000543011	0.00019333958	0.00010646589	0.009524966	0.022879645	0.0022107053	0.06441777	0.893334	0.0067872587
i	0.006233062	0.0013179212	0.0591895	0.12354364	0.07677674	0.06893902	0.1555406	0.14485167	0.35996324	0.0036445411
u	0.00024864695	0.0007210417	0.0016242217	0.00066185254	0.07534268	0.6675504	0.004122279	0.20751856	0.010817055	0.03139325
n	1.7823815e-05	0.0011666836	0.0020951815	0.00018229597	0.08178553	0.09514941	0.039448548	0.77273166	0.00096069963	0.006462156
r	0.00021997128	0.0016734285	0.002772937	0.0010238794	0.010485484	0.021216236	0.008316285	0.043171998	0.89543015	0.01568956
ù	0.014165922	0.001332507	0.11338116	0.3276987	0.07879859	0.043940287	0.22941005	0.11767758	0.07333064	0.00026456366
s	0.0001862193	0.00023291002	0.0005911122	0.00054739363	0.029849252	0.25288957	0.0022109987	0.12110977	0.025770294	0.5666125
t	0.00021035613	0.024993157	0.0013633865	0.00026977205	0.016098244	0.051906336	0.0051770904	0.07506042	0.8223913	0.0025299527
i	0.0043548606	0.0013565168	0.031607065	0.111411676	0.043848433	0.025846973	0.41023627	0.27558303	0.095702104	5.304782e-05
k	1.4719257e-05	7.422304e-05	0.0001287379	3.3549484e-05	0.013564989	0.17011979	0.0007747432	0.08913185	0.029764315	0.69639313
o	0.0009023699	0.02225918	0.002766951	0.00053949916	0.024325782	0.10597863	0.013228235	0.19015326	0.6387826	0.001063498
k	3.3101846e-06	5.225504e-05	9.113119e-05	2.8355516e-05	0.016591152	0.1362715	0.0016287102	0.23558632	0.06049192	0.5492554
a	0.0010029617	0.00681917	0.0026131116	0.0008450006	0.012876263	0.045177203	0.016396698	0.13152465	0.78047264	0.0022722732
l	5.888311e-06	4.1821033e-05	0.00010336975	4.661613e-05	0.012196752	0.11107426	0.0019276214	0.20266947	0.089185245	0.58274895
ù	0.00021873762	0.0031298748	0.00084945	0.00029988555	0.008328332	0.03526453	0.00718994	0.105071805	0.83682513	0.002822315
</S>	1.3276151e-06	2.9478328e-05	1.2566174e-05	1.0995588e-05	0.005296418	0.03955118	0.0011362883	0.27033687	0.070183374	0.6134415
