 	il	morto	vuole	pianto	</S>
o	1.4892196e-07	4.214189e-05	4.3930704e-06	0.0024921692	0.9974611
p	0.0006540219	0.0069465977	0.9844491	3.0398951e-05	0.007919853
e	0.0010259041	0.5591189	0.43680608	0.00020692244	0.0028421234
s	0.0018221015	0.057415955	0.922527	0.000116594085	0.018118426
a	0.0008241172	0.7921102	0.12405669	0.06335362	0.019655256
m	0.0018263877	0.5960093	0.3868794	0.0018604839	0.0134244
m	0.0024731979	0.22135739	0.013363838	0.75675964	0.006045907
è	0.00057602086	0.99868196	1.3279818e-05	0.00072857534	1.4625655e-07
n	1.6357427e-06	0.0081974985	0.9789186	0.00033148617	0.01255066
o	1.1068043e-05	0.0025962186	0.78768796	0.1756956	0.03400919
t	6.995499e-05	0.010852753	0.90418667	0.001439778	0.08345076
è	0.0023525697	0.15576327	0.06865232	0.76034576	0.012886022
l	1.2095202e-06	0.04774202	0.9039523	0.0010774827	0.04722691
i	0.002822596	0.047499716	0.24573007	0.6914059	0.01254166
g	1.102376e-05	0.022158207	0.4220781	0.0060187434	0.54973394
l	5.94596e-05	0.016351447	0.7984296	0.16525373	0.019905811
a	0.00058551924	0.26973423	0.012400202	0.7170284	0.00025172927
m	2.301009e-06	0.0018409067	0.06508497	0.0007170525	0.93235475
m	0.0018295207	0.0432452	0.010210964	0.9335865	0.011127735
è	0.001022324	0.63143086	0.0030982408	0.36442962	1.8942996e-05
n	1.0686458e-08	0.00071772904	0.045525372	0.0007673842	0.95298946
o	6.4245265e-05	0.005075119	0.11722204	0.81952614	0.05811246
</S>	6.9241174e-10	3.271435e-05	0.050972935	0.000117260424	0.9488771
