 	puoi	non	parlare	di	questa	cosa	con	Anna	</S>
s	4.676973e-05	3.843762e-05	4.9850445e-05	0.00014449736	2.9493865e-05	0.00030871818	0.014231861	0.0729508	0.91219956
ò	0.7362289	0.1891537	0.05322488	0.021106802	2.2827368e-05	0.00020556743	6.319573e-06	4.9847906e-05	1.2471909e-06
z	0.9509256	0.039756116	0.00439027	0.004550076	4.5583107e-05	0.00029858388	6.066906e-08	3.3748216e-05	1.6676564e-08
i	0.0112950755	0.08307703	0.5698211	0.25194862	0.0036213193	0.03730652	7.926422e-05	0.041396048	0.001454987
m	0.118003614	0.1812692	0.4356946	0.2609154	0.0002790347	0.0024132938	3.7780062e-06	0.0014109183	1.0159221e-05
i	0.03405086	0.09886385	0.5739916	0.22254616	0.007862094	0.023544405	0.0158902	0.019311216	0.003939651
n	0.088617936	0.15558138	0.38625303	0.36754978	0.00022486567	0.0015905459	3.403454e-05	0.00014373516	4.675567e-06
o	0.0015762788	0.04003976	0.42738453	0.4599453	0.001706413	0.050844558	0.0073570292	0.009446847	0.0016994135
m	0.039001856	0.12323444	0.3954548	0.43670243	0.00025041227	0.005115199	0.00013843356	9.8708384e-05	3.7989278e-06
i	0.04341049	0.076330036	0.38692456	0.26140958	0.011076913	0.0318637	0.1497834	0.027886795	0.011314468
l	0.014846739	0.07818226	0.26891986	0.6309022	0.00020129843	0.0059189084	0.0009689103	5.2163643e-05	7.738423e-06
ì	0.013549075	0.03786894	0.23403437	0.6076622	0.0033729887	0.027821083	0.05775106	0.012868123	0.0050721355
s	0.009808589	0.02782114	0.13805102	0.62049717	0.002079785	0.19575588	0.0053213104	0.0006449082	2.0200285e-05
i	0.014365782	0.04720571	0.34819844	0.33216202	0.0152646685	0.085578255	0.07184412	0.07649546	0.008885548
a	0.0018909941	0.03222304	0.101912014	0.7630081	0.00023948342	0.085072026	0.013748127	0.0014318242	0.0004743495
t	0.010698223	0.021073092	0.09342683	0.15729502	0.004504066	0.6475861	0.020738946	0.04413621	0.00054145395
ù	0.014483596	0.042759832	0.30286944	0.14914902	0.023597384	0.09426583	0.26954854	0.0876949	0.01563148
t	0.00092427136	0.0033754895	0.020361176	0.27638522	0.0006513674	0.59980726	0.08694202	0.0110508865	0.0005022258
t	0.014727984	0.052620698	0.2946038	0.3065265	0.008649602	0.06837894	0.16114485	0.07337718	0.019970529
o	0.013400129	0.017513636	0.059159953	0.07381727	0.08569137	0.024592113	0.72496563	0.00077799964	8.1956474e-05
p	0.00060596725	0.01415628	0.026728868	0.32504255	7.6316726e-05	0.24903771	0.079138696	0.20908654	0.096127026
r	0.0010657192	0.006496281	0.046329543	0.570057	0.0019905984	0.148185	0.18632564	0.03798428	0.0015659919
à	0.004375663	0.008995729	0.030813647	0.04401988	0.042219	0.05632737	0.80619276	0.0064939423	0.00056198105
m	0.0007713784	0.0012886019	0.0011377317	0.030455194	1.2089684e-05	0.083801284	0.024189195	0.70058703	0.15775745
m	0.008745154	0.044635285	0.24558823	0.34513208	0.004111687	0.076476134	0.148492	0.09985571	0.026963754
a	0.0074049565	0.009321101	0.022907775	0.037252948	0.028211111	0.022527881	0.8708977	0.0014134413	6.298202e-05
m	5.9221824e-05	0.0012487292	0.0025586514	0.044564027	1.1525762e-05	0.053383432	0.04547506	0.39515838	0.45754096
e	0.012382307	0.02572247	0.067045964	0.5669623	0.001038546	0.039240487	0.25600827	0.028281363	0.0033182418
t	7.5795615e-05	0.0009278639	0.002126299	0.034843147	1.5232785e-05	0.059085306	0.16501275	0.35920626	0.37870732
i	0.0037172262	0.009287523	0.030386936	0.22606985	0.0013783334	0.060157016	0.41963598	0.22180721	0.027560018
n	4.415814e-05	0.00041575235	0.0009681053	0.023259113	8.936371e-06	0.03096305	0.13324289	0.33382902	0.477269
A	1.2352495e-05	0.00028943503	0.0018585164	0.010347649	9.1979586e-05	0.027822064	0.087086394	0.7075636	0.1649281
n	1.9318266e-05	1.5285577e-05	1.5689591e-05	0.00048918626	1.1347599e-06	0.016248038	0.03592879	0.8925618	0.054720737
n	7.3243414e-06	0.0005252272	0.005875905	0.0070001786	0.0010197635	0.15936285	0.07481798	0.72863203	0.022758733
a	0.0008193115	0.0025804162	0.007531066	0.009364692	0.010278002	0.03261437	0.8072692	0.11299546	0.016547462
</S>	1.02444e-06	1.2674606e-05	2.7999982e-05	0.00063156226	2.1111482e-07	0.0012864568	0.0027841262	0.16760984	0.82764614
