 	la	pasta	vuole	sale	</S>
i	1.9362076e-06	3.7772984e-06	5.2290075e-06	0.008928562	0.99106055
p	0.40873173	0.42132717	0.16976133	6.685071e-05	0.00011299065
à	0.065903	0.52317077	0.40957057	0.00086475647	0.0004908165
s	0.030355304	0.519321	0.44982168	7.1851275e-05	0.0004301565
t	0.053670414	0.34934318	0.44722256	0.14913796	0.0006258726
a	0.036604986	0.0013794973	0.0025940205	0.9585231	0.00089833257
t	0.002158623	0.4395502	0.555935	3.167187e-05	0.002324421
è	0.019471448	0.037628677	0.026750704	0.91372573	0.002423433
l	0.041995615	0.46100315	0.45805597	0.0023520442	0.036593262
i	0.038069427	0.18415678	0.14958824	0.62336165	0.004823962
à	0.007841649	0.2746377	0.5775909	0.010720871	0.12920886
l	0.0003400911	0.1457314	0.82955986	0.00054858794	0.023820113
a	0.007926867	0.020314096	0.018945443	0.9507353	0.0020783728
</S>	0.0005025765	0.015987903	0.03444845	0.033858757	0.9152023
