 	volevo	Maria	domani	di	venire	da	me	</S>
ì	3.0979507e-05	1.413511e-05	1.8623181e-05	5.334891e-05	0.0005358292	0.0023712686	0.08018819	0.9167877
t	7.5101843e-07	0.98324436	0.016636454	8.7405104e-05	3.062668e-05	3.8396877e-07	8.150319e-10	7.2583786e-11
e	0.90615976	0.018106066	0.013216395	0.028593818	0.016318606	0.013247438	0.003690762	0.00066715386
l	0.2551507	0.4138449	0.20499219	0.11392952	0.011377268	0.0006860984	5.534485e-06	1.381333e-05
a	0.22492434	0.037519258	0.0681978	0.2383381	0.32792032	0.098029286	0.0045430376	0.0005278126
e	0.9271481	0.037882205	0.011143648	0.020378465	0.003251723	0.00018703683	3.5188737e-06	5.2231985e-06
M	9.243868e-05	0.4307186	0.48140356	0.07369654	0.0122481445	0.0018388423	1.3758382e-06	4.747529e-07
a	0.028050566	0.06805139	0.25525686	0.18030094	0.14790261	0.10324892	0.21326919	0.0039195353
r	0.9999902	8.389111e-06	1.2689475e-07	3.402973e-07	9.230887e-07	2.6637308e-09	6.921636e-11	1.4904666e-12
ì	0.9969842	1.7316312e-05	6.228489e-06	0.00031350635	0.0026631984	1.4363574e-05	4.5626453e-07	7.5151945e-07
a	0.9980399	0.00071478024	0.00014883773	0.0008007916	0.0002462563	3.9246162e-05	5.3427457e-06	4.7928297e-06
à	0.07339171	0.19172385	0.17651501	0.46548864	0.05268511	0.039162744	0.00081357383	0.00021940754
v	0.011207057	0.20234273	0.29228055	0.39094454	0.05513136	0.045030255	0.0018620644	0.0012014792
v	0.016863985	0.07121547	0.40394667	0.29538578	0.16179076	0.03298717	0.017781978	2.8105622e-05
r	0.9439603	0.00053292036	0.0007541134	0.010029401	0.04267439	0.0018257772	9.200976e-05	0.00013109627
i	0.59712803	0.0008906243	0.0010244515	0.011951714	0.33662465	0.048938885	0.002579561	0.0008620857
n	0.011105417	0.02409174	0.08645185	0.05507496	0.012571408	0.07408524	0.07479801	0.66182137
a	0.007856855	0.00055811746	0.001978002	0.0145234885	0.07230661	0.21114904	0.6827066	0.008921282
r	0.2153641	0.019881684	0.045562524	0.12548822	0.055218004	0.09174087	0.14796889	0.2987757
t	0.0031292813	0.0010972329	0.0034721463	0.010714738	0.021504764	0.072085164	0.85286313	0.03513365
i	0.24146725	0.0021221251	0.002638067	0.03766004	0.4376967	0.21706338	0.06026155	0.001090846
s	0.0062420634	0.004237328	0.010467385	0.042983368	0.017279573	0.100683495	0.4845046	0.33360222
e	0.0013554151	0.00473242	0.008919962	0.011110911	0.0061835637	0.0495496	0.91458553	0.003562597
m	0.0012948777	0.00073443574	0.0019103228	0.011138113	0.012269581	0.10283251	0.7027448	0.16707544
è	0.0084304195	0.0019637602	0.0024724079	0.0064145043	0.011393637	0.046841633	0.9074683	0.015015339
n	2.248783e-05	0.004595868	0.03091179	0.010724804	0.006903631	0.055840354	0.7279529	0.1630481
a	5.291742e-06	0.0010165054	0.004394112	0.0013312233	0.002102802	0.038914293	0.9050161	0.047219627
</S>	2.0774687e-05	4.9472255e-05	0.00014639202	0.00053114287	0.000569769	0.010332718	0.24357732	0.74477243
