 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a	1.0325636e-05	2.5140122e-05	0.00029552114	0.0001604678	0.0003273817	0.00029925056	0.0005352207	0.0006157645	0.05461957	0.9431113
d	0.0019738264	0.988822	0.0064890836	0.0016171659	0.0007584757	0.0002388035	8.2919745e-05	1.7732691e-05	1.7772331e-10	2.39917e-08
r	0.0006611209	0.34219977	0.2886559	0.23822099	0.05278472	0.021402176	0.04678456	0.0092904065	3.536043e-08	3.3719172e-07
e	0.007184657	0.9267035	0.032587595	0.021272702	0.0031234764	0.0018533344	0.0041993666	0.0030572116	1.0038114e-07	1.8048973e-05
f	0.00086198945	0.5817506	0.12810181	0.24137543	0.01856016	0.012735426	0.011547143	0.005059096	7.8554365e-08	8.251858e-06
f	0.002311449	0.15734659	0.47908595	0.19432323	0.08994318	0.04012397	0.030237582	0.0053185215	0.00093595346	0.00037357016
ì	0.07879704	0.85394704	0.05392424	0.0017803444	0.006113614	0.004824888	0.00048849406	1.9697136e-06	0.00012220333	2.1025751e-07
m	0.002375839	0.5418933	0.259027	0.14711158	0.02219584	0.018447261	0.008064832	0.00079860416	3.3368187e-06	8.2359475e-05
m	0.014202466	0.27581596	0.2344432	0.096946895	0.037364386	0.023629515	0.013653169	0.0010093638	0.2975435	0.0053915377
u	0.07136601	0.118940584	0.69566745	0.005543748	0.07246609	0.031039758	0.002902408	2.9064546e-05	0.0020348283	1.0084626e-05
f	5.0377817e-05	0.023225969	0.3001191	0.3174506	0.08366521	0.04581783	0.12948105	0.10002095	2.0943478e-05	0.00014801485
ù	0.00041165488	0.016544735	0.69037354	0.16394806	0.072381824	0.021394331	0.02214572	0.0051582963	0.0058895885	0.0017521889
e	9.160217e-06	0.008139605	0.48957643	0.14321266	0.096227504	0.10262911	0.14053178	0.019493634	1.5395775e-05	0.00016466713
p	1.3857483e-07	0.0039846217	0.113019444	0.038082365	0.018734654	0.018305354	0.18365803	0.62408215	4.0565786e-07	0.0001327712
p	0.0009563664	0.04508607	0.29696962	0.06869313	0.09112372	0.119295366	0.15326904	0.03391456	0.18449412	0.006197961
ò	0.0027936108	0.09238023	0.2740908	0.021879187	0.16230425	0.25825816	0.0707516	0.0010979655	0.11636101	8.3223116e-05
r	1.407516e-05	0.0033328028	0.2844842	0.25904533	0.07636377	0.07165207	0.1700219	0.12091223	9.7073505e-05	0.0140765505
k	0.0006948611	0.06386787	0.23685794	0.24970132	0.054407332	0.056954704	0.073927596	0.01909664	0.23158216	0.012909609
e	0.0040473207	0.025587	0.1772222	0.017210636	0.19993773	0.23744462	0.060597796	0.0012864498	0.2766191	4.708551e-05
t	3.305616e-06	0.00042550935	0.071061045	0.112797536	0.028217543	0.012685802	0.14580098	0.6123874	0.00018720546	0.016433707
e	0.0006532395	0.012006822	0.52898556	0.20846966	0.05873454	0.027580196	0.044790182	0.023887958	0.09140012	0.0034917225
e	1.688807e-06	0.00014621485	0.18191224	0.07726818	0.05726285	0.022262087	0.24542409	0.4046174	0.0007775353	0.010327744
t	1.9813383e-06	0.00027374693	0.18056843	0.007629764	0.026644083	0.013504419	0.15673193	0.6102921	0.0005479548	0.003805625
è	0.0011530558	0.020304237	0.09845074	0.023591138	0.025171356	0.024810411	0.032786053	0.009709227	0.7459901	0.018033663
l	8.565905e-08	2.9742221e-05	0.25995815	0.023682205	0.04608616	0.03459847	0.32252628	0.29005185	0.00024769767	0.022819305
i	0.0017523	0.03469854	0.16218403	0.095974915	0.03233729	0.030610314	0.04313339	0.025098804	0.5612427	0.012967714
n	3.8860315e-07	3.4668854e-05	0.064312845	0.026873425	0.0248714	0.011283881	0.14512652	0.40624416	0.00225201	0.31900066
a	3.3008528e-06	0.0007232996	0.03275197	0.054116517	0.024745176	0.037665624	0.12744099	0.12497546	0.34340388	0.2541738
d	1.7370097e-07	1.6638503e-05	0.06972516	0.014237416	0.01943585	0.008444799	0.1383301	0.41196445	0.0018976053	0.33594775
i	7.714534e-06	0.002404869	0.36232775	0.24725766	0.0441042	0.036841862	0.11059112	0.1435316	0.029618405	0.02331485
v	1.5495868e-06	0.00010331367	0.083603956	0.03581135	0.030258562	0.023089306	0.15006234	0.44008675	0.0009841225	0.2359988
e	1.650251e-05	0.0023501124	0.3705322	0.23434296	0.04508418	0.03361208	0.08632399	0.1336812	0.038561437	0.055495325
n	1.4749071e-06	0.00023329645	0.043489147	0.029217064	0.014077825	0.01396723	0.06919258	0.23868719	0.0005760299	0.5905582
t	1.12729964e-07	7.000735e-05	0.007575948	0.015322163	0.009970179	0.026938874	0.108749144	0.127014	0.035720147	0.6686395
è	0.00058114046	0.0036964573	0.055494394	0.010223879	0.06023624	0.07325589	0.079268195	0.029017605	0.67705053	0.011175649
s	2.6242887e-07	5.968981e-06	0.008779774	0.0025301594	0.0013290906	0.00058381667	0.005732674	0.041836258	0.00036736252	0.93883467
s	0.00027210647	0.015574004	0.1851648	0.22527497	0.038838014	0.04221616	0.083218224	0.060097475	0.32105017	0.028294167
i	0.00081751787	0.0012891742	0.0058167432	0.0029327637	0.0070683947	0.0068668704	0.008345046	0.003996093	0.9622629	0.00060438743
m	8.714618e-09	3.556222e-07	0.0008361779	0.0004047161	0.000280321	9.933282e-05	0.0018216923	0.017203223	0.00015955219	0.9791946
e	0.0017753659	0.012515639	0.27910006	0.18643366	0.039235644	0.021159645	0.03421182	0.024838602	0.3963843	0.004345308
s	1.6961787e-08	1.529091e-06	0.0016052523	0.00052457873	0.0006650962	0.00028689468	0.004152846	0.023228524	0.0014543117	0.96808094
s	0.00024190058	0.0025732592	0.08855041	0.12187671	0.027936421	0.021324577	0.054914445	0.09552328	0.48491484	0.10214412
è	0.0005661341	0.001120968	0.005226927	0.0025908747	0.006065377	0.0060409587	0.008247842	0.004965651	0.95551366	0.009661667
r	9.816685e-09	4.8062583e-07	0.0011987583	0.00034027777	0.00013783872	5.358375e-05	0.0013513847	0.020114856	0.0006736061	0.9761292
a	0.00083119463	0.008928875	0.16784975	0.22438811	0.038540952	0.029202927	0.057309378	0.073339805	0.38634408	0.013264913
</S>	2.4726474e-09	1.5192946e-07	0.00018492813	9.666987e-05	7.4766685e-05	3.1878615e-05	0.0004637088	0.0038572538	0.00020944972	0.9950812
