 	Anna	ora	sta	vicino	a	me	dormendo	</S>
i	9.462768e-06	1.8452047e-05	1.6170472e-05	1.5603579e-05	5.0744078e-05	0.0027435587	0.061710212	0.9354358
A	0.99614453	0.0037991512	5.3472893e-05	3.4845332e-08	2.7616343e-06	1.0217926e-07	4.8082724e-09	6.366631e-10
n	0.8915689	0.10838473	4.613178e-05	3.6628258e-08	2.1024705e-07	3.1296707e-09	6.007036e-10	6.0583893e-10
n	0.013654692	0.029281918	0.012453077	0.0024291044	0.15999535	0.097572245	0.67126936	0.013344247
a	0.06778623	0.33448452	0.33732593	0.25238994	0.0078755915	4.518058e-05	8.925823e-05	3.3125996e-06
à	0.5379438	0.33913717	0.12046945	0.00019647536	0.0021518602	8.240683e-05	1.221576e-05	6.596309e-06
r	0.83947134	0.1596183	0.000635749	2.7842993e-06	0.00026959062	2.092292e-06	1.6001233e-07	4.7236625e-08
t	0.04750364	0.05802937	0.01603573	0.065559775	0.3269924	0.10308681	0.37897503	0.0038172852
e	0.016663818	0.21126291	0.17902774	0.57990164	0.013026327	7.6151926e-05	2.9864357e-05	1.1561147e-05
n	0.04096446	0.3030954	0.62979645	0.0022840973	0.01874095	0.004430224	0.0005672115	0.00012124994
a	0.0007655821	0.014874134	0.023632728	0.0074243997	0.20597693	0.28847036	0.4513927	0.00746316
s	0.0063656783	0.3938696	0.56986904	0.002264237	0.015826782	0.010824604	0.00091774174	6.2383944e-05
t	0.002199917	0.0149638	0.0074091726	0.0070610684	0.07732029	0.34105554	0.537208	0.012782139
è	0.00457671	0.119244754	0.21776132	0.57924277	0.071036905	0.0065750447	0.0015345637	2.7897258e-05
i	0.0014763414	0.6016208	0.36846235	0.00133283	0.0073843617	0.015329936	0.004121772	0.00027159372
i	0.044582374	0.41472498	0.025425635	0.00080603926	0.47245044	0.035593793	0.0028775828	0.0035390721
t	0.013650311	0.30727044	0.053336713	0.0016568158	0.34499276	0.25771555	0.014877153	0.0065001957
t	0.0036474646	0.012453924	0.0062833796	0.052372612	0.16499597	0.16812511	0.57480335	0.01731822
u	0.0012560538	0.043625355	0.20699666	0.6530391	0.07338889	0.017439088	0.004247162	7.646039e-06
m	0.00016178837	0.06823222	0.10270219	0.0023086162	0.03271814	0.5872639	0.19061358	0.015999533
b	0.006175161	0.018504674	0.008720814	0.0022627222	0.013504781	0.36010537	0.5882532	0.0024732593
r	0.0018153717	0.019917823	0.04904611	0.37895218	0.18023115	0.25581834	0.11409969	0.00011935208
ò	0.0009304781	0.007054338	0.014553196	0.11851513	0.09772106	0.41235474	0.3486607	0.00021036295
s	0.00012550017	0.05942448	0.018116426	0.00020412228	0.008664778	0.3268415	0.2668651	0.31975806
e	0.00957236	0.08246049	0.05021713	0.0011384507	0.025494933	0.61249083	0.21840885	0.0002170253
m	2.9032091e-05	0.010612684	0.009950184	0.00077579706	0.0086570475	0.3366337	0.53460974	0.098731905
è	0.0013812291	0.004471309	0.0025048733	0.00057753024	0.0049782777	0.33161786	0.6531659	0.0013030331
n	2.6227173e-05	0.008499234	0.0037193382	0.00019340505	0.002846344	0.2808685	0.45075688	0.25309005
a	1.6599673e-05	0.00021133765	0.00095020846	0.00021461066	0.00791865	0.2556085	0.7175188	0.017561274
s	2.8576603e-06	0.0012674463	0.0017501038	0.00013625006	0.0022365325	0.152949	0.43013832	0.41151947
t	8.018945e-05	0.00069583516	0.0010197882	0.00021201119	0.003006124	0.1953585	0.7871522	0.012475328
e	0.0007701456	0.009231675	0.022933383	0.25447077	0.20077187	0.31659555	0.19416988	0.001056748
p	8.9446064e-07	0.0003300467	0.0003932041	3.4574532e-05	0.00081902486	0.07307582	0.22152703	0.7038194
l	6.231835e-05	0.0020770556	0.002661443	0.00018954319	0.0077702147	0.39273387	0.5926277	0.0018778795
ò	0.0006140009	0.027304055	0.04614967	0.18538642	0.16650736	0.2999838	0.27007645	0.0039782305
n	1.939178e-06	0.00038321462	9.2717426e-05	3.99287e-06	0.000113294984	0.020846548	0.16209139	0.8164669
n	2.3845329e-05	0.00024225355	0.00085254794	0.00018932855	0.0069327024	0.19788487	0.7503542	0.043520264
i	0.00014785642	0.0014758516	0.0044623637	0.043760728	0.055342488	0.25340405	0.6078708	0.033535816
</S>	1.13034694e-07	2.4705041e-05	3.2028194e-05	2.9078117e-06	0.00012358083	0.017113214	0.068506405	0.914197
