 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
t	4.525095e-06	1.5648104e-05	3.283415e-05	0.0013978223	0.0014657478	0.004150206	0.013456316	0.056299724	0.9231772
ù	0.0021837056	0.69469404	0.2941071	0.00022884349	0.005443691	0.0032625706	6.23656e-06	4.079936e-05	3.3077977e-05
t	1.5942147e-05	0.97975886	0.019468646	1.149532e-05	0.0007123721	3.001038e-05	3.8827814e-08	2.5724585e-06	7.564684e-08
t	0.00013060009	0.36200893	0.26938188	0.004954951	0.19318081	0.15185976	0.0022391486	0.008592797	0.0076510883
o	0.2244568	0.1553587	0.24415356	0.3701998	0.0038203057	0.00014445567	0.0017797971	8.175405e-06	7.8490215e-05
t	2.0741672e-05	0.9147886	0.08000152	0.00011020616	0.004457877	0.00059994985	5.2431255e-06	1.31685765e-05	2.6422008e-06
r	0.0011559615	0.21256988	0.26525208	0.11086642	0.26001748	0.0838507	0.059275214	0.0036165044	0.003395775
a	0.010648141	0.0116685815	0.026884528	0.9362254	0.0040814662	0.0001268468	0.010307136	5.113662e-06	5.280374e-05
v	1.7505758e-05	0.8324995	0.13388841	0.00051340944	0.026891768	0.005902793	0.00014420794	0.00011324	2.9127761e-05
ù	1.4786815e-05	0.14556208	0.17137882	0.031226808	0.47501877	0.1534726	0.015650114	0.007543372	0.00013257754
d	3.8310345e-06	0.7665944	0.11110853	0.0020628613	0.11026302	0.009150859	0.00021626714	0.00054238475	5.797019e-05
i	6.5164946e-05	0.5558423	0.18166998	0.009127464	0.14675075	0.08071811	0.011664099	0.014101923	6.0218026e-05
e	0.00011451468	0.3924729	0.38268757	0.0074189524	0.1278949	0.08569089	0.0002515296	0.0017761645	0.0016925941
e	2.5490442e-08	0.13593422	0.46536893	0.00029590732	0.3048002	0.091377035	9.324653e-05	0.0020342155	9.615256e-05
t	9.931855e-08	0.10004647	0.35774824	0.0011169966	0.39126655	0.14508085	0.0008409586	0.0037593876	0.00014035519
o	0.00060332916	0.037333384	0.06651759	0.1339796	0.21460576	0.123109326	0.40086943	0.017513815	0.0054676263
n	1.3695898e-06	0.040331416	0.06277365	0.010062633	0.40192977	0.45736474	0.01602325	0.010440358	0.0010729095
è	1.6568738e-05	0.008266739	0.008914001	0.012502096	0.13679115	0.45057708	0.14677675	0.18370505	0.052450486
g	6.316458e-09	0.0063538025	0.005805952	0.0017081567	0.38879117	0.23737922	0.0014149344	0.35718745	0.0013592441
r	1.6257474e-05	0.32397196	0.13065356	0.0044451635	0.17777342	0.20310222	0.02465978	0.13218382	0.0031938143
a	0.00049084105	0.0014835338	0.005633505	0.29133213	0.10656674	0.04550066	0.54362124	0.004835579	0.0005358624
t	1.723613e-07	0.0022326324	0.005359414	0.00017728664	0.027403155	0.34038582	0.0005132885	0.39187098	0.23205723
s	0.00012741916	0.042415056	0.028142082	0.0069105043	0.0761305	0.2930585	0.26762134	0.2780089	0.007585732
e	0.00058589067	0.0012454842	0.0022356822	0.067477934	0.030109897	0.03981399	0.8396712	0.018704077	0.00015587459
è	1.7913447e-08	0.00025985535	0.00076892367	9.909837e-05	0.01897699	0.30144483	0.00096109224	0.59103847	0.08645068
n	2.925312e-10	0.00070186844	0.0007206154	3.689971e-05	0.015073463	0.0142542515	0.00012031419	0.9676686	0.001423972
a	0.00012712003	0.01698919	0.014715501	0.016905067	0.093310274	0.20505808	0.33798593	0.24795587	0.06695291
p	1.398738e-08	7.811574e-05	0.00018262393	9.506472e-05	0.009175906	0.15170431	0.0012696203	0.7002525	0.1372419
o	5.1845636e-06	0.01058278	0.008866107	0.0013408868	0.049153313	0.17392012	0.0326661	0.71495044	0.008514994
è	2.6800815e-09	2.6696332e-05	5.7303798e-05	3.3455082e-05	0.004013159	0.054230224	0.00031379188	0.80997646	0.1313489
t	1.9668817e-10	0.0005307804	0.00035691442	1.1622319e-05	0.0032282239	0.0035414752	9.378428e-05	0.9906748	0.0015624685
a	0.00035757895	0.017825175	0.015650189	0.021963993	0.07083474	0.11902794	0.55462277	0.1624516	0.037266076
</S>	1.894265e-09	1.2731875e-05	2.3314306e-05	1.2386234e-05	0.0016398175	0.028986018	0.0003937833	0.5906173	0.37831458
