 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
e	0.00010055432	0.00020247161	0.0005053058	0.0010075826	0.019336587	0.02286663	0.004602874	0.022639986	0.044778932	0.039474405	0.0477932	0.044898238	0.0074692504	0.19261026	0.5517137
t	1.1474123e-06	0.9897759	0.009565888	0.0006488923	1.6797111e-07	5.9031002e-09	5.954903e-06	1.7265188e-06	1.2551214e-07	4.1862678e-09	1.6454505e-08	1.1846108e-08	1.8461198e-07	9.880431e-11	1.8804201e-10
t	0.032372426	0.8421071	0.11831611	0.0059746173	0.0006487486	1.2100826e-05	0.00020872384	0.00027744076	2.692496e-05	6.041462e-06	1.2729395e-05	2.3632649e-05	1.1415324e-05	1.7940242e-06	4.29015e-08
è	0.8896722	0.09683118	0.00085862714	0.0001964824	0.012112587	0.0003194874	3.3656756e-06	2.4288195e-06	1.3831225e-08	3.3455945e-06	1.9028649e-07	1.8400023e-08	8.31394e-09	7.1311748e-09	7.10956e-11
d	0.00028382105	0.9728032	0.02440658	0.0024857013	7.0071377e-07	2.7968326e-07	1.6225078e-05	1.9407942e-06	3.8367688e-07	1.5046304e-08	2.579454e-07	3.0671123e-07	7.2582515e-07	2.101605e-08	7.562441e-08
e	6.5677625e-05	0.11040039	0.240777	0.1674354	0.045552067	0.06282205	0.19902815	0.12845285	0.006808284	0.010995021	0.017826116	0.004157045	0.0034286513	0.0022059209	4.5367873e-05
c	0.00045929314	0.9080655	0.084432274	0.006157188	3.864371e-05	1.0075999e-05	0.000579315	0.00011390929	3.1682128e-05	2.320359e-06	8.520471e-06	2.415657e-05	7.472941e-05	8.4650715e-08	2.35725e-06
i	6.153488e-05	0.113553785	0.28651443	0.25748664	0.050406393	0.0052515953	0.20887212	0.07265543	0.0018799736	0.00039109867	0.0008068919	0.0003883224	0.0017086104	2.0272108e-05	2.8996071e-06
d	0.0011008454	0.831757	0.14361785	0.02107428	0.00014084419	5.746289e-05	0.0015447051	0.00031542307	0.00012344732	8.324517e-06	3.73613e-05	7.2128656e-05	0.00014725867	3.6244256e-07	2.6589148e-06
è	2.5393388e-06	0.016444847	0.1436281	0.16263996	0.02374161	0.0026874263	0.3456356	0.28712544	0.009246328	0.0010259715	0.002556015	0.0012957689	0.0038838475	8.217315e-05	4.2774973e-06
t	5.340014e-05	0.74388486	0.20885839	0.04144601	7.4457994e-06	8.700689e-06	0.004970759	0.00048775482	5.5718432e-05	2.0718794e-06	5.288896e-05	2.9835306e-05	0.00013848869	2.6643422e-06	1.0267038e-06
s	0.004667718	0.1772861	0.30241016	0.0954517	0.016802719	0.025946325	0.0503597	0.07727327	0.024087222	0.021079894	0.078078106	0.059520613	0.007742305	0.056081377	0.0032128212
a	0.035188396	0.0009134725	0.00051555753	0.0057236175	0.6021323	0.34991443	0.00042989076	0.00056262064	2.3100552e-05	0.0043358793	0.0002057546	2.0086498e-05	6.4426745e-06	2.2866243e-05	5.571349e-06
m	0.00020949809	0.35090572	0.2961521	0.3046196	0.0014087609	0.00069399696	0.027251124	0.009617159	0.004332971	5.2788473e-05	0.0017553961	0.0017142681	0.0012567536	2.0795747e-05	9.075914e-06
o	0.0067319395	0.17982948	0.24103096	0.18138048	0.040990952	0.03885441	0.021426301	0.07983866	0.046231754	0.045060605	0.051861662	0.028955799	0.0035204336	0.030572217	0.0037143882
n	0.0001661168	0.23040491	0.28489792	0.40128875	0.0024751225	0.0008547573	0.04066807	0.02595719	0.0063259644	0.00015467746	0.0031601705	0.0021593755	0.0014500777	3.2240547e-05	4.5588135e-06
a	4.1735046e-05	0.016372597	0.0942656	0.08898363	0.0024720079	0.0025541338	0.17410074	0.16193081	0.084369734	0.002434946	0.0966156	0.12504764	0.028052352	0.11915776	0.0036007448
p	4.7641966e-05	0.210236	0.30267027	0.35525048	0.0011367196	0.000513007	0.06827141	0.03661963	0.011523988	0.0001536106	0.0050887717	0.0037358466	0.004678465	6.9430724e-05	4.7594076e-06
à	5.5060996e-06	0.007199552	0.062030144	0.04249043	0.0064690914	0.011147249	0.22115706	0.29009756	0.07929707	0.02330158	0.08875398	0.052395217	0.032417625	0.08227994	0.0009579594
m	2.3658853e-07	0.03303884	0.11232492	0.3567259	0.0011719118	0.0017602986	0.3858019	0.07923026	0.011236382	0.00033525602	0.007093648	0.0016464106	0.009488472	0.00014216936	3.4430605e-06
e	0.0069175023	0.07034386	0.0948522	0.029014047	0.020111421	0.09352952	0.030435126	0.046484523	0.018903494	0.08676588	0.16869241	0.078034826	0.006147598	0.24689898	0.0028686377
s	1.99207e-05	0.031742353	0.14737098	0.30276102	0.007092471	0.001491932	0.21962106	0.17958434	0.06337869	0.00046598288	0.015861075	0.016784474	0.013376812	0.00041397975	3.4969285e-05
i	6.017576e-05	0.032650746	0.1280836	0.100723706	0.0047019515	0.008476283	0.07588696	0.15700062	0.14521846	0.016916512	0.10769369	0.08716179	0.021038065	0.111355916	0.003031561
t	1.5771202e-05	0.02570768	0.13647148	0.29517165	0.0044652293	0.0011204777	0.18824463	0.17672414	0.10921082	0.00053338916	0.017960414	0.025294377	0.018575251	0.00047474788	2.9953497e-05
à	0.00024689073	0.037129734	0.11279883	0.08016069	0.010702514	0.021630501	0.06354369	0.13977446	0.13811745	0.045460768	0.11482521	0.085370824	0.022756033	0.12449832	0.0029840595
l	2.0890315e-08	0.0021731984	0.013515353	0.05152759	0.0014197013	0.0018948467	0.55559254	0.21141085	0.06630682	0.00078608264	0.020220393	0.009473666	0.064844124	0.0008143698	2.0424022e-05
a	0.0011848194	0.05040335	0.07613386	0.020456122	0.008648708	0.05670569	0.052321296	0.05717759	0.0306476	0.0801604	0.16265747	0.07959024	0.024100974	0.29385227	0.005959609
s	1.4853432e-05	0.008363758	0.07873042	0.14639017	0.0077295336	0.0009569048	0.19973323	0.22692022	0.21628463	0.00047514102	0.021112766	0.059731804	0.02948364	0.002987795	0.0010851407
s	2.380261e-05	0.020603677	0.08089238	0.057702444	0.0020772968	0.006228483	0.05928098	0.11041188	0.16871835	0.018117374	0.12734279	0.10669671	0.02514943	0.21436687	0.0023874429
