 	sicuramente	stanno	ancora	svegli	</S>
s	2.653285e-05	6.597313e-05	0.00023036658	0.028413264	0.9712639
i	0.9992518	0.00056201185	0.00017498287	9.761585e-06	1.4408612e-06
k	0.8003746	0.14072575	0.058885127	4.606518e-06	9.941381e-06
u	0.21741664	0.18698175	0.59504277	0.00019832299	0.00036051933
r	0.5416649	0.41079187	0.047438107	3.342821e-05	7.164302e-05
a	0.055727337	0.25834817	0.6386548	0.040099643	0.0071700234
m	0.32664084	0.59868485	0.074588895	3.898399e-05	4.643928e-05
è	0.25402862	0.12608351	0.29214376	0.31764996	0.010094171
n	0.04622533	0.93595904	0.017813621	9.77169e-07	1.0083722e-06
t	0.00078287453	0.04198402	0.30010936	0.6397322	0.017391548
e	0.84855753	0.12481811	0.02580584	0.00076323206	5.534147e-05
s	0.017833484	0.5085748	0.43633455	0.008477107	0.028780097
t	0.011119681	0.095219634	0.47223505	0.41479397	0.0066316193
è	0.88118935	0.082561016	0.032084253	0.0040499563	0.00011548953
o	0.017297331	0.92103255	0.058425114	0.0011056749	0.0021393837
n	0.006394698	0.6573122	0.3331943	0.00036622075	0.0027325887
e	0.005759564	0.0076701855	0.017193899	0.85999554	0.109380804
a	0.020859713	0.50900215	0.454548	0.0074211024	0.008169092
n	0.019885948	0.3833616	0.5832408	0.003948328	0.009563273
k	0.0048402613	0.005582722	0.017067121	0.8822125	0.090297386
ò	0.64546555	0.16742206	0.14500396	0.041726183	0.00038227453
r	0.012549927	0.55976546	0.15055771	0.05568612	0.22144082
a	0.0049278345	0.08817772	0.31248036	0.5864547	0.0079593705
a	0.012039032	0.085396595	0.12550823	0.067550726	0.7095054
t	0.0051807645	0.19141485	0.5635575	0.055678125	0.18416877
s	0.008845224	0.015263659	0.061255846	0.8652653	0.04937
ù	0.16366701	0.11593925	0.27804717	0.43806165	0.0042849258
n	0.00087449263	0.10480471	0.081815965	0.18611915	0.6263856
n	1.5742227e-05	0.0014733062	0.0111191	0.9642402	0.023151707
i	0.020427382	0.03143053	0.12089541	0.78258795	0.0446588
t	2.004919e-05	0.0011050706	0.0047168187	0.02133732	0.97282076
i	0.0019963912	0.033931058	0.17506894	0.7828004	0.0062031355
</S>	2.0550115e-05	0.0015775221	0.0124184955	0.070844784	0.9151386
