 	noi	ti	amiamo	a	te	di	pocchi	giorni	e	non	ti	possiamo	dimenticare	mai	di	questo	che	trocammo	bene	a	te	</S>
e	0.00033239037	0.0013639809	0.023741506	0.0041761785	0.019879116	0.006585916	0.032588337	0.005237687	0.024447113	0.023158846	0.03267812	0.020641854	0.07305733	0.038910955	0.055154033	0.028334333	0.026014488	0.029879281	0.015278493	0.047245983	0.17340107	0.31789303
m	0.0036940507	0.0044461	1.4392983e-05	0.47449517	0.045572195	0.24798343	1.4252431e-05	0.13410634	0.0345777	0.031807754	8.589338e-06	0.016859366	0.000103319224	0.0012339551	0.00011874733	0.0006115793	0.0036397255	3.1106283e-05	0.0006543632	2.6825215e-05	1.5173441e-07	9.4376946e-07
ì	0.9237514	0.01906586	0.009931249	0.005771165	0.018954003	0.00549179	0.000309594	0.009204106	0.0009277654	0.002899105	0.00014003541	0.00074053864	0.0005027177	0.0008989106	0.000279978	0.00011537744	0.0008018404	8.7836495e-05	7.803441e-05	3.7323425e-05	1.0585433e-05	7.6232703e-07
s	0.0048579895	0.002894675	0.00043435887	0.60722554	0.18450849	0.09983675	5.209734e-05	0.064950764	0.019247983	0.0083527	3.66695e-05	0.0060797785	0.0003609266	0.00022200213	7.4984906e-05	5.364851e-05	0.00055094314	4.6622015e-05	0.00019734971	1.565089e-05	6.5438215e-08	7.373938e-08
e	0.0007653167	0.0031883486	0.0075090406	0.2107983	0.043996084	0.054804374	0.00086556334	0.49530306	0.013683139	0.0410303	0.0005193204	0.017376635	0.0076267156	0.010069301	0.0030267506	0.0069390666	0.0201043	0.005566245	0.052795403	0.0033359574	3.647732e-05	0.00066030637
g	0.0064238547	0.0029893962	0.00074465625	0.118989386	0.08722007	0.19765772	0.000273692	0.52963364	0.036024254	0.015317661	0.00010112461	0.0020512831	0.0014879318	0.0003265851	0.00019533806	5.4229895e-05	0.00035694533	3.4313187e-05	0.000113153365	4.1073595e-06	1.4582935e-07	5.1138534e-07
a	3.9551447e-05	0.0014026293	0.047160145	0.14133804	0.4028706	0.06380098	0.0053349496	0.15604596	0.10346775	0.037834246	0.00084421376	0.028207095	0.0007716577	0.0041000475	0.0010467147	0.00044741973	0.004651318	8.599335e-05	0.00043812816	0.000111383364	9.953907e-07	9.553157e-08
p	0.004298434	0.0009186663	0.00025702827	0.05046785	0.037834253	0.20742108	2.919124e-05	0.6277823	0.016576344	0.03441052	3.2085572e-05	0.004958398	0.00094171194	0.001793669	0.0005566326	0.0014151555	0.0055445884	0.00014486873	0.0045381947	5.9367427e-05	1.0109349e-06	1.8557666e-05
ù	6.252416e-05	0.001114509	0.025896892	0.10991081	0.3985053	0.093405336	0.0016169128	0.17040016	0.0747808	0.05568675	0.00039272962	0.038313482	0.00095671456	0.008062175	0.0012787235	0.0012884245	0.015718542	0.0001357693	0.0022283325	0.00024231832	2.20887e-06	6.505087e-07
m	0.0019388947	0.00088527286	0.00031671257	0.24860255	0.21497469	0.19580697	4.792679e-05	0.24047133	0.043795317	0.028076649	4.739274e-05	0.01645368	0.0011690194	0.001416005	0.0007149249	0.0004869117	0.003147515	0.00016526153	0.0013506035	0.00013112283	5.1668144e-07	7.5978113e-07
