 	non	è	li	dimentichiamo	mai	i	i	padri	e	le	madri	</S>
e	2.0233094e-05	3.2049345e-05	3.9600804e-05	5.9731196e-05	0.00058401	0.00019872707	0.0009809546	0.029631574	0.004358682	0.03182969	0.31197068	0.6202941
n	0.43866035	0.51888597	0.029503884	0.010184651	0.0027336066	4.2834813e-07	2.2146846e-08	4.7178887e-06	2.641376e-05	2.4207647e-09	8.583154e-10	1.0269483e-08
è	0.022766652	0.19142734	0.08547626	0.010842997	0.68233293	0.000100212106	5.066694e-05	0.0004666992	0.006530006	4.027323e-07	1.8851549e-06	3.9894576e-06
n	0.1534216	0.71689504	0.06620926	0.054381218	0.009073501	6.95438e-06	4.6290805e-07	5.3396902e-06	6.6757398e-06	3.3618774e-09	1.7898705e-10	2.926337e-09
a	0.0007170808	0.032117125	0.062405426	0.045644592	0.79339373	0.0025320638	0.0018211509	0.006553852	0.05226969	0.00021969943	0.00074547186	0.0015801413
l	0.048325345	0.4901376	0.39497292	0.009802691	0.05664493	3.9251598e-05	2.3225968e-05	4.4877265e-06	4.8974598e-05	5.745821e-08	1.0893944e-07	3.9545452e-07
l	0.0023275563	0.03325124	0.07141444	0.18198617	0.6548651	0.008165875	0.008197437	0.020007418	0.016510788	0.0015880928	0.0011201956	0.0005657332
i	0.014416423	0.051568247	0.27166486	0.5557645	0.0069615007	0.036733843	0.06267998	0.00015956687	4.767245e-06	4.6125264e-05	1.297077e-07	9.9258756e-08
m	0.013460105	0.31027877	0.40044606	0.015248412	0.25779817	0.00014002249	0.0001572342	0.00010238598	0.0023528708	1.8264166e-06	3.6435179e-06	1.0435315e-05
o	0.017657463	0.07996871	0.109144375	0.062411632	0.39948225	0.0035448812	0.0066954875	0.1835218	0.08195644	0.03902251	0.015196561	0.0013978202
n	0.0057950816	0.18717451	0.46577227	0.008802229	0.32600662	0.00016948837	0.00017689505	0.00083850394	0.005247897	1.1320866e-05	2.831229e-06	2.3416778e-06
ì	0.00013609421	0.008579361	0.026231999	0.013841416	0.7992628	0.0008545926	0.0013383467	0.025516696	0.103633665	0.0007694587	0.017024616	0.0028108961
s	0.0016730757	0.12486419	0.34569696	0.04312011	0.4736475	0.00036585896	0.0002453421	0.0046743294	0.0056933067	1.5504678e-05	1.3558681e-06	2.5496363e-06
u	0.00429658	0.041336145	0.062757306	0.21481396	0.32064196	0.009523075	0.01470157	0.15799755	0.076533236	0.043901667	0.047387153	0.006109701
m	0.0002999102	0.029382037	0.13814934	0.0043175477	0.75796646	0.0005374118	0.00093290914	0.007887175	0.060416725	4.483382e-05	3.694794e-05	2.8731458e-05
e	0.0068371957	0.04670852	0.070009276	0.035617426	0.3016337	0.0027941447	0.0056115333	0.2415137	0.13457975	0.07890972	0.073189	0.0025960177
m	0.00011393979	0.0094985785	0.04617965	0.0013331071	0.6406401	0.0004058983	0.00067398924	0.04148718	0.25925505	0.00019982015	0.00016054254	5.211646e-05
a	0.004865757	0.03442721	0.05379478	0.01258735	0.27622196	0.0017476245	0.0038596434	0.28607994	0.18183845	0.07264772	0.07075507	0.0011745109
i	4.2345113e-05	0.0033315478	0.016838416	0.0005129036	0.48098117	0.00031111197	0.000572342	0.07331692	0.4232485	0.0003075748	0.0004388039	9.827138e-05
t	0.000107423846	0.003623279	0.0162296	0.007951302	0.2121046	0.0014483933	0.0010877375	0.38972557	0.36534455	0.0017066213	0.00031264522	0.00035826495
u	0.0020506429	0.016579373	0.03676019	0.08052666	0.2513188	0.010856212	0.024324613	0.28338844	0.10837742	0.0705417	0.110809416	0.0044665392
s	2.4250003e-05	0.002139986	0.01358314	0.00035908274	0.61437386	0.00038263874	0.0010017763	0.044989742	0.32148445	0.00022661712	0.0010994609	0.00033498547
t	0.000524285	0.011105334	0.02172636	0.003521399	0.28092507	0.00046065112	0.0009956833	0.22046214	0.20581554	0.023094285	0.22996695	0.001402281
a	0.0008818813	0.0021834017	0.006634901	0.012698345	0.033005737	0.032374606	0.13669491	0.38774812	0.052874215	0.33043516	0.004449227	1.9451101e-05
c	1.0488081e-05	0.0006314512	0.001986079	9.0673464e-05	0.24091083	0.0002695906	0.00058055954	0.027553748	0.69015163	0.00024138145	0.019779596	0.017793974
i	6.5778263e-06	0.0054196217	0.017389378	0.0017222281	0.3186138	0.000120238634	0.00013664484	0.4724032	0.16308808	0.0042036683	0.016870009	2.6489686e-05
ù	7.627476e-05	0.0033866963	0.02158812	0.002920108	0.51880664	0.016452378	0.07745814	0.0965527	0.25009638	0.00034758306	0.0034875832	0.00882747
r	1.6168078e-05	0.001242463	0.0017648271	7.16608e-05	0.10582335	8.295668e-05	0.00016817507	0.42118338	0.42066753	0.0010713541	0.029563114	0.018345164
i	0.00075880316	0.011897569	0.023352318	0.10118413	0.14613849	0.0069540218	0.010492581	0.28735805	0.083135806	0.08758235	0.23415196	0.0069939266
a	1.9438537e-06	0.00012113841	0.0005171118	3.4192908e-05	0.13622862	0.00021321386	0.00083164324	0.07483166	0.6117705	0.00030837164	0.061917517	0.113224134
m	1.0632772e-05	0.00020696758	0.000741096	0.00016332872	0.027320271	0.00021365192	0.00040134534	0.7458419	0.2022348	0.0039419658	0.008043743	0.0108802775
a	0.002585046	0.014032359	0.021744689	0.032906637	0.095089465	0.0038939633	0.009456138	0.19002256	0.060849767	0.14481406	0.41944638	0.0051589487
t	1.3739419e-06	6.037305e-05	0.00019575836	8.849176e-06	0.06265982	6.511717e-05	0.00033927066	0.15963633	0.6049109	0.00055571634	0.098627955	0.072938524
e	0.0003158923	0.0060699754	0.01180669	0.0014866958	0.11709856	0.00036668516	0.0006752699	0.17289878	0.13597694	0.041924708	0.5105576	0.00082220446
s	1.1637718e-06	3.825482e-05	0.00010489216	4.6418545e-06	0.039731655	4.9073857e-05	0.00028521864	0.11760139	0.50523585	0.0005415963	0.16904087	0.1673654
m	8.139438e-05	0.0021690486	0.0040097986	0.00036700568	0.050229743	9.053498e-05	0.00014677295	0.060533885	0.06868703	0.018236477	0.7945576	0.00089083647
à	0.00037133493	0.000669137	0.0013814463	0.003064349	0.010625581	0.010297518	0.047845475	0.3575979	0.043178063	0.4725143	0.0523979	5.697322e-05
n	3.8074924e-07	5.6527088e-06	6.7063656e-06	2.8340548e-07	0.003943483	3.1749767e-06	1.21449675e-05	0.0070953653	0.054296967	4.6212095e-05	0.13014437	0.8044452
e	6.9668567e-06	0.00027970056	0.0004803454	0.0002687008	0.017119046	3.427546e-05	6.247746e-05	0.020043513	0.038010556	0.006414067	0.9138372	0.0034430558
</S>	1.650157e-07	6.634231e-06	1.554784e-05	6.076036e-07	0.0060526603	3.0922467e-06	1.4631579e-05	0.024167275	0.10519021	7.184025e-05	0.09951414	0.76496315
