 	è	facile	che	stanno	ancora	svegli	</S>
è	7.001613e-06	7.73534e-06	1.3417575e-05	0.00017930035	0.0020058686	0.080209084	0.91757756
f	0.019240547	0.9611663	0.016539216	0.0030219788	3.2080836e-05	1.7517796e-09	2.1941582e-09
à	0.08601205	0.6770548	0.14228566	0.07443347	0.015977412	0.0012482139	0.00298835
c	0.09011614	0.5531935	0.15177067	0.20455605	0.0003633149	6.0700145e-08	2.7412182e-07
i	0.0011103069	0.08387961	0.06304013	0.8131151	0.038805094	4.8905295e-05	8.1454147e-07
l	0.024237068	0.8156109	0.12213641	0.035511397	0.0023038404	1.17378695e-05	0.00018865499
e	0.01170764	0.12498407	0.4054477	0.3890572	0.06655552	0.0016370603	0.0006109534
k	0.08148986	0.1089591	0.29411104	0.49977228	0.015424459	0.00013407099	0.00010909909
a	0.01573424	0.051191203	0.15213361	0.3275926	0.27580777	0.17173164	0.0058088806
s	0.014709247	0.007950898	0.08321135	0.8670532	0.02701652	3.76845e-05	2.1030464e-05
t	0.0029819948	0.015374526	0.050422963	0.3678096	0.44175133	0.117031805	0.004627766
è	0.070025004	0.008422075	0.16428289	0.66450167	0.0911186	0.0015191812	0.00013056798
o	0.0007247204	0.0008511592	0.0101209385	0.93790936	0.049957447	0.00019153977	0.0002446964
n	4.806786e-05	0.062408846	0.10472547	0.71214235	0.120515466	3.2735636e-05	0.00012699171
e	0.00045731297	0.0035759485	0.037353143	0.08786034	0.07946427	0.76097834	0.030310687
a	0.0001446144	0.00029331833	0.0067220847	0.76974255	0.22199303	0.00069105916	0.0004133423
n	0.00019581354	0.013420694	0.028929818	0.53878164	0.41681728	0.000801071	0.0010537213
k	0.00022058515	0.0012755044	0.0088329995	0.032578744	0.053505287	0.87143886	0.03214804
ò	0.018592399	0.0054669003	0.08879797	0.5142049	0.34387758	0.028704014	0.00035629157
r	5.3293017e-05	7.515928e-05	0.001093054	0.63675034	0.3027991	0.018186407	0.041042645
a	0.0019213152	0.02740208	0.041629337	0.27131113	0.44569066	0.2104575	0.0015879393
a	0.00014115254	0.00033277963	0.0027703287	0.3026578	0.49906597	0.049558967	0.14547297
t	2.9570503e-05	0.0016919503	0.0034454379	0.23412126	0.7085915	0.0148098925	0.037310407
s	0.00042640418	0.0020658243	0.006954706	0.03412932	0.11048118	0.81013393	0.03580862
ù	0.002993733	0.0019109453	0.01538574	0.16744976	0.5012828	0.30829552	0.0026814877
n	3.7645127e-06	1.1805198e-05	8.147125e-05	0.19524181	0.3382819	0.11163697	0.3547423
n	5.1979832e-06	0.0003971989	0.0012634384	0.0046547856	0.027816912	0.95756257	0.008299889
i	0.00052540336	0.0005609256	0.0041519823	0.05123815	0.25809053	0.6632882	0.022144824
t	6.6150346e-07	3.3346032e-06	2.7447873e-05	0.012292723	0.05812885	0.046527613	0.8830194
i	0.0006373325	0.004686092	0.0073022083	0.0916065	0.31464264	0.57935643	0.0017687833
</S>	6.407703e-07	5.3349295e-06	1.8641256e-05	0.013112306	0.14890638	0.12112274	0.716834
