 	devo	comprare	il	pane	ogni	giorno	</S>
è	1.1384075e-05	6.421724e-06	6.4256446e-06	6.834283e-05	0.00047930644	0.082588315	0.9168398
n	0.994611	0.00030117857	6.3936022e-06	0.0045790053	0.0004984695	2.638395e-06	1.3107583e-06
a	0.15679626	0.03281132	0.008061106	0.019053228	0.71853656	0.030227091	0.034514528
v	0.9849702	0.012125806	0.0008957617	0.0014671009	0.00035930233	2.2889262e-05	0.00015887071
o	0.018022487	0.004698529	0.009149864	0.37827805	0.58946866	0.0003684762	1.3859028e-05
r	0.98840183	0.0021019608	0.0014281634	0.0036823198	0.0030924266	8.228767e-05	0.0012109943
à	0.015926432	0.008323961	0.019860007	0.11249485	0.81133217	0.0266506	0.005411961
s	0.85589594	0.002775738	0.0021109905	0.10934868	0.028936889	0.00030291246	0.00062869786
o	0.009397343	0.0009199209	0.00808063	0.07818974	0.8611004	0.041700356	0.00061159325
t	0.5904324	0.028570006	0.009078442	0.23486137	0.094627514	0.008533704	0.033896547
o	0.019300302	0.0021302646	0.013369936	0.10454641	0.58874	0.26606885	0.0058442187
t	0.42137796	0.008240381	0.0038478293	0.1921332	0.24153596	0.037481904	0.095382616
s	0.046682313	0.0019665197	0.009548823	0.08833741	0.37166336	0.47151425	0.010287391
o	0.021328777	0.11816352	0.10099498	0.6478307	0.09659063	0.014212148	0.0008792538
m	0.023007227	0.00039692537	0.00024930204	0.0038361694	0.062286507	0.09185048	0.8183734
ì	0.90915275	0.0024791125	0.002758385	0.009567346	0.024729246	0.04832931	0.0029838625
k	0.043649964	5.5750905e-07	1.6427942e-06	0.0053006974	0.52612835	0.29177383	0.133145
a	0.06810476	0.003108845	0.0045091896	0.0133789545	0.070986114	0.82518005	0.014732016
i	0.0027591255	2.6102714e-06	2.9930334e-06	0.0020874436	0.30635485	0.38657326	0.3022197
m	0.0040384186	2.2418449e-06	4.2531224e-06	0.0041946676	0.27066702	0.48979595	0.2312975
è	0.003393183	0.0014906821	0.002232697	0.0057287794	0.03641314	0.942443	0.0082985135
r	0.010540595	1.15157796e-07	6.409096e-07	0.0025915226	0.14507307	0.75976694	0.08202713
i	0.0024749748	0.00035553903	0.0008619176	0.002968701	0.01926058	0.96016467	0.013913538
</S>	3.2000655e-05	2.8060699e-08	3.3091787e-08	3.3375847e-05	0.00801535	0.17022674	0.8216925
