 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a	9.8310906e-05	0.00010339196	6.812227e-05	0.00019275307	0.00031018222	0.00087667856	0.014988995	0.0055524064	0.01320867	0.045463145	0.27033004	0.6488072
n	0.77954066	0.12031446	0.09176792	0.0045701438	0.003393858	0.00038958318	1.0927614e-05	1.2176877e-05	2.4797868e-07	3.0111067e-08	2.4704414e-09	1.5085903e-09
è	0.0029357316	0.050148636	0.01610411	0.882717	0.01293312	0.028646244	4.524064e-05	0.006418804	4.1866115e-06	4.2285013e-05	3.179968e-06	1.4771466e-06
r	0.7129039	0.17336048	0.073703475	0.02511679	0.012555117	0.0022653078	7.101854e-05	2.2588327e-05	1.1795681e-06	4.259365e-08	1.0203284e-09	3.9392872e-10
t	0.005351809	0.08298239	0.030143356	0.5813313	0.07540976	0.13138007	0.0017975274	0.077437624	0.0054841284	0.007092348	0.0014860558	0.000103680846
i	0.12826528	0.013851077	0.7022753	0.0072062467	0.13687064	0.0073318924	0.0021942502	0.00013429712	0.0018686618	1.8766384e-06	3.590515e-07	1.7333001e-07
n	0.017141761	0.13384481	0.14452696	0.6587017	0.022785572	0.019472253	0.0003576171	0.0030721908	7.490094e-05	1.5264259e-05	3.1372733e-06	3.7321333e-06
è	0.00034267962	0.016872535	0.020880967	0.63552797	0.061886497	0.16272642	0.002296185	0.087244995	0.0014146641	0.0069407583	0.0034229078	0.00044348743
s	0.12492014	0.40418273	0.050443284	0.3905594	0.0132210115	0.014218572	0.0008108392	0.0015019865	0.00012736714	1.3037754e-05	8.2931626e-07	7.363967e-07
s	0.0015653026	0.04378003	0.06034682	0.54931134	0.09291401	0.11843967	0.005714173	0.07695925	0.01333846	0.023539256	0.013374125	0.00071759155
u	0.003399264	0.0030067198	0.22693554	0.0057491534	0.25032282	0.04051229	0.40241382	0.0029776704	0.06459661	7.27646e-05	6.4863098e-06	6.9473363e-06
m	0.0017837383	0.07460397	0.04209713	0.7567413	0.026780162	0.060388137	0.005756797	0.030597499	0.0005932701	0.00058542966	4.5009197e-05	2.7466798e-05
u	0.006062003	0.10156811	0.04101266	0.611606	0.029240096	0.045891758	0.031380728	0.07780134	0.009820814	0.03470298	0.009926559	0.0009869455
