 	qui	nella	casa	ha	la	luce	accesa	significa	che	ancora	stanno	svegli	non	sono	addormentati	</S>
e	8.45952e-05	0.00012418702	0.00021799783	0.00035629567	0.0007348817	0.0057206363	0.023774577	0.0794573	0.021016678	0.08620971	0.08337726	0.068528034	0.03908723	0.08692133	0.1781922	0.32619712
t	0.28412166	0.65652907	0.055054158	0.0033803792	0.0008726298	3.664471e-05	4.4176798e-07	1.8213731e-06	2.5816985e-06	2.701094e-07	2.528797e-07	1.105656e-07	3.5177827e-08	1.2811721e-08	1.421859e-10	2.5748895e-10
t	0.1905612	0.4446381	0.22864883	0.08353451	0.012458082	0.03623022	0.00019027546	0.0028260273	0.0002317478	0.00021647321	0.00016569394	0.0001474802	0.00012490213	2.4777046e-05	1.5588039e-06	1.1412455e-07
ù	0.66792387	0.31543177	0.009622506	0.0029047355	0.0037228633	8.045059e-05	0.00029983209	6.5327845e-06	4.521306e-06	1.6347856e-06	1.1137674e-06	1.989936e-07	4.7872213e-09	1.2303516e-09	4.936658e-10	1.36039895e-11
s	0.56609344	0.41456786	0.017323375	0.0018258588	0.0001234461	6.3694344e-05	7.1595105e-07	7.172153e-07	6.3656387e-07	1.456125e-07	1.3611438e-07	2.3745661e-08	8.235572e-09	2.8721827e-09	8.047615e-10	1.2795264e-09
t	0.014997258	0.0819687	0.13466905	0.13279684	0.08540769	0.39310735	0.02223904	0.09279267	0.01637613	0.012090591	0.006771272	0.003825178	0.0016792152	0.0006348455	0.00047934914	0.0001648379
o	0.31136242	0.2916	0.051981952	0.06696746	0.23582281	0.0029704543	0.038514055	0.00031380428	0.0002991065	7.815871e-05	7.007658e-05	1.1130867e-05	1.301157e-06	5.6245966e-07	4.207844e-06	2.5180566e-06
s	0.067143634	0.5828899	0.22741774	0.0783859	0.019995753	0.020943142	0.0012454038	0.00067543803	0.0008877154	0.00021535698	0.00016110644	2.9642168e-05	6.848796e-06	2.1937235e-06	8.1058275e-08	1.2505355e-07
p	0.0013816429	0.018604694	0.07022142	0.11252588	0.07624054	0.5202663	0.014117844	0.1317086	0.017695708	0.016095754	0.0146880075	0.0041775354	0.0011737006	0.00047517853	0.000418266	0.00020893215
ì	0.01516479	0.058417737	0.034024693	0.111938454	0.58580893	0.029948384	0.1562763	0.004107499	0.0024281857	0.0009221963	0.0008991951	5.9994465e-05	1.5743445e-06	7.2057435e-07	1.0689947e-06	2.4409832e-07
t	0.0849906	0.6239487	0.1828577	0.08467468	0.012274701	0.010036292	0.00016088861	0.00028963707	0.00040511726	0.00014035497	0.00019727493	2.098028e-05	1.8689551e-06	1.1243334e-06	6.626223e-08	4.4326534e-08
i	0.0065327054	0.047211915	0.12527876	0.12491369	0.05944288	0.33471957	0.029132057	0.15840116	0.02839191	0.035911452	0.021559194	0.014236051	0.0050818278	0.0031193611	0.0050123734	0.0010551289
è	0.010514869	0.2130096	0.23892736	0.18063104	0.07274264	0.22602192	0.017627122	0.01693495	0.011085398	0.0059558945	0.005701895	0.0007261863	8.862602e-05	3.1138796e-05	4.6059716e-07	9.1718607e-07
c	0.059614576	0.6123284	0.20717439	0.086981736	0.029785905	0.003570314	4.891087e-05	8.628825e-05	0.00025063715	4.9344955e-05	6.0923354e-05	2.7897931e-05	1.3582357e-05	6.548023e-06	5.28014e-07	8.306387e-08
h	0.017772358	0.111569755	0.12561902	0.1626878	0.087763734	0.26839495	0.015277733	0.07212229	0.033191264	0.03610855	0.035309654	0.018874409	0.0071124393	0.005924337	0.0022577744	1.3960243e-05
i	0.001408356	0.014645905	0.014394029	0.045476146	0.374253	0.03302858	0.47747874	0.009018942	0.019092245	0.0058571636	0.004472499	0.000773863	4.367215e-05	2.2375261e-05	2.8206325e-05	6.213966e-06
o	0.00076435687	0.0423952	0.11449488	0.1242829	0.059080135	0.49903402	0.020136902	0.052588318	0.0338689	0.024534	0.022512099	0.004746844	0.0011447916	0.00040787045	4.988543e-06	3.7345683e-06
l	0.004454928	0.06846	0.26249558	0.30607152	0.19015236	0.08129718	0.003050795	0.0134027125	0.023332495	0.008419981	0.010452027	0.013243383	0.0096450895	0.0052499794	0.00023676366	3.5181976e-05
ù	0.0010439642	0.009528761	0.032398973	0.07439774	0.1183612	0.39219758	0.048116036	0.11651885	0.048797186	0.034475505	0.01980908	0.029465973	0.0359125	0.013157103	0.02540787	0.00041170383
s	0.00034278215	0.02349348	0.08161529	0.2930863	0.18948483	0.2774565	0.011294872	0.024908686	0.036411125	0.02229838	0.036019646	0.0033386925	0.00012027514	0.00012675824	2.0877635e-06	3.7559766e-07
t	0.0027604275	0.02295092	0.07122551	0.094864465	0.07939773	0.28072828	0.051181544	0.14487772	0.05696997	0.053944204	0.026635138	0.04083421	0.027993307	0.016699346	0.028264513	0.0006727436
r	0.00029419365	0.0011886345	0.0009807653	0.0044278004	0.07827789	0.014784455	0.81475306	0.01758355	0.034896407	0.018397165	0.012085054	0.0021767344	6.499185e-05	5.8658494e-05	2.9366402e-05	1.3605704e-06
o	0.00032322723	0.0011329232	0.0020150405	0.0076285815	0.059308622	0.05051596	0.45420295	0.10738308	0.09636623	0.092256956	0.08453727	0.035696812	0.0039000788	0.0034851658	0.0011941156	5.2944284e-05
a	6.3439715e-05	0.0046291444	0.033920538	0.044026993	0.011538802	0.40960157	0.0066569084	0.16220593	0.048575632	0.08053397	0.11349498	0.04097131	0.027972879	0.0155819515	0.00012972199	9.629285e-05
n	0.00077216915	0.010324083	0.06904717	0.1394073	0.14201052	0.13167626	0.011697692	0.07695661	0.08308464	0.05747147	0.08461756	0.093944356	0.055434998	0.042000737	0.0013208198	0.00023359901
a	0.000106424304	0.0014746068	0.009115542	0.023099443	0.02368953	0.38953707	0.014899577	0.18103687	0.039548896	0.055287104	0.052169304	0.041497037	0.05345431	0.026364699	0.08637943	0.0023401785
m	1.9276808e-05	0.000904743	0.008059543	0.0290492	0.020570755	0.33857644	0.024818202	0.2064031	0.06864037	0.11251905	0.15532087	0.028315747	0.003749469	0.003035237	1.2848521e-05	5.1573074e-06
m	0.0021106428	0.007172309	0.01890142	0.021480361	0.012074329	0.13994136	0.03421913	0.28933626	0.0450418	0.12766364	0.10140669	0.0722789	0.03094364	0.03365743	0.06091831	0.0028537938
è	0.00055573304	0.0009813841	0.00077042734	0.0027996174	0.032876614	0.015472925	0.7247507	0.05170486	0.057529423	0.05503896	0.046455156	0.010109557	0.00042042322	0.00051022565	2.3826935e-05	1.6248154e-07
n	1.3396695e-05	0.00042448664	0.0027709587	0.008364659	0.0044509904	0.21915995	0.006987974	0.21664754	0.04792034	0.13462116	0.25353435	0.058625545	0.024432916	0.021685435	0.00019559832	0.00016470934
o	1.674928e-06	0.00010881143	0.0019107303	0.004301452	0.002596881	0.054768093	0.0052629565	0.09178825	0.07228954	0.11279945	0.1110871	0.11954297	0.0620363	0.0962798	0.26308173	0.0021443004
