 	voglio	che	Maria	venga	domani	</S>
i	0.00010983755	0.0002226113	0.00012494842	0.00051579514	0.00041976979	0.9986071
t	0.041045766	0.13672179	0.621292	0.03650181	0.16430838	0.00013031453
è	0.92329866	0.058809254	0.0029565976	0.010333327	0.004497031	0.00010515008
l	0.19473647	0.0413841	0.6582923	0.026958376	0.07861085	1.788314e-05
o	0.02075077	0.12513122	0.27480277	0.18048029	0.39831296	0.0005219679
n	0.5937191	0.39907277	0.005066477	0.0016960785	0.00044296103	2.5534403e-06
a	0.026874652	0.46245402	0.046646282	0.2589591	0.20453534	0.00053072034
r	0.47352326	0.4924051	0.022838257	0.0067040566	0.004498818	3.0534902e-05
t	0.029894907	0.24118803	0.11730869	0.35671973	0.25350472	0.0013838683
i	0.41088703	0.5615972	0.00030547124	0.026919879	0.00025042216	3.9819028e-05
à	0.048083346	0.17072016	0.54836005	0.03584962	0.1955376	0.0014492188
v	6.954458e-05	3.898412e-05	0.3044733	0.0036576993	0.69077456	0.0009859324
v	0.008870743	0.002345922	0.25785688	0.09769592	0.6330814	0.00014914169
r	0.9579415	0.039710563	9.248894e-05	0.002161326	7.0826405e-05	2.3300096e-05
i	0.120119296	0.8592611	0.00020256623	0.02023276	0.00016470057	1.9413937e-05
i	0.099306546	0.39379007	0.16969293	0.055394053	0.15202953	0.12978686
M	9.229081e-05	0.000710531	0.19034335	0.011498688	0.70602804	0.09132713
a	0.39364335	0.18843459	0.051824946	0.22155598	0.1401631	0.0043779565
r	0.97528344	0.023677124	4.078813e-05	0.0009870419	1.1270834e-05	1.8872105e-07
ì	0.36024198	0.6310703	6.632318e-05	0.008577523	3.8963033e-05	4.91828e-06
a	0.3521948	0.24039665	0.021659523	0.18142666	0.034653105	0.16966927
</S>	0.020903664	0.1280683	0.041295458	0.124259286	0.080015555	0.6054577
