 	i	bambini	piccoli	li	vestono	i	genitori	</S>
a	4.732199e-06	6.954957e-05	0.00047501005	0.0008866911	0.0003200513	0.002894666	0.055954758	0.93939453
p	3.8621303e-05	0.00022599747	0.69209695	0.083528616	0.22325093	0.000731319	0.00012312089	4.537045e-06
e	0.024996322	0.16424873	0.24260041	0.28361508	0.28388298	5.2948733e-05	0.0005824498	2.1138238e-05
t	0.001978532	0.007002948	0.07163062	0.21916294	0.69925976	0.000111629226	0.0006888886	0.00016469904
à	8.444429e-05	0.001840698	0.7190108	0.25172776	0.015336993	0.0009197369	0.010165993	0.0009136872
c	0.0003630464	0.0045392555	0.46006253	0.18550433	0.34869444	0.0007902692	4.0311737e-05	5.9097897e-06
i	0.000131998	0.00065114483	0.9348651	0.058849603	0.001766486	0.0026443116	0.001085128	6.2397685e-06
a	0.000738542	0.00351929	0.10167464	0.10086003	0.79073626	0.00013341212	0.0010976635	0.0012400707
k	2.3310893e-07	1.4910793e-05	0.722666	0.23461597	0.041921455	0.00022014343	0.0005426889	1.8645995e-05
è	0.00040920806	0.007847749	0.31404456	0.33475778	0.008545535	0.090795875	0.23921685	0.00438245
c	5.4870206e-06	0.00087223976	0.11328067	0.102560975	0.78261036	0.00045477378	0.00020479092	1.0640621e-05
c	0.00026000367	0.0013646897	0.8764173	0.088215336	0.0030563767	0.01275946	0.01785342	7.330726e-05
i	0.0028526697	0.49822286	0.0628466	0.112552576	0.16948527	0.15333287	0.00067971257	2.7393879e-05
a	0.0004111761	0.0084782075	0.020979322	0.036322035	0.92379874	9.160494e-05	0.005008505	0.004910367
a	2.8152884e-08	5.419996e-06	0.71976095	0.19637464	0.061627004	0.00053132325	0.020367326	0.0013333717
n	3.0664165e-08	3.85995e-06	0.5886224	0.28656924	0.056633476	0.0003828035	0.06140703	0.0063811233
d	1.9581885e-05	0.00048937165	0.023248732	0.04013785	0.0065896977	0.012133076	0.8973303	0.020051371
ì	0.0013178327	0.45923427	0.13272406	0.13783756	0.15848735	0.09941417	0.010884789	0.00010000004
n	4.634601e-05	0.003133085	0.005743527	0.009294531	0.7777101	0.0001056104	0.12296385	0.08100301
n	1.722594e-07	1.7745924e-05	0.0100511145	0.009301659	0.0029272763	0.010839899	0.959959	0.006903058
u	0.0009578284	0.08201567	0.11613779	0.17347953	0.12456285	0.2932845	0.20617537	0.0033864374
n	7.5832013e-06	0.0002698768	0.005037923	0.014027312	0.40729845	8.3559295e-05	0.3076098	0.26566553
e	1.3339218e-07	3.0938056e-06	0.004892592	0.007156757	0.008929641	0.0018546875	0.97027266	0.0068905004
i	1.2426299e-06	0.00012962888	0.015282205	0.028197387	0.53291297	0.00015002291	0.31366485	0.10966166
g	4.3364444e-08	2.4527142e-06	0.32139254	0.19170043	0.06306128	0.0010074002	0.37973374	0.043102104
e	7.477278e-06	0.00010733177	0.24544285	0.039894495	0.073969774	0.0061717858	0.6290538	0.0053525404
n	6.9976736e-06	0.0027238189	0.07122692	0.022003606	0.36218062	0.0002880403	0.14165623	0.39991373
i	2.1011849e-07	3.6705194e-05	0.009514341	0.004438382	0.0048190546	0.00890638	0.8535452	0.11873961
t	1.6782442e-07	2.3315342e-05	0.00295706	0.0037764139	0.06370536	2.9000337e-05	0.3004186	0.62909
ò	8.1102065e-05	0.00027999977	0.052010845	0.029738335	0.031998795	0.009995114	0.87051326	0.0053824703
r	3.4441886e-08	3.0541771e-06	0.00651578	0.0015070668	0.018874237	3.1976e-05	0.88272417	0.090343714
i	5.7218567e-05	0.00042419584	0.030581463	0.01577069	0.0059178113	0.021321062	0.910511	0.015416619
</S>	1.38643665e-08	7.9873564e-07	0.00017421368	0.00023288124	0.0021171516	3.2861035e-06	0.075651385	0.9218203
