 	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	</S>
t	8.706669e-06	0.00017563056	0.0004981358	0.00046425516	0.00060022046	0.0019281529	0.0048184497	0.007819072	0.015210304	0.045866575	0.9226106
a	0.029133793	0.014736351	0.5125959	0.35728592	0.023013016	0.00012430985	0.016786579	0.04449929	0.0013971063	0.00030710056	0.00012064369
p	0.0015307207	0.0023154404	0.10170364	0.52821684	0.3653896	4.2119336e-05	0.0006340678	0.0001459576	1.3389065e-05	2.3690059e-06	5.91571e-06
e	3.5749883e-07	4.1748404e-05	0.23067373	0.39722422	0.2229396	1.1830767e-05	0.062414683	0.085820556	0.0008603718	1.20675595e-05	9.1935743e-07
t	3.0667175e-05	0.00017713635	0.197382	0.6962143	0.09721762	2.3415727e-05	0.005708001	0.003177572	4.714075e-05	1.3229999e-05	8.961809e-06
ì	7.938987e-05	0.0024692991	0.41791546	0.3783593	0.047038857	0.0008060168	0.048147187	0.09300655	0.009959488	0.0017955764	0.0004228673
a	0.00041157485	0.0032604067	0.19482727	0.24037685	0.5194433	0.0011149888	0.031699423	0.008788503	5.5880275e-05	1.9556013e-05	2.25041e-06
e	4.5444533e-08	3.9328556e-06	0.3682014	0.30455995	0.057522938	7.1906684e-06	0.13252583	0.13691396	0.00024309948	2.0982503e-05	6.998364e-07
s	1.177347e-06	4.3566957e-05	0.48893717	0.26882893	0.07271444	5.7669415e-05	0.06689805	0.10188066	0.0005505434	8.459984e-05	3.157446e-06
ò	0.00036819326	0.009073478	0.29608008	0.21005997	0.05117076	0.0133343	0.15308051	0.21500224	0.035749428	0.014858076	0.0012230087
z	6.1317346e-06	0.0006305705	0.06848748	0.21183014	0.6206657	0.00090767647	0.06431049	0.03231464	0.00059348915	0.00024445768	9.215417e-06
u	0.00015186683	0.0019298624	0.07503868	0.024155548	0.004958342	0.01278369	0.4112637	0.43632662	0.022828044	0.01045164	0.00011200499
n	2.1248487e-05	0.003019671	0.0643201	0.70978147	0.20134595	0.00022455625	0.0066973944	0.010200208	0.0035237095	0.0007721821	9.3578536e-05
e	5.5820385e-07	7.094611e-05	0.020825256	0.0724658	0.009863476	0.0024997515	0.1435577	0.34582874	0.22322781	0.17947313	0.0021868504
f	1.6848882e-06	0.00016843404	0.044737056	0.5779164	0.29807517	0.00012749183	0.010411049	0.029068094	0.03241967	0.0068268413	0.00024819572
à	2.407812e-05	0.00036936934	0.026213752	0.040680222	0.016962714	0.004905065	0.18274015	0.42488924	0.19319825	0.10533509	0.004682084
i	1.8170473e-07	9.21061e-05	0.014822986	0.11135873	0.566226	0.00064636825	0.11661762	0.1383784	0.023711644	0.02783882	0.0003071047
t	2.2292326e-10	1.3228788e-07	0.041788917	0.06596012	0.0359214	3.473146e-06	0.116491325	0.71783864	0.010986838	0.0057757124	0.0052335253
o	4.5874127e-05	0.0013798984	0.0279005	0.007902481	0.003689695	0.015580145	0.28936204	0.57233125	0.036156207	0.04433873	0.0013131369
g	1.1158262e-06	0.00029743166	0.02214819	0.4254205	0.25633773	0.00017040642	0.0110621415	0.03966711	0.1812346	0.056472227	0.0071884966
