 	io	dopo	torno	vecchia	vendo	mia	casa	che	ho	Venezia	a	Venezia	e	vengo	da	vivere	qui	a	Kalimara	</S>
e	0.00017446336	0.0005014141	0.0006321716	0.0020310157	0.0012950504	0.005339402	0.01003562	0.011114661	0.0120378295	0.056934934	0.016027166	0.07494348	0.04381339	0.032553326	0.038849883	0.14298147	0.028638542	0.078488275	0.2343216	0.20928629
v	0.70155644	0.17295758	0.12479877	0.0006828073	3.3268798e-06	8.9479954e-07	7.519917e-08	5.0336432e-08	1.7782744e-08	1.0889334e-09	6.080387e-09	1.6486502e-10	9.688741e-10	1.9024299e-10	1.4207266e-10	4.0231044e-11	9.771469e-11	5.087444e-12	3.4688322e-12	6.1161328e-12
ò	0.005405405	0.5441359	0.28133798	0.1681933	0.00090994	3.7208097e-06	1.222851e-05	6.6559573e-07	3.139785e-07	4.2006715e-07	2.2670593e-08	6.397936e-08	2.4670967e-08	1.8618495e-09	9.445644e-09	3.73479e-09	2.875851e-09	8.3492685e-11	6.6599664e-12	4.0703907e-14
d	0.0025031592	0.4888179	0.3742755	0.13438599	1.6995575e-05	9.0577814e-08	2.7055006e-07	3.12042e-08	4.9817466e-09	1.6268686e-09	8.225642e-10	2.029731e-10	4.020635e-10	4.1466552e-11	6.0366746e-11	2.4172931e-11	3.9230855e-11	3.1058836e-12	3.3463616e-12	1.2058867e-12
ò	3.1716925e-05	0.020363767	0.28566095	0.67945933	0.01381154	4.2638614e-05	0.00046170544	6.6268745e-05	1.9179035e-05	5.8816822e-05	3.0643844e-06	9.242333e-06	6.7318515e-06	4.941385e-07	1.6984659e-06	1.4317105e-06	1.2588664e-06	1.1292442e-07	6.0963745e-09	6.912927e-11
p	0.0003681547	0.18602718	0.39740154	0.4161603	3.752949e-05	1.2294618e-06	3.4342456e-06	4.129252e-07	1.2139827e-07	2.8251998e-08	3.595988e-08	4.9793605e-09	1.357318e-08	2.6583042e-09	3.094286e-09	8.942328e-10	1.7346549e-09	2.343064e-10	3.397402e-10	1.2574261e-10
o	6.5945846e-05	0.03386965	0.3288266	0.60906994	0.013347038	0.001965561	0.009210453	0.0010690045	0.0006215547	0.0005734178	0.00044301673	0.00019880144	0.00025723115	0.00010419396	0.00014824209	8.023668e-05	0.00012395496	2.2028085e-05	3.1203606e-06	3.1598926e-08
j	0.0007009324	0.02418263	0.15660849	0.81417483	0.001251968	0.0010004484	0.0010605289	0.00051882927	0.00028910057	7.716587e-05	7.90178e-05	1.4472967e-05	2.857995e-05	3.815238e-06	6.0078182e-06	1.715942e-06	1.2634453e-06	1.3642489e-07	5.506904e-08	9.602255e-09
u	0.006072134	0.012779204	0.10915055	0.37424782	0.04815009	0.20556216	0.07547123	0.027090833	0.015186843	0.032310784	0.02896701	0.017250817	0.012751873	0.013326914	0.00633794	0.009355887	0.0018498644	0.0030356687	0.00085765455	0.00024473172
r	0.0007018333	0.013838712	0.18851247	0.7789229	0.007449835	0.004007032	0.0019028999	0.0025453272	0.0012737412	0.00041892476	0.00022647256	6.0607403e-05	0.000111602676	5.9896647e-06	1.3920001e-05	5.4551033e-06	1.7536563e-06	3.0268276e-07	6.985192e-08	4.9930918e-08
ì	0.0013034579	0.0050942726	0.060350224	0.6152612	0.02735844	0.08201128	0.08150991	0.022829987	0.012658662	0.03705146	0.011723661	0.014680204	0.009730785	0.0062408773	0.0037982399	0.0058229263	0.0011276099	0.00087968726	0.00035882543	0.00020829405
z	4.6953308e-05	0.017482786	0.32218647	0.65316784	0.0034096735	0.0012147124	0.0013619302	0.0005466146	0.00038136274	5.5693487e-05	9.723989e-05	9.933244e-06	2.9030562e-05	1.710584e-06	6.217061e-06	8.094295e-07	7.6892934e-07	1.9964327e-07	2.1667425e-08	2.2379913e-09
o	0.005944248	0.020610208	0.13974181	0.40506768	0.026594987	0.11968264	0.07198714	0.02613624	0.01835559	0.027865538	0.046728477	0.018321224	0.015383778	0.021965286	0.010517302	0.013868838	0.0035895628	0.0060384665	0.0014649831	0.00013604689
v	1.4203335e-05	0.0040403926	0.03923513	0.88227075	0.0072703566	0.008524708	0.02088023	0.013226237	0.010292051	0.009149969	0.0012850319	0.0016513611	0.0015740456	0.00010197729	0.00028614452	0.00015218442	4.021617e-05	4.132306e-06	5.421259e-07	3.192244e-07
e	9.705778e-06	0.005713245	0.046721023	0.85010284	0.0065309624	0.009482479	0.052227646	0.004578047	0.0035339347	0.00566404	0.0028314458	0.003345396	0.0026710592	0.001603942	0.001826554	0.0016776546	0.00061480777	0.0006024163	0.0002595971	3.3014096e-06
k	1.0838514e-05	0.0050892318	0.036555246	0.8650786	0.009476434	0.0062523563	0.024851201	0.010213492	0.010474602	0.022087732	0.0011604996	0.0043347403	0.0028160461	0.00018279775	0.0007313374	0.00047797576	0.0001998578	6.2664826e-06	5.371599e-07	2.0136468e-07
k	0.001096233	0.006523139	0.08203582	0.32366154	0.030358583	0.12091027	0.10621074	0.038797643	0.028875602	0.076270826	0.03305588	0.039909787	0.03472605	0.020809904	0.016836613	0.025185386	0.007170733	0.0057012336	0.0014193401	0.00044466698
i	0.00010713004	0.0001419849	0.014147656	0.005711876	0.51421964	0.36412132	0.00637444	0.040716365	0.021711336	0.004424272	0.02313429	0.0010312028	0.0031488428	0.00026037655	0.00047426936	0.00015841101	3.9282648e-05	7.556253e-05	1.2282591e-06	5.35047e-07
a	4.4404937e-06	0.005057147	0.013854001	0.60585785	0.0019158334	0.0028085725	0.08554829	0.029544039	0.0348693	0.12579174	0.0029782103	0.0409651	0.02505582	0.0024399927	0.008097653	0.011109952	0.0038541786	0.0002119299	2.5842633e-05	1.0134898e-05
r	0.00012690568	0.034992334	0.6785185	0.15535937	0.0056798784	0.016029064	0.047590885	0.01113019	0.010896295	0.003679824	0.009479026	0.0026521191	0.006543763	0.0035118887	0.004680034	0.0021950866	0.0056052958	0.001017094	0.00028838337	2.4009463e-05
è	0.00014523439	0.0024236452	0.03621794	0.2721534	0.021630062	0.119352505	0.15475132	0.031146219	0.025439523	0.085816406	0.032355607	0.0595025	0.028978579	0.041939568	0.023777869	0.03806094	0.010463166	0.010933903	0.0045007993	0.00041081573
