 	il	abito	della	sposa	corassi	si	chiama	la	sposa	ee	ee	vuole	bianco	</S>
o	1.2019166e-05	2.6799426e-05	3.9536415e-05	8.588814e-05	0.0007524767	0.0026639886	0.0032984333	0.0037670406	0.0003082738	0.004727753	0.009606778	0.010410857	0.21187826	0.7524219
à	3.7914876e-07	0.034951765	0.89902526	0.06551745	2.3782933e-07	8.9642854e-05	3.667403e-05	6.0983702e-06	0.00036393804	8.128977e-06	1.6906944e-07	1.5086904e-07	5.732686e-12	4.3915524e-10
b	4.1519803e-07	0.029231861	0.8677545	0.1021424	1.4567631e-06	0.00014041885	4.974334e-05	5.5212267e-06	0.0006627804	1.058593e-05	1.1924735e-07	1.13680755e-07	7.539543e-12	6.8686855e-11
b	1.3003858e-05	0.038206708	0.22841077	0.68532157	9.451648e-05	0.002892498	0.0016969467	0.0022512923	0.010291938	0.012955688	0.005539327	0.012294294	1.0797795e-06	3.0294446e-05
e	0.049020976	0.22509663	0.03558921	0.0102355005	0.0675098	0.15081131	0.40772098	0.039683785	0.003938238	0.008226856	0.0020198014	0.00012572698	1.8914512e-05	2.2880788e-06
t	0.00054617313	0.5660612	0.17325394	0.027434647	7.028445e-05	0.05624641	0.12204681	0.02961093	0.012437364	0.009633204	0.0011210898	0.0015196977	3.6593566e-08	1.8210094e-05
o	0.0014779323	0.04280201	0.033836097	0.087871864	0.013952386	0.23771265	0.31310573	0.07094491	0.009306702	0.12567666	0.053263083	0.008258037	0.0014701023	0.00032186805
à	0.0055182814	0.84908813	0.00635289	0.0016243114	0.00021343447	0.036749464	0.087287836	0.011821485	0.000689057	0.0006058459	3.615817e-05	1.0534083e-05	1.7319023e-07	2.412503e-06
t	1.17356125e-08	0.00786572	0.5089381	0.4780004	3.671638e-07	0.0001717001	0.00012828007	9.542939e-06	0.004678092	0.00016642267	2.036893e-05	2.1054364e-05	3.5956893e-10	7.5049167e-10
t	0.008472105	0.0791959	0.007892262	0.019176159	0.023489363	0.1998621	0.22497045	0.11179676	0.0033676443	0.14647415	0.13136095	0.010013787	0.033591267	0.00033707466
o	0.07247534	0.07641872	0.001513909	0.0011014426	0.28326976	0.13872235	0.39556852	0.027909478	0.0005114891	0.0018065353	0.0003191079	3.5672394e-06	0.0003737177	6.038199e-06
k	0.001131445	0.24161056	0.011494441	0.004372328	0.00036524906	0.16512556	0.43679896	0.11488573	0.008093869	0.013364364	0.002033178	0.0006587606	9.018808e-06	5.6531153e-05
o	0.009909207	0.13968246	0.016341837	0.036819767	0.017007899	0.1814991	0.30398366	0.08227821	0.004604589	0.07209772	0.046343904	0.0025280176	0.08132685	0.005576816
r	0.0027394756	0.29462716	0.0041625947	0.0026399605	0.001514993	0.17503574	0.36026868	0.14467557	0.0034393244	0.009350158	0.0013444077	0.00014269979	1.6370375e-05	4.2961143e-05
à	0.0027722332	0.07759221	0.0053366525	0.015197229	0.011978451	0.20278397	0.32631484	0.13695493	0.0028881698	0.076216355	0.04781498	0.0026603541	0.08347738	0.008012227
s	0.0002709044	0.28030613	0.02272662	0.05667285	0.0039529796	0.22037432	0.2535704	0.11663009	0.029557463	0.014479795	0.0011630587	0.00024691757	1.9655376e-05	2.8864157e-05
i	0.0047183386	0.074940726	0.015022102	0.041154847	0.011481959	0.17312254	0.30395427	0.061825007	0.003546513	0.09330518	0.08853811	0.005525827	0.11948627	0.0033783084
k	0.0008650812	0.058163952	0.0028473223	0.0024506112	0.004571211	0.20447719	0.3672126	0.31463623	0.0075137382	0.02832817	0.0076598874	0.000985353	0.00013159846	0.00015700544
o	0.004337766	0.071387626	0.008975152	0.024059283	0.012587802	0.13006115	0.22508371	0.071877435	0.0042442624	0.07443093	0.06921026	0.004550225	0.29301125	0.006183138
r	0.00020085488	0.03088279	0.0019447248	0.0027189518	0.0031105822	0.20017098	0.28596514	0.4048388	0.010099665	0.043492444	0.013036751	0.00290925	0.00033737835	0.0002916766
à	0.001441068	0.049551416	0.0040341276	0.011426722	0.0063009453	0.09628079	0.14507745	0.09389684	0.0033080035	0.059266213	0.053575814	0.0057057235	0.45783427	0.012300621
s	2.3917726e-05	0.023321033	0.009248429	0.040628526	0.0054874565	0.23227799	0.20631275	0.3181365	0.07547459	0.06301455	0.012628995	0.012235632	0.00033577962	0.0008738797
i	0.0015148893	0.03679156	0.009352194	0.026379164	0.004569185	0.06148854	0.118811056	0.031202773	0.003631401	0.04297474	0.05336493	0.0056965603	0.5971236	0.0070993206
s	9.310244e-05	0.009799921	0.0020819241	0.0029809903	0.0049765473	0.14584729	0.16319267	0.51720965	0.018408459	0.07384058	0.03590643	0.022457886	0.0014908754	0.0017136714
i	0.0004962714	0.03375259	0.0054319785	0.017430937	0.003239045	0.047436636	0.05683511	0.06062623	0.005260453	0.038872488	0.03470969	0.009900962	0.6761258	0.00988186
e	2.5938172e-05	0.00634288	0.0010127878	0.0022987511	0.0028944018	0.13981938	0.12223674	0.5478903	0.016447488	0.08404615	0.03681599	0.03707549	0.0011510676	0.0019425924
e	1.963106e-07	0.0127510205	0.0064971186	0.02666571	4.4421744e-05	0.080194704	0.06696213	0.1291661	0.060540896	0.1604686	0.109946616	0.34496266	0.0014176951	0.00038215957
e	9.989138e-07	0.040838696	0.004716893	0.01750357	5.2232906e-05	0.12915711	0.113047816	0.18759106	0.030710524	0.17860027	0.10339301	0.19116239	0.002717823	0.0005076136
