 	la	donna	vuole	pulire	la	casa	ogni	giorno	per	stare	pulita	</S>
e	0.00023063416	0.00049561233	0.0004021576	0.0020096032	0.0020886406	0.0024457837	0.0022869462	0.0072736833	0.014394904	0.10347551	0.40730596	0.4575906
j	0.047188535	0.93910605	0.013628091	4.6030524e-07	6.7968984e-05	3.5146568e-06	3.9767947e-06	1.310935e-06	7.715424e-08	3.1692263e-11	1.0817316e-11	9.020459e-10
i	0.63806415	0.24571171	0.073992915	0.02253149	0.004767022	0.0062322514	0.0034483864	0.004122965	0.0007694016	0.00012343412	0.00022791605	8.337332e-06
n	0.19607751	0.48986408	0.31023568	0.0029527696	0.0008108548	3.1726606e-05	2.3830868e-05	3.0703986e-06	4.4440517e-07	9.659618e-10	2.0780953e-09	1.1980027e-08
è	0.006135381	0.0506621	0.8567913	0.008151798	0.016093312	0.03580554	0.018808082	0.005641789	0.0018752568	7.104542e-06	1.0439675e-05	1.7878097e-05
k	0.011876718	0.90756	0.080431074	1.1200164e-05	0.000112028836	5.2530118e-06	3.0846368e-06	5.9738164e-07	1.0838496e-08	7.152155e-11	6.601932e-11	5.1335475e-10
a	0.046870816	0.019875804	0.16759282	0.28680956	0.21099421	0.04301588	0.04354191	0.11391112	0.015561499	0.029998206	0.02121272	0.00061549206
t	0.037034858	0.1612029	0.7821068	0.010992804	0.007585855	0.0004823296	0.0005042868	7.758346e-05	1.2184709e-05	6.59377e-08	1.0650581e-07	2.3096331e-07
è	0.021471716	0.014857911	0.22157454	0.33885372	0.25541627	0.05118703	0.0335297	0.050285146	0.009086712	0.0014037295	0.0013290929	0.0010043834
l	0.0043915836	0.22632934	0.75062966	0.0027237022	0.0134448735	0.0012963521	0.0010197596	0.00015042866	1.38972e-05	1.1636454e-07	1.2075213e-07	1.6618104e-07
i	0.03656687	0.029993009	0.3159507	0.18218982	0.24055526	0.04242749	0.032444403	0.094808444	0.007753275	0.008702746	0.0070294007	0.0015785388
n	0.0019595183	0.10389282	0.7820445	0.021343084	0.043516766	0.022809235	0.019629588	0.0034621495	0.0013221767	3.1174204e-06	4.9958253e-06	1.1995065e-05
a	0.00033180387	0.0056059444	0.12333983	0.013896603	0.1620182	0.3959365	0.15215716	0.11775086	0.022767259	0.00073256105	0.0039541232	0.0015091087
p	0.0007824506	0.07054878	0.7519829	0.007118341	0.054076303	0.053433705	0.045142863	0.0100097135	0.006834455	1.6168498e-05	3.1476753e-05	2.280726e-05
u	0.00019339596	0.009087466	0.2161103	0.021244748	0.1641691	0.32718247	0.084559016	0.15166374	0.01988665	0.001194104	0.003617955	0.0010910133
l	0.00011124448	0.022564756	0.6731419	0.02681666	0.088604465	0.101561785	0.06879916	0.010779533	0.007568092	1.2921733e-05	2.3901472e-05	1.5573243e-05
i	0.002098426	0.010368559	0.15847927	0.07283614	0.2230087	0.20946154	0.07848435	0.17945863	0.035240777	0.0066446858	0.0193785	0.0045404006
z	5.9639922e-05	0.007928156	0.43835708	0.03037756	0.1156893	0.18536884	0.15056919	0.032241255	0.03920736	5.650602e-05	0.00010916955	3.5849862e-05
z	0.0014288515	0.010771624	0.21060725	0.027052086	0.11830265	0.2404318	0.09718141	0.13918708	0.119399816	0.0070005786	0.022114398	0.0065223826
è	0.00040161423	0.00019852075	0.0032022307	0.8313483	0.118397616	0.0033203592	0.009638274	0.012144245	0.0067793354	0.011996959	0.0025521596	2.0362322e-05
s	2.5932019e-05	0.0659477	0.26900002	0.0046757613	0.042173773	0.43615612	0.13624382	0.021072764	0.023050642	7.6068056e-05	0.00042835745	0.0011490508
s	0.0024598003	0.031707007	0.35640463	0.009571588	0.09626509	0.22174919	0.06559471	0.116749905	0.035984743	0.009421972	0.04508731	0.0090040825
i	0.0008752448	0.0003877835	0.0024629529	0.4842861	0.14768821	0.0065438724	0.023112724	0.050580416	0.049352255	0.19876634	0.035880502	6.353035e-05
