 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
i	4.709634e-05	5.850311e-05	0.00016869098	0.0002482912	0.012835892	0.0042844634	0.005287005	0.007534729	0.014323118	0.021079257	0.032481667	0.016246991	0.060409468	0.009103599	0.056420323	0.07740221	0.07185963	0.067931205	0.013242361	0.23546164	0.080140516	0.21343328
m	0.24024193	0.75234824	0.0060814684	1.1648746e-05	0.0009330349	0.00022899602	7.0985e-05	6.2133666e-05	9.428729e-06	6.3453017e-06	3.4198395e-06	2.1963614e-07	2.577611e-07	1.0142284e-06	1.11442134e-07	9.095229e-11	9.0098085e-12	3.9335276e-08	5.7281113e-07	8.6593527e-10	6.962706e-08	1.914095e-09
à	0.43506047	0.2574538	0.0935143	0.0017042023	0.08914283	0.039152976	0.009079752	0.017796256	0.006483043	0.005909998	0.003378139	0.0033446243	0.015724054	0.00826251	0.0047786008	0.0010236282	0.00021683409	0.005617229	0.0012657987	0.0006204109	0.00044466057	2.5906007e-05
n	0.16800329	0.75286746	0.06530275	0.0003595218	0.010693161	0.0014306908	0.00063100207	0.0005246619	7.435861e-05	7.693992e-05	1.7246564e-05	5.510914e-06	3.7098766e-06	3.8857415e-06	1.7160855e-07	9.640198e-09	3.2221052e-08	1.3697108e-06	4.0945474e-06	1.4264201e-08	2.0413371e-07	3.5263437e-09
a	0.00032387674	0.009586304	0.10592454	0.003431752	0.102254495	0.14577992	0.10641155	0.20383772	0.07571717	0.03367076	0.016503023	0.012306195	0.015607904	0.0568435	0.0006106232	0.0006051593	0.00050179183	0.007353847	0.077800766	0.0008890779	0.023782128	0.00025784867
c	0.17728142	0.45843998	0.31477183	0.00036938617	0.0014437455	0.02109568	0.0067970552	0.016832069	0.0014045108	0.0009855098	0.00031981792	2.6511398e-05	2.227473e-05	8.952266e-05	2.1792815e-05	3.5663246e-07	1.2428599e-06	2.5265575e-05	6.4689804e-05	5.598611e-07	6.247618e-06	4.8855014e-07
e	8.2209e-05	0.0023998108	0.007499742	0.0027526433	0.6876646	0.048753582	0.045082167	0.06661919	0.03360209	0.028581625	0.010593664	0.010592451	0.03268301	0.0048772204	0.0004086362	0.0012217554	0.001710471	0.010296	0.003094821	0.00062293955	0.00085546187	5.9497333e-06
o	0.14193313	0.18702452	0.5209891	0.0005459682	0.00936089	0.055201475	0.025159808	0.04079737	0.00841447	0.004401018	0.002173826	0.0004663371	0.0003272466	0.0015215921	0.0002615647	1.0345519e-05	7.624402e-06	0.0002388099	0.0010569093	5.8073683e-06	9.0821384e-05	1.137367e-05
c	0.07898292	0.50028497	0.28629994	0.00016165373	0.046611838	0.040389877	0.008221783	0.01160599	0.0029522276	0.0022823296	0.0011758738	0.002981327	0.0020073259	0.007080276	6.555408e-05	2.239544e-06	5.204385e-06	0.0006597048	0.0081844665	3.1870586e-06	3.999799e-05	1.4191977e-06
i	2.752323e-05	0.00041961775	0.004077473	0.00042056324	0.49484405	0.02796078	0.021977603	0.031116059	0.029744204	0.02884483	0.015537827	0.040321317	0.1874857	0.026062762	0.0016554835	0.0057492102	0.0046749576	0.054526392	0.014307033	0.0065686284	0.0036378722	4.0182218e-05
