 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a	2.1012966e-05	6.4375876e-05	7.0657974e-05	0.00025182072	0.00030292553	0.00099846	0.0020925656	0.010222241	0.19412386	0.79185206
d	0.00011579748	0.12532802	0.7437158	0.050371807	0.054940164	0.024980243	0.00050916406	2.5929266e-05	8.956174e-06	4.1037215e-06
r	0.000137985	0.0117899	0.15652296	0.017492482	0.58911234	0.22490221	3.6702826e-05	1.922797e-06	2.8579732e-06	5.4852313e-07
e	0.0019500491	0.04668301	0.6774151	0.08121444	0.14552611	0.046667207	0.000110315355	2.1534393e-05	7.79084e-06	0.00040449854
f	0.00011854499	0.033504743	0.48684233	0.02423621	0.3885549	0.0665308	0.00014876275	1.6447302e-05	1.770154e-05	2.9490624e-05
f	0.004282306	0.11813283	0.28529522	0.2705643	0.23988527	0.0691916	0.0073558213	0.0044127335	0.00044266024	0.00043732286
ò	0.22410001	0.6831591	0.064850956	0.008654705	0.008660278	0.0006231221	0.009115779	0.0008339878	1.3696127e-06	7.122303e-07
m	0.0007415463	0.099979624	0.2974851	0.054520007	0.47984588	0.06597519	0.0008414592	0.00024322516	0.000109879715	0.00025800578
m	0.0076293666	0.11275791	0.16089375	0.2712221	0.12414553	0.0358997	0.031739045	0.19080584	0.057657983	0.007248796
u	0.31494284	0.38211256	0.041779626	0.0016888907	0.008110558	0.0026709177	0.23973529	0.008907288	4.7724403e-05	4.2830643e-06
e	2.7847655e-05	0.008412746	0.18545358	0.060350414	0.3238559	0.41638133	0.0037275054	0.0008471239	0.0004699714	0.00047359103
m	1.1541232e-05	0.00757168	0.29799217	0.12422802	0.26086697	0.3065123	0.0015265784	0.0008022392	0.00016622759	0.0003222913
o	0.0073539675	0.060380824	0.11751882	0.21525823	0.13812256	0.100317106	0.056323964	0.19991845	0.09337956	0.011426474
m	8.678898e-05	0.021042664	0.09955139	0.03202729	0.29489744	0.5114089	0.030354336	0.0073459106	0.002557053	0.00072820566
a	0.009850749	0.055932757	0.107366055	0.11016865	0.12027937	0.10221831	0.07129879	0.2362104	0.18051183	0.00616303
i	2.9893992e-05	0.005505368	0.038935076	0.023310628	0.19372289	0.6859079	0.02482265	0.010136201	0.0151386	0.0024908148
g	3.6210404e-05	0.007306992	0.09671587	0.04913696	0.17875059	0.6166163	0.024031954	0.013729399	0.009645847	0.004029966
r	7.752951e-06	0.0016718961	0.041218836	0.07712709	0.3115775	0.24523775	0.003444132	0.050373126	0.26847827	0.0008636399
a	0.02719173	0.05726445	0.062245633	0.11252734	0.0985077	0.14927764	0.24586904	0.2281574	0.0174789	0.0014801188
m	6.5001455e-05	0.0012015017	0.010749182	0.010296407	0.12273382	0.5702215	0.0030885895	0.0015641301	0.1796586	0.1004213
m	0.0027425874	0.021011459	0.0519215	0.07190021	0.094005406	0.08342456	0.02423273	0.15469071	0.49049807	0.005572688
è	0.011364975	0.023831248	0.010603207	0.005858507	0.019071963	0.024807177	0.4573776	0.43634412	0.010726424	1.4762743e-05
n	5.20852e-07	8.0498765e-05	0.00086117606	0.0009699699	0.010450131	0.1083263	0.0011489287	0.0015488474	0.5280225	0.3485911
a	3.025253e-06	0.0005114659	0.007022078	0.017653065	0.054175317	0.06603685	0.0026388958	0.06131922	0.789317	0.0013230547
a	6.16449e-07	0.00010424361	0.0013327451	0.0023034797	0.01754836	0.14189205	0.0011899666	0.0020281703	0.4281746	0.40542582
n	1.5983816e-06	0.00055286055	0.0064157816	0.0060079936	0.024705539	0.19570258	0.012744943	0.02324838	0.41335243	0.31726792
g	1.3747346e-05	0.00037041964	0.0013220933	0.01383657	0.01383459	0.020775035	0.0022658107	0.043657638	0.84532475	0.05859943
r	0.00048445948	0.0029596218	0.0037453824	0.010685558	0.021371983	0.025740521	0.058284808	0.4819129	0.3895618	0.005252986
à	0.0032385928	0.0069061588	0.0051130024	0.008184436	0.012852787	0.02824965	0.2434593	0.55319494	0.13843004	0.00037106063
m	1.3377785e-07	3.5814385e-06	3.0078412e-05	4.2136624e-05	0.00043827674	0.005308105	1.5139037e-05	2.8114158e-05	0.31535923	0.67877525
m	0.00025087807	0.00506285	0.018626172	0.07972456	0.06506104	0.045253333	0.0046114223	0.08278784	0.68789	0.010731841
a	0.0032441393	0.0057821563	0.004582358	0.005349559	0.009810336	0.021097228	0.20728165	0.56310564	0.17959136	0.00015561296
</S>	3.4625224e-08	4.454247e-06	4.5814904e-05	0.00011798462	0.0006962803	0.006199076	6.142762e-05	0.00017240473	0.1551313	0.8375712
