 	la	casa	la	costruisce	il	mastro	</S>
o	7.545887e-06	3.3653785e-05	1.7989538e-05	6.4702675e-05	0.00059029064	0.24317527	0.75611055
s	0.7317315	0.22795618	0.039784934	0.00042651285	7.0047194e-05	2.0086223e-05	1.0651519e-05
p	0.037410103	0.70955724	0.25189754	0.0010948093	1.5211696e-05	2.0741321e-05	4.318114e-06
ì	0.7462402	0.03927423	0.17547202	0.038305435	0.0006988233	9.038185e-06	6.736733e-08
t	0.048659537	0.7987591	0.15240899	0.00014215932	6.634571e-06	9.495593e-06	1.39590975e-05
i	0.0486384	0.3941332	0.357344	0.07828335	0.06518656	0.055499986	0.0009145933
o	0.035026304	0.27772892	0.672439	0.014508677	0.0001753276	4.4863176e-05	7.691829e-05
f	0.0070965444	0.59119236	0.40026975	0.00096861954	8.869906e-05	0.0002972971	8.672288e-05
a	0.013641413	0.11231662	0.16248946	0.2960594	0.2512676	0.16222623	0.0019991843
b	0.0046070646	0.15338257	0.80024934	0.0406218	0.00046736677	0.0005264201	0.00014548522
b	0.0006050648	0.22746317	0.25821528	0.012534395	0.03326069	0.46653986	0.0013816338
r	0.0064300657	0.0021181044	0.016417475	0.59817857	0.36742836	0.008733295	0.0006941034
i	0.0053269034	0.0021056428	0.015514974	0.50036377	0.46588713	0.010568676	0.00023287334
k	0.0003195129	0.56096834	0.33644763	0.0021521703	0.00023918068	0.018769588	0.0811036
è	0.017164193	0.48934326	0.42488575	0.013998149	0.010771339	0.042961236	0.0008760991
i	0.0008508625	0.31996858	0.19746448	0.012134374	0.0013698589	0.26698223	0.20122954
o	9.677464e-05	0.23202956	0.27465805	0.0018163953	0.00086346886	0.35461423	0.13592151
m	0.00017217774	0.11284874	0.12787168	0.005596418	0.0015480754	0.51356894	0.23839393
à	0.008501878	0.054191694	0.046432246	0.0599801	0.15136181	0.6651287	0.0144036
s	6.0336373e-07	0.0024937037	0.0020589868	7.874347e-05	0.00014617796	0.98290527	0.012316442
c	0.005092354	0.14733283	0.10836976	0.012001784	0.04207993	0.66855687	0.016566426
i	0.002795092	0.0039226688	0.0052818214	0.03537861	0.18783464	0.76160794	0.0031792321
a	3.1007296e-06	0.0026302517	0.0025888907	0.00022940598	0.00011311563	0.04986467	0.94457054
</S>	8.484721e-07	0.00093368755	0.00084930076	8.2835504e-05	0.000107794156	0.47051388	0.52751166
