 	se	aveva	visto	le	nuvole	le	nuvole	avrebbe	capito	che	stava	per	piovere	</S>
a	0.00014707414	0.00016153179	0.00070910156	0.01220523	0.1050595	0.031549484	0.1716814	0.0015776517	0.0048933043	0.012932309	0.019448366	0.17900203	0.0351424	0.4254906
n	0.8198573	0.18013363	4.1028334e-06	9.384482e-09	1.3328728e-08	5.0849197e-10	1.9663213e-09	3.1292825e-06	9.731766e-07	4.6041646e-07	3.3960575e-07	1.2648074e-10	5.5075997e-09	2.0309604e-10
ì	0.020310944	0.7127039	0.007593968	0.00024077714	0.00115795	1.6005515e-05	0.00035351672	0.1843097	0.051543083	0.00589217	0.015671913	1.4480698e-05	0.00018685496	4.811244e-06
c	0.6748525	0.32508275	4.355496e-05	6.097766e-07	9.232543e-07	3.317643e-08	3.0032734e-07	1.0919948e-05	5.5205505e-06	2.4765552e-06	5.0418214e-07	2.9099967e-10	2.8952508e-08	2.1591173e-10
h	0.0075265393	0.8576214	0.0049617137	0.0014495925	0.0062323636	0.00016784045	0.004006922	0.02331579	0.033360697	0.010744555	0.027839927	0.00015240333	0.022602811	1.7424962e-05
e	0.023844149	0.13473584	0.6070116	0.100661516	0.029909031	0.023609841	0.06368034	0.013284247	0.0024123434	0.000460724	0.0003599789	3.3563305e-07	2.6413223e-05	3.5717171e-06
t	0.01638415	0.8372205	0.00015714929	1.0674255e-05	2.7488953e-05	4.321298e-06	2.4931518e-05	0.13416667	0.009083782	0.001799561	0.00090025907	3.984826e-06	0.00021330439	3.309916e-06
o	0.0026197762	0.07982502	0.023428438	0.013770453	0.30502337	0.0038575889	0.17124265	0.1822502	0.07246343	0.031770553	0.05036244	0.01309797	0.04776886	0.0025192702
r	0.04513436	0.9439174	0.0043203156	0.00020021737	0.000109321445	4.4981447e-05	7.4009404e-05	0.0037986087	0.0018861142	0.00042754773	8.257109e-05	2.0041527e-06	2.3273692e-06	1.7735864e-07
ì	0.00072336226	0.043771416	0.008059587	0.011301551	0.40402472	0.004533769	0.24704392	0.08345986	0.061715055	0.036515616	0.044712696	0.02875636	0.022749236	0.00263283
s	0.040608797	0.9529881	0.0007193349	6.55746e-05	9.080787e-05	1.2605519e-05	4.9012313e-05	0.0020591551	0.0020873246	0.0011327892	0.0001777213	1.0020485e-06	7.5903895e-06	9.224408e-08
o	0.0011338578	0.053061716	0.0045536123	0.0107556805	0.31342638	0.0071746674	0.29014996	0.105003715	0.025192838	0.03620766	0.040114135	0.018611819	0.09220195	0.0024120526
n	0.004301943	0.7314838	0.021574164	0.0028312237	0.0016137195	0.0009113239	0.0015024574	0.12493606	0.08485988	0.019799585	0.0060374322	9.6310665e-05	4.827869e-05	3.7808552e-06
t	9.25261e-06	0.005204154	0.00021082151	0.00044324575	0.009522001	0.0002987276	0.008937938	0.35187355	0.1223548	0.1000253	0.106739596	0.055641677	0.23713668	0.0016022014
