 	quando	divento	vecchio	vendo	mia	casa	e	vado	a	vivere	al	mare	</S>
m	0.002366173	0.0003928723	0.004844716	4.880381e-05	5.0627325e-05	0.00042276538	0.00027069912	0.00031668917	0.00013621165	0.0046569193	0.003566102	0.017151719	0.9657757
ò	0.8967276	0.052994467	0.048180234	0.0015639646	0.00028394203	0.00021342548	2.2340331e-05	5.7061116e-06	2.0985726e-06	5.882652e-06	1.1987917e-08	2.6924153e-07	2.2290985e-08
t	0.7139504	0.21849954	0.06750283	4.470387e-05	2.2266618e-06	2.4340954e-07	4.6541818e-08	2.5982557e-08	6.4421832e-09	1.3146101e-10	6.1691494e-13	1.3119074e-10	7.791447e-12
t	0.83273256	0.011958857	0.13409778	0.0031377329	0.0011280486	0.010210532	0.0033201515	0.0007607832	0.00069741654	0.0015011609	1.7595612e-05	0.00041343187	2.3990791e-05
e	0.0031883793	0.005613397	0.0117551545	0.91206586	0.066998884	8.202453e-05	0.00013664701	2.4388379e-05	0.00013174907	2.570618e-07	3.0713456e-06	2.0544222e-07	1.8283398e-08
j	0.6031044	0.08520743	0.30085778	0.003981193	0.005112226	0.0011663436	0.00037765843	0.00010017981	8.0250386e-05	8.878372e-06	2.5145358e-08	2.8461054e-06	8.014376e-07
è	0.1556493	0.025080165	0.18090314	0.23976469	0.29086885	0.043843444	0.033204693	0.0072093373	0.013957417	0.004483523	0.002740908	0.001975283	0.00031926428
n	0.20202206	0.16413756	0.62975645	0.00380786	0.00026334036	7.541651e-06	3.6527447e-06	9.589277e-07	4.4140106e-07	6.8147465e-09	6.081098e-10	8.461086e-09	2.5109087e-10
o	0.013722114	0.0095928535	0.4383953	0.07339628	0.062267277	0.12312894	0.12777036	0.04479938	0.06344636	0.021807026	0.0033404066	0.017984647	0.00034900272
m	0.051600814	0.06134156	0.78093255	0.059020866	0.03614403	0.0063378597	0.003440879	0.0006560016	0.0004648391	5.0116087e-05	7.1637106e-07	8.980693e-06	7.8370255e-07
e	0.05014975	0.02170711	0.27018633	0.19406562	0.30118963	0.04512029	0.044812176	0.009788164	0.03211669	0.008135308	0.015678853	0.0061679212	0.00088219496
v	0.0025337583	0.017434865	0.9064407	0.023446279	0.035911296	0.006711644	0.005370432	0.001554369	0.0004934216	9.313992e-05	2.175535e-06	7.027738e-06	9.088278e-07
è	0.034758545	0.0260682	0.6569148	0.07435827	0.046767116	0.078896515	0.0287956	0.01963854	0.016021663	0.006812298	0.00051573804	0.010412032	4.0734107e-05
k	0.00062053214	0.022462593	0.9744436	0.0013813972	0.00045062322	0.0004106706	0.00012087633	7.230174e-05	3.2275875e-05	1.7319011e-06	4.6736854e-08	3.3058059e-06	1.3788167e-08
k	0.06999096	0.028333085	0.6472949	0.04192973	0.03650172	0.0382711	0.03199061	0.008183908	0.03197109	0.015664289	0.026270002	0.02320757	0.00039109236
i	1.5674253e-06	6.0229297e-05	0.0013226799	0.41038987	0.57202995	0.00072245626	0.004661133	0.0028553489	0.0071590263	4.0898405e-05	0.0007419088	1.3012301e-05	1.944969e-06
o	0.0009229559	0.019229293	0.5357058	0.0032746946	0.03612397	0.24399023	0.07190785	0.0440994	0.009840273	0.033295818	4.0507206e-05	0.0014693338	9.9794415e-05
p	0.27201003	0.12337178	0.47943923	0.0039804243	0.02861975	0.05548745	0.00651526	0.00942236	0.015406075	0.0032149998	2.0323667e-05	0.0024958197	1.6418788e-05
u	0.0054673334	0.016014678	0.5037344	0.05386825	0.046977557	0.1425475	0.034770735	0.024626723	0.03668115	0.021627499	0.0017745907	0.11174787	0.00016172469
l	6.057903e-06	0.002476413	0.6508328	0.020386053	0.055514693	0.13898866	0.058624074	0.055632614	0.010574208	0.005676967	3.137446e-05	0.001249401	6.6476982e-06
