 	ieri	abbiamo	deciso	che	oggi	andiamo	alla	spiaggia	</S>
e	2.9812643e-05	7.622442e-05	0.00015229516	0.00013911656	0.00028927595	0.0080794785	0.006918096	0.15901777	0.82529795
t	1.5390915e-06	0.9880397	0.006687457	0.0048101568	0.00045902448	1.4782579e-06	6.449734e-07	7.966545e-09	1.2710607e-08
t	0.02872334	0.8743957	0.091836534	0.0038048197	0.0007698348	0.00020959522	0.0002489577	1.0557736e-05	6.341381e-07
è	0.9273136	0.06798688	0.00042152585	0.0010480812	0.0009320405	0.002297772	5.5819715e-08	3.3356024e-08	1.114562e-09
d	0.00027046126	0.9746286	0.023201365	0.0015627882	0.0003297165	2.0695966e-06	3.8490766e-06	7.599746e-08	1.0151006e-06
e	8.489039e-05	0.14233376	0.26777092	0.22292717	0.28768805	0.07058676	0.007475999	0.0010865638	4.588446e-05
c	0.0003119049	0.8826525	0.10175844	0.009699931	0.004918167	6.329986e-05	0.00057496753	4.814548e-07	2.0246367e-05
i	5.7944435e-05	0.11317053	0.22879615	0.35353196	0.27545282	0.025410812	0.0035451478	2.5141593e-05	9.475682e-06
d	0.0007689509	0.791258	0.17392915	0.019210378	0.012789537	0.00028770257	0.0017307717	2.6961827e-06	2.2840488e-05
è	5.102765e-06	0.049364686	0.32000354	0.36749166	0.18187907	0.062148914	0.018665703	0.00041485668	2.6505197e-05
t	3.399678e-05	0.719207	0.25876862	0.016013386	0.0054726303	3.65951e-05	0.00038428843	4.9457198e-05	3.4073317e-05
s	0.0066249226	0.24228744	0.35899228	0.061159573	0.17702647	0.030995611	0.09679125	0.0205536	0.005568799
a	0.09627038	0.0012803645	0.00060232455	0.04707212	0.10302599	0.75140697	0.00015999863	0.00014775808	3.4170316e-05
m	0.00029116642	0.350916	0.40485013	0.1322255	0.07232547	0.014054199	0.024539681	0.00066153967	0.00013626786
o	0.010176099	0.26600757	0.31515637	0.08594575	0.05971649	0.12469949	0.10042855	0.03434784	0.003521857
k	0.0002524339	0.24821416	0.36611503	0.23994456	0.0686038	0.043302055	0.031296235	0.0021872842	8.438158e-05
a	0.0074618002	0.19442137	0.2673592	0.09328465	0.068153545	0.14709842	0.1698403	0.048982255	0.0033984215
s	0.00019962112	0.1654833	0.37050012	0.25360012	0.06833507	0.06691724	0.068849556	0.0059642736	0.00015080727
ì	0.0007494192	0.115758054	0.31843317	0.07790119	0.05248786	0.080861636	0.26453295	0.08522514	0.0040505994
m	1.6866189e-06	0.053732537	0.16238517	0.45782903	0.10706281	0.08686464	0.047384307	0.08450848	0.00023127427
m	0.014712912	0.16880739	0.2266432	0.03963442	0.18240163	0.09813337	0.1478915	0.10430007	0.01747553
e	0.0035761641	0.00018015406	0.00011454632	0.011239713	0.025538944	0.9586499	0.0002430393	0.00045724676	3.0009846e-07
r	3.5376426e-05	0.049345337	0.3179908	0.05247296	0.013725697	0.0195412	0.5093584	0.034029726	0.0035005384
i	0.00012539371	0.10310608	0.29066423	0.044177625	0.019827882	0.048535645	0.3088618	0.18317248	0.0015288688
p	3.794394e-05	0.029724246	0.21119751	0.06719653	0.016273787	0.04564536	0.55845255	0.06699721	0.0044748434
à	1.3935487e-06	0.027514333	0.22118838	0.046301965	0.02633679	0.031467967	0.3019541	0.34315646	0.0020785998
m	7.157e-08	0.010038757	0.056167375	0.051610794	0.00868734	0.026566327	0.1037397	0.74049187	0.0026977777
e	0.012182934	0.08941316	0.13914548	0.023577064	0.1949065	0.094018646	0.21281838	0.21298692	0.020950885
s	7.555342e-06	0.007878774	0.06811469	0.030188201	0.01067855	0.054720525	0.58839476	0.1959565	0.044060513
t	7.353512e-05	0.030873084	0.11871727	0.015414733	0.015951017	0.030347202	0.42613208	0.35045317	0.012037898
i	0.009322258	0.0015499372	0.0026283578	0.027556056	0.12078443	0.665051	0.043645214	0.12894078	0.0005219788
s	3.669678e-05	0.007244445	0.07904889	0.010345992	0.002608756	0.012713863	0.62631565	0.09601244	0.16567327
p	3.7069887e-05	0.04467627	0.1657993	0.018641591	0.01017808	0.025460966	0.37682182	0.3550482	0.0033367276
i	0.0041237446	0.0010236178	0.0021037273	0.01906342	0.097453415	0.68709385	0.053908378	0.13130862	0.003921164
à	9.5865864e-05	0.0052976054	0.045195624	0.009539701	0.0026407628	0.02657385	0.46864632	0.15517955	0.2868307
g	4.167013e-09	0.0048152283	0.0041931327	0.00091631047	9.17592e-05	0.0012619435	0.0033536842	0.9811241	0.0042438833
g	2.4811686e-06	0.049926016	0.3329625	0.031725705	0.065843105	0.021018486	0.18367027	0.29021433	0.024637159
i	0.0006510346	0.0005393937	0.0009189311	0.0070828944	0.028298633	0.77962685	0.020093316	0.16079445	0.0019944604
a	0.00036990902	0.0036448457	0.015657319	0.013942252	0.007525715	0.15951438	0.20738275	0.22198205	0.36998084
</S>	7.6396844e-08	0.00093176856	0.0041978015	0.00089731294	0.00021940791	0.0035946302	0.079759136	0.58358294	0.32681695
