 	mia	mamma	e	mio	padre	non	andarono	mai	in	Grecia	</S>
i	9.00456e-06	8.365942e-05	0.00021312207	0.001032692	0.00454946	0.0006763188	0.011095521	0.0038149294	0.02699939	0.100610375	0.8509155
m	0.30616957	0.0025881093	0.593661	0.00035004524	0.083322555	0.011557567	3.2427906e-05	0.002261386	4.533388e-05	1.0909951e-05	1.051028e-06
à	0.19360068	0.01206047	0.26804584	0.009093844	0.34323072	0.14630298	0.00066481915	0.0101940585	0.0030168719	0.0134800095	0.00030975573
n	0.04235033	0.05604159	0.8131434	0.004981688	0.07832857	0.0046122987	7.827137e-05	0.0004549805	4.3396576e-06	4.035997e-06	6.183401e-07
a	0.00014686282	0.0005894379	0.10554981	0.0053559435	0.2630942	0.47558177	7.434764e-05	0.0858972	0.0016686355	0.06096533	0.0010763939
m	0.23066014	0.03429693	0.47992027	0.006711002	0.017865924	0.21208633	0.005237231	0.011116207	0.00034054474	0.0015722441	0.00019316214
u	0.01640294	0.0065232757	0.16932367	0.08787898	0.55362374	0.09422484	0.011188638	0.01659656	0.014493389	0.027598891	0.0021451435
c	0.030860163	0.06393142	0.8097579	0.004509178	0.01933852	0.04647133	0.021190066	0.0035211882	0.000331199	7.230158e-05	1.692902e-05
e	1.7333245e-05	0.00036140627	0.024138829	0.008924548	0.927417	0.021890882	0.00046665812	0.012864518	0.0017980787	0.0020624315	5.8233472e-05
o	0.007929814	0.007849382	0.51538515	0.003975897	0.06751588	0.33048755	0.0061625317	0.05764374	0.0016052851	0.0012862787	0.00015847811
c	0.0004216151	0.00017721187	0.5255336	0.0004375812	0.20138492	0.24119265	0.00016609074	0.029921578	0.0006511155	0.0001017644	1.1887489e-05
i	1.4235156e-05	0.0001411154	0.023913555	0.00616159	0.9232457	0.018108606	0.00037650013	0.017562483	0.0035474496	0.006792794	0.00013601514
ù	0.00061854307	0.014502463	0.60844696	0.009402033	0.15007858	0.136871	0.013610115	0.062772974	0.002990367	0.00065420073	5.269658e-05
r	2.5158643e-05	0.0012245427	0.41961318	0.0018206238	0.5251193	0.024785018	0.00040002685	0.026136871	0.00072519865	0.00013623806	1.3849696e-05
i	0.0015760364	0.0009733311	0.06702884	0.037891995	0.52271783	0.17478406	0.0024481656	0.05243432	0.017384987	0.1197453	0.0030151804
m	2.6806632e-05	0.004299646	0.1633701	0.0029875773	0.07458686	0.3485857	0.10529645	0.22724475	0.06616045	0.006382159	0.0010595584
u	0.0069741863	0.0023497788	0.14484757	0.027089633	0.3399038	0.059853654	0.0541035	0.05846107	0.17705646	0.12292256	0.0064378073
e	4.6346368e-06	0.00026402026	0.0726952	0.00073579676	0.07163912	0.28208128	0.06909338	0.31361246	0.18008852	0.008767858	0.0010177757
p	7.779285e-06	3.506009e-05	0.14153743	0.0010441033	0.6132143	0.101463914	0.0029959443	0.1210074	0.016615883	0.0017283723	0.00034981256
ì	0.000109902154	0.0002896619	0.036530685	0.011621551	0.47864577	0.037165843	0.007868711	0.08884312	0.089743644	0.24260381	0.006577351
t	5.381571e-07	0.0017379939	0.13778414	0.0025962947	0.16007715	0.041472834	0.025663774	0.49244595	0.053780966	0.080960386	0.0034799266
t	0.0021269058	0.0007061033	0.02786142	0.017361974	0.13499983	0.080803506	0.0102107255	0.049787477	0.105222635	0.55624986	0.014669606
a	0.00041443272	0.041120015	0.01199936	0.12929866	0.12561947	0.008101383	0.6127715	0.019116404	0.049024217	0.002520389	1.4198078e-05
n	9.797526e-07	3.255712e-05	0.003915157	9.411582e-05	0.0077172397	0.1222648	0.005595292	0.15664953	0.1270032	0.27364573	0.3030814
e	7.1076156e-06	1.1058873e-05	0.00231144	0.00030070983	0.012281428	0.020499825	0.006683642	0.07799671	0.24959494	0.6052321	0.025081078
m	7.675475e-07	5.3338525e-05	0.007948971	0.00028743604	0.030584222	0.083393335	0.02226287	0.2670504	0.28015825	0.22635908	0.081901334
à	0.0022083572	0.00097648025	0.028699216	0.008609165	0.07441178	0.025792334	0.07479384	0.056082625	0.3660972	0.35164276	0.010686207
i	7.9181625e-08	9.314514e-06	0.004116323	0.00013487213	0.078958206	0.017266225	0.010009903	0.31587502	0.20936005	0.28685528	0.07741478
s	5.1363696e-08	3.875163e-07	0.0069907047	1.3165542e-05	0.08170775	0.06821803	0.0005783756	0.20976834	0.03105118	0.27968273	0.3219893
i	0.00031327002	0.0006671975	0.015817314	0.01200561	0.13555542	0.01659456	0.04607737	0.07420807	0.26658115	0.41580635	0.016373692
n	1.1848111e-07	5.62322e-06	0.0012098548	6.5689426e-05	0.013052048	0.013278035	0.007295906	0.084760524	0.14010438	0.36319038	0.37703747
G	1.5080402e-06	4.848276e-06	0.00071348017	0.00022171829	0.0073920023	0.009715261	0.0019089222	0.04424509	0.10640256	0.74939597	0.07999863
r	0.00051043765	0.0076070987	0.017527498	0.09093039	0.2174413	0.032823373	0.26754844	0.068207316	0.2079806	0.08675165	0.002671917
è	0.00030708598	0.006195648	0.008594148	0.06627633	0.15178008	0.015268972	0.3879113	0.057149455	0.25824794	0.04749474	0.00077431754
c	1.188407e-08	4.904555e-07	4.1286043e-05	2.000296e-06	0.00014006812	0.00060522155	0.00012139318	0.0030984783	0.0065308786	0.16618034	0.8232799
