 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
c	8.41667e-05	2.9063303e-05	8.134472e-05	0.00017399593	0.0009276009	0.0040300023	0.003452209	0.0042609624	0.0060290503	0.0009321635	0.09743422	0.88256526
ì	0.99363613	0.004426883	0.0008876534	0.00020451142	0.00031559804	0.0003967148	4.3313383e-05	4.7567086e-05	1.0508443e-05	3.0774714e-05	2.404498e-07	4.6901847e-09
o	0.9999676	4.7071317e-06	1.5044302e-05	1.2934926e-06	5.2885966e-06	2.8874674e-06	3.0052624e-07	1.3196656e-07	2.2355493e-08	2.6622447e-06	6.47521e-11	2.942336e-09
ì	0.99611914	8.86693e-06	0.0014197037	0.00038430665	0.0016064208	0.00032225234	6.537788e-05	2.8505667e-05	2.952867e-06	4.24683e-05	2.231328e-09	1.1521774e-08
s	0.998103	0.00025137668	0.00082862074	0.00026924428	0.00046240253	2.3996587e-05	1.193199e-05	3.5863184e-06	4.175001e-07	4.551208e-05	2.879557e-09	2.5597489e-09
s	0.028400963	0.012422049	0.1054036	0.29840338	0.08214158	0.30204383	0.042704523	0.0662164	0.01846888	0.036871854	0.006656784	0.0002662081
e	0.0010282061	0.68182594	0.05643936	0.25805086	0.0024000143	8.74583e-05	0.00011304881	3.9116607e-05	4.644399e-06	3.269395e-06	6.5705603e-06	1.5175935e-06
r	0.25288114	0.02805351	0.20221482	0.1208859	0.27757964	0.059479576	0.021356849	0.0155061	0.0021823824	0.01981147	2.1793167e-05	2.68217e-05
e	0.004568537	0.0031965908	0.044914443	0.20301242	0.1999935	0.33610615	0.11998803	0.059103988	0.016017623	0.003067864	0.0085772555	0.0014535884
k	0.06312775	0.041889798	0.24090104	0.10995436	0.38953814	0.0824254	0.041732296	0.021491986	0.0035108936	0.0053679515	3.979479e-05	2.0646507e-05
a	0.017022915	0.009464881	0.058049195	0.22995122	0.09544098	0.30918217	0.11251896	0.08120753	0.031778134	0.004130395	0.047267437	0.0039862986
s	0.009012742	0.01958312	0.20842317	0.07773712	0.44631162	0.11450136	0.08419347	0.0310959	0.0066565713	0.002376529	8.715303e-05	2.1212123e-05
ì	0.002628751	0.001608949	0.032475777	0.07702849	0.14128633	0.3977261	0.17448129	0.0949318	0.03975613	0.0029101202	0.032278627	0.0028876304
m	0.0020558669	0.0030100239	0.12893218	0.04426392	0.64692855	0.04109409	0.0828044	0.027595637	0.009889094	0.013085912	0.00032728526	1.2973165e-05
b	0.009138339	0.009106455	0.0241753	0.1714584	0.038585257	0.2564159	0.056574635	0.09115401	0.043312915	0.007969081	0.28291014	0.009199592
