 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
m	0.0005478825	0.00016082742	2.4380017e-05	5.33177e-06	3.216021e-05	0.00016540525	0.0022866786	0.1765097	0.8202676
ò	0.97276545	0.022688335	0.0023701177	0.00028944827	0.0015128894	0.00032673066	4.602425e-05	5.2757554e-07	5.2012933e-07
t	0.91021025	0.07944565	0.010302217	3.5503483e-05	6.1563437e-06	8.893358e-08	7.790281e-09	4.356538e-12	8.4812345e-11
t	0.94607204	0.01363572	0.0036436603	0.00074641337	0.013761788	0.019108828	0.0026464192	9.0618465e-05	0.00029448068
e	0.002478264	0.045394998	0.3599421	0.5907406	0.0012721412	0.000161373	9.7948505e-06	2.2156932e-07	4.859359e-07
è	0.44509068	0.18944986	0.22890666	0.05326121	0.08034062	0.0027613465	0.0001812142	1.7975998e-07	8.304708e-06
s	0.9978138	0.0017931749	0.0003909299	3.2710076e-07	1.6797328e-06	5.932362e-09	5.4174023e-11	8.399031e-14	9.0752015e-13
t	0.45142424	0.118120864	0.12647249	0.0692681	0.046748392	0.14028282	0.041908704	0.0051037776	0.0006706361
a	3.6971618e-05	0.0054489817	0.1671897	0.82662714	0.00050916115	0.00015330757	3.164658e-05	6.347623e-07	2.4146627e-06
s	0.027621014	0.20870057	0.370324	0.21476597	0.1580082	0.017275726	0.0032767672	5.7431907e-06	2.2011303e-05
e	0.03985059	0.06362097	0.10377754	0.08645597	0.042918567	0.2654099	0.38864598	0.0061266045	0.0031938094
o	0.0019569092	0.15795298	0.4718979	0.31323823	0.032790273	0.014144015	0.007997262	1.5603535e-05	6.785948e-06
G	0.9940566	0.0034710593	0.0012829289	6.694937e-05	0.0010719922	4.7226436e-05	3.2421144e-06	4.7955616e-08	1.6879886e-08
i	0.42437917	0.17215729	0.13099034	0.029447079	0.028070932	0.077278994	0.10845799	0.027465971	0.0017522427
u	0.00019269648	0.073778	0.3666111	0.49979022	0.015925845	0.025874639	0.017775495	4.8677735e-05	3.341906e-06
v	0.9102197	0.03306044	0.029867934	0.004724383	0.019738693	0.0021784855	0.00020255306	7.425274e-06	4.4145196e-07
à	0.46686375	0.31761768	0.15905099	0.007888555	0.009205739	0.02312445	0.014454152	0.0017132701	8.148773e-05
n	0.00024146608	0.22554249	0.7389303	0.023565264	0.007917992	0.0028229412	0.0009552424	2.2958853e-05	1.4133691e-06
n	0.0073585846	0.015249422	0.020874122	0.006551355	0.11990562	0.4115026	0.34938163	0.06801423	0.0011624576
i	2.090698e-05	0.0029780173	0.04696323	0.8246632	0.07044511	0.038592238	0.014375306	0.001751172	0.00021085882
t	4.7737125e-05	0.025661822	0.03876069	0.06546605	0.29853424	0.3169282	0.2453803	0.007960093	0.001260806
i	0.0015410334	0.009547134	0.013807512	0.0037294168	0.013817985	0.0971257	0.73944646	0.11928644	0.001698268
n	7.7491395e-06	0.006062567	0.016566496	0.045634598	0.08704022	0.35802835	0.47180575	0.014566607	0.00028765431
A	1.5748501e-05	0.00075346045	0.0016671928	0.0019770311	0.05668958	0.2684273	0.48792753	0.16219541	0.020346722
n	0.00024734208	0.101987526	0.3312574	0.089319356	0.15960859	0.12673187	0.14994068	0.040028304	0.0008789392
n	0.0028885538	0.008867232	0.0074851676	0.0019775548	0.11739252	0.32517296	0.25882387	0.2720723	0.0053199306
a	0.00029427404	0.0031684604	0.014323361	0.1618046	0.092449166	0.23408194	0.3405333	0.14822446	0.0051203384
ì	1.02576405e-05	0.0055770334	0.007016694	0.014377371	0.12942265	0.36165005	0.39579427	0.066383876	0.01976789
s	0.5986385	0.17793185	0.19187577	0.0019867874	0.011739862	0.0043638	0.0029190895	0.010259264	0.00028506774
t	0.05158101	0.039314363	0.03215153	0.012125826	0.12283941	0.23068026	0.28744757	0.1803387	0.043521352
i	0.000354381	0.0031682926	0.01766399	0.2674104	0.0364586	0.1545831	0.34568995	0.17442097	0.0002502959
n	6.7870596e-06	0.0026199347	0.0032338179	0.0076167085	0.06885361	0.29977435	0.42810172	0.08835044	0.10144267
e	1.076663e-05	0.00034613023	0.0005025438	0.000502127	0.015273214	0.10491017	0.46888784	0.3754406	0.034126583
a	5.0486738e-06	0.00072888896	0.0012352777	0.004140601	0.033902146	0.26313618	0.51675695	0.15548639	0.024608487
