 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
p	7.382876e-05	5.6792378e-05	0.00029843644	0.0002576705	0.01121437	0.0006106583	0.00019692478	0.0016793417	0.003819688	0.013348751	0.0047545126	0.2293001	0.73438895
ù	0.7881933	0.20909157	0.00056701654	0.0016661794	1.9952871e-05	7.094185e-06	3.4988889e-06	0.00030247628	0.00014641257	6.7757935e-07	1.5984667e-06	1.9606661e-07	6.50188e-08
r	0.75248003	0.2451871	2.2600384e-06	0.0022720087	1.1532594e-08	6.1155674e-08	1.3756458e-07	5.6674577e-05	1.5105683e-06	9.828363e-10	1.8455002e-07	3.305751e-09	7.96621e-09
u	0.0023457822	0.016062696	0.0017103207	0.17582473	0.00021792618	0.0006228373	0.00032505018	0.62677807	0.14214693	0.0001399699	0.031689122	0.0007798225	0.0013567092
k	0.17053954	0.748109	0.0005713781	0.0799504	1.0891373e-05	0.00011944683	6.4635715e-05	0.00049216335	0.00012873227	1.0293563e-06	1.1493943e-05	5.7624095e-07	7.6006665e-07
a	0.011505889	0.053954203	0.069360934	0.23390059	0.02934939	0.02434921	0.00707064	0.34157977	0.13549398	0.016754529	0.067373134	0.007814656	0.0014931241
s	0.15742718	0.75115764	0.002290497	0.08822514	8.1127146e-05	0.00029638535	0.00018530703	0.0002663689	6.25899e-05	2.2401973e-06	5.0540802e-06	2.475064e-07	2.4967918e-07
ì	0.0056036194	0.04206127	0.045564603	0.45293802	0.035295695	0.014099447	0.0034417834	0.2495945	0.11871606	0.005412615	0.021820538	0.003946664	0.0015051849
t	0.41341293	0.49682912	0.0003654401	0.08604071	1.0531557e-05	0.00010288354	0.00037436286	0.002805135	3.1052958e-05	1.4739101e-06	2.5924495e-05	3.4862438e-07	7.6061106e-08
a	0.01180845	0.061149508	0.05388105	0.15662725	0.05200006	0.03462428	0.014336475	0.31024504	0.096516326	0.0984007	0.080934875	0.028422955	0.0010530789
m	0.079270765	0.5975383	0.007869495	0.30427057	0.0011322453	0.0024009738	0.0014839998	0.003891004	0.0020194312	3.9668805e-05	7.68494e-05	3.614796e-06	3.119146e-06
i	0.025229372	0.088073015	0.06170586	0.18890674	0.1006618	0.033670567	0.0097204745	0.1996435	0.10028142	0.080755	0.07874309	0.028058618	0.0045505706
a	0.0687264	0.558767	0.004662341	0.34890464	0.0013176963	0.0026975328	0.0010486202	0.0058574975	0.007778877	0.00010329089	0.00011407762	1.0844098e-05	1.1210296e-05
f	0.03474396	0.09926721	0.00065961503	0.12926367	7.32928e-05	0.0014128924	0.0014771556	0.690221	0.03795068	0.0002644911	0.004464837	0.00013381265	6.734563e-05
o	0.0110904975	0.042324934	0.075012326	0.13403764	0.09850457	0.05164478	0.014411339	0.2501229	0.11988994	0.059900537	0.10831371	0.032806482	0.0019403573
r	0.025020508	0.26937756	0.013662584	0.67251295	0.0029665912	0.0022069626	0.0020190652	0.007010763	0.004923406	8.498052e-05	0.00019428374	1.5090835e-05	5.208479e-06
à	0.0065342453	0.03880926	0.026219994	0.20861037	0.07224537	0.01902881	0.006960373	0.22116297	0.14539924	0.042128216	0.12588082	0.083180405	0.0038398968
s	0.018787477	0.13331595	0.002873874	0.7257293	0.0011527888	0.0017930685	0.009589616	0.09427277	0.006552945	0.00014150291	0.005456131	0.0003079749	2.6655343e-05
o	0.003383435	0.017405797	0.016117854	0.07135716	0.023792265	0.016773347	0.016163109	0.39045292	0.059889033	0.060632963	0.23592742	0.08652227	0.0015824438
l	0.008332965	0.074751265	0.0086604105	0.51081663	0.01774513	0.006999175	0.0039516427	0.070356116	0.28696138	0.001000459	0.007539206	0.0018945872	0.0009910103
a	0.004763172	0.03215308	0.00904405	0.14910217	0.03773713	0.009916724	0.006242231	0.15914342	0.12974447	0.047474556	0.21609452	0.19139181	0.007192641
m	0.004926241	0.047940794	0.0040857424	0.4050666	0.011825059	0.004808069	0.0022813673	0.070761085	0.43160626	0.0012232844	0.008521161	0.005220897	0.001733563
è	0.03947661	0.13422091	0.013497576	0.15978867	0.08985996	0.011873201	0.005139412	0.066248976	0.11512594	0.12484817	0.0807413	0.15359767	0.00558162
n	0.0029064685	0.013028572	0.0005647357	0.14248496	0.0033895425	0.0021298374	0.0069230655	0.57489663	0.15061128	0.0013239504	0.043411307	0.055346906	0.0029827347
t	1.3057963e-06	3.8975682e-05	4.61528e-05	0.0023239423	0.00016061433	0.0006477605	0.0012899763	0.031493038	0.017556539	0.0020159034	0.5190154	0.42305166	0.0023588196
e	0.0010022479	0.0012971523	0.07221111	0.004571828	0.6744711	0.03140537	0.020861197	0.021445483	0.006940571	0.15855151	0.0061530587	0.0010806696	8.787365e-06
