 	se	avessi	visto	le	nuvole	avrei	capito	che	pioverà	</S>
a	0.0001213894	0.00013411285	0.0003480899	0.0062648747	0.06815641	0.0022895173	0.0020246333	0.02976176	0.0063765994	0.8845226
n	0.88941526	0.11055917	1.0584738e-05	4.3671125e-08	3.7211034e-08	1.0496409e-05	4.299993e-06	1.1603617e-07	9.330777e-08	2.1963147e-09
ì	0.0063218228	0.73752165	0.004238293	0.00016152133	0.0011991581	0.15036023	0.09788141	0.00029640654	0.0020064183	1.3119804e-05
c	0.7498783	0.24971662	0.00027690065	5.8040196e-06	5.4633338e-06	8.484617e-05	2.7568803e-05	4.4092187e-07	4.080251e-06	1.2481918e-08
h	0.0034450863	0.9248476	0.0012052609	0.0004192018	0.0038310015	0.022890609	0.020407347	0.000974454	0.021969538	9.839989e-06
a	0.020479068	0.12702428	0.6190778	0.07741038	0.11738138	0.028763626	0.0065330425	5.0160077e-05	0.003239616	4.0570114e-05
d	0.014262773	0.9424646	0.0004421501	3.0669795e-05	7.848966e-05	0.02596857	0.014362346	0.00026888133	0.0021075504	1.3998735e-05
ò	0.0007385077	0.06449487	0.012161329	0.025406696	0.23300415	0.3264776	0.1168484	0.012407638	0.20839562	6.523635e-05
n	0.014255786	0.98292726	1.0389738e-05	6.6490736e-07	2.533423e-06	0.0007132827	0.0009571567	3.1680367e-05	0.0010753779	2.5992224e-05
t	1.5340587e-06	0.0013215292	1.4858508e-05	5.659467e-05	0.00052241504	0.038534876	0.026283339	0.020645026	0.9124746	0.00014520479
a	0.0008111777	0.0015614209	0.4527727	0.2681692	0.2660257	0.006431093	0.0015589361	0.0009868799	0.0016323773	5.0446128e-05
t	0.008321168	0.4424678	0.0110042505	0.0019387734	0.0016352583	0.1840516	0.3169953	0.017331261	0.015707383	0.0005471791
a	0.0013689247	0.085829005	0.004405247	0.014365342	0.43967023	0.09325753	0.093681835	0.19212936	0.06929657	0.0059959316
s	0.0019231212	0.3220183	0.03268637	0.0062618717	0.0052808197	0.21427816	0.3906337	0.025201432	0.0015873037	0.00012890217
ì	0.0006944157	0.076110795	0.00224496	0.008045586	0.26369154	0.13181026	0.15686494	0.2852763	0.069326706	0.0059344973
n	0.007981972	0.49942002	0.014986994	0.00657425	0.004023268	0.18366873	0.2344888	0.030233879	0.018351648	0.00027046193
n	2.653666e-06	0.0007642599	4.0117626e-05	0.00037242044	0.00837297	0.024062842	0.009735833	0.036055528	0.9194287	0.0011647095
e	0.00024294731	0.0008177349	0.2610351	0.27600557	0.35634214	0.03340083	0.013084632	0.014951259	0.04354242	0.0005773711
f	0.00015556523	0.040270973	0.0017766538	0.00068593444	0.0010676755	0.24848671	0.6453287	0.042007778	0.017524546	0.0026954461
a	0.0002224812	0.057216235	0.00043548405	0.0023925875	0.10077892	0.108988784	0.15283163	0.39058012	0.18297029	0.0035834569
ì	4.7131758e-05	0.01828944	0.006720716	0.0042681843	0.0043775514	0.23975408	0.6543498	0.06397446	0.0070356173	0.0011830389
c	0.00080291106	0.65479875	0.0012863562	0.0015360162	0.014887439	0.15456803	0.08613535	0.013173399	0.06866494	0.004146789
h	0.0014813055	0.2934216	0.0007386195	0.002376903	0.106296115	0.025681451	0.010075769	0.017246183	0.5418091	0.0008729648
a	0.00027840413	0.0006422966	0.11579769	0.28855142	0.4863896	0.040193096	0.01671251	0.028670685	0.02213695	0.00062732876
a	2.4217776e-05	0.0056269797	0.0016990313	0.0010504769	0.0028779623	0.1803181	0.56286114	0.03053289	0.060453173	0.15455598
n	1.8950821e-05	0.010367743	0.000725345	0.0017378083	0.025737686	0.5035411	0.24623248	0.029972263	0.14807725	0.03358931
o	3.965659e-05	0.003100094	0.00080476014	0.0037655223	0.11897317	0.070366636	0.051021155	0.15751512	0.5114414	0.08297251
ì	8.140883e-06	0.0030054774	0.0010482401	0.0032514941	0.008980018	0.23924924	0.5688836	0.1306583	0.021835463	0.02308003
s	0.00037898376	0.42900345	0.00072151434	0.0020693222	0.042113747	0.16755055	0.099494	0.03838201	0.15899627	0.061290134
o	0.00039806822	0.011169749	0.0016716392	0.009948992	0.49243993	0.038016774	0.0118496	0.09149115	0.33363715	0.009376979
n	2.7844121e-06	0.00046940538	0.00022759025	0.0010038785	0.0059346016	0.17783205	0.42040992	0.10338858	0.054466315	0.23626485
t	1.7934882e-06	0.00023029395	4.0463815e-06	5.7489542e-05	0.0030914126	0.0118510015	0.009314226	0.10253318	0.77756876	0.09534775
a	0.000222289	0.00045880172	0.0103184385	0.12747899	0.65136385	0.0355915	0.018360991	0.12939402	0.02345434	0.003356712
k	1.0917491e-06	0.00022822706	0.00021184384	0.00036046648	0.001675159	0.059758577	0.23630312	0.026590083	0.024356073	0.6505153
a	0.0011910439	0.08078699	0.0005488212	0.002041753	0.07222372	0.03903572	0.10580834	0.6028942	0.09072952	0.004739907
