 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
o	9.803381e-06	1.7428349e-05	2.52087e-05	0.001905224	0.002598018	0.0011961594	0.004156335	0.0047834744	0.09109705	0.89421123
l	1.2159191e-05	0.98863775	0.010732302	2.5267495e-06	0.00054051366	1.3401324e-05	2.7722755e-05	3.3505534e-05	6.5967587e-09	5.581433e-08
ì	0.0014846034	0.085890226	0.5803977	0.00031090353	0.05617974	0.26950514	0.0038551262	0.0023476323	9.2971995e-06	1.9566196e-05
k	4.756612e-05	0.23119113	0.75806165	0.0002025492	0.009066906	0.0005656166	0.00055456156	0.00030792793	4.8975414e-07	1.5596954e-06
o	0.00041936335	0.24526341	0.37683433	0.02306029	0.112968065	0.1599441	0.030836722	0.040192284	0.009686895	0.0007945271
e	8.109072e-05	0.043475933	0.93073714	0.005225963	0.0120343	0.0057549775	0.0022583073	0.0004250637	1.6772512e-06	5.567416e-06
n	2.1678818e-07	0.14875166	0.8329662	1.0842165e-05	0.0130231995	0.003421769	0.0006395423	0.001183572	7.9777055e-07	2.08675e-06
p	0.0006373613	0.034487728	0.16320963	0.112392925	0.2102712	0.33240607	0.06703625	0.04593645	0.032441694	0.0011807063
r	0.0023202966	0.003953377	0.025565516	0.94907606	0.011498735	0.0003891786	0.006102985	0.00082890195	0.00026207377	2.8890202e-06
a	0.004399602	0.0013195118	0.010475291	0.92864805	0.028123919	0.0008820948	0.023708567	0.002289084	0.00015048064	3.4058414e-06
t	5.6502628e-05	0.010403113	0.1631977	0.0043922244	0.15432899	0.5781757	0.06230711	0.026149161	0.00015530216	0.0008342106
ì	0.000682421	0.06793491	0.27518597	0.013954586	0.2512366	0.16364889	0.1403921	0.054521207	0.029584516	0.0028587426
m	1.678609e-05	0.00046757192	0.042733297	0.013787842	0.4146962	0.24157846	0.208622	0.07521064	0.0009139461	0.0019731505
à	0.00063228054	0.09297557	0.24652396	0.026409281	0.1206277	0.20344755	0.084494226	0.04632768	0.16753823	0.011023514
i	3.9616057e-07	8.687083e-05	0.007922309	0.003021279	0.50054187	0.075445145	0.24406192	0.16365662	0.0023398926	0.0029236581
n	8.174957e-10	0.016739609	0.21558554	2.2905579e-05	0.44968194	0.09572555	0.031948663	0.1835938	0.00063569023	0.006066299
e	5.038107e-06	0.001701693	0.0066723176	0.041561	0.0763505	0.32624605	0.038158234	0.09636157	0.39919475	0.013748878
m	4.078079e-07	3.3328495e-05	0.0051635797	0.0039866287	0.4783366	0.1183238	0.25724542	0.12528165	0.0054431283	0.006185532
m	0.00046108768	0.04705537	0.08433261	0.025709545	0.07060285	0.11183961	0.05410098	0.05186937	0.54464364	0.009384974
è	0.0018217557	0.0007998662	0.0019160016	0.6758472	0.09783889	0.002605213	0.15875459	0.04294498	0.017465595	5.8071146e-06
n	1.9427694e-07	8.4166895e-06	0.00066318124	0.0005537236	0.24970245	0.16267519	0.1716278	0.14246884	0.025650907	0.24664932
o	4.3666296e-07	0.0026628322	0.012646306	0.0025852115	0.11123683	0.08903683	0.082781814	0.19766046	0.4952313	0.0061579063
m	8.5242266e-07	6.948165e-06	0.0006743885	0.0013386057	0.19597109	0.39712217	0.14148137	0.088973545	0.018709457	0.15572158
i	0.00020982363	0.012193609	0.03940145	0.007698837	0.09294336	0.2887995	0.08375587	0.085514575	0.38472223	0.0047608307
n	1.4146144e-07	8.743059e-06	0.00042105248	0.0020816682	0.25706768	0.13321978	0.22587743	0.15770395	0.063965775	0.1596538
a	6.4739396e-08	0.00022945643	0.00094596966	0.0015717302	0.030863877	0.035611924	0.027546752	0.075262785	0.77122104	0.056746464
l	2.6760645e-08	8.180134e-06	0.00035613403	0.00052154274	0.20811316	0.039133634	0.15155044	0.16340473	0.08618991	0.35072222
i	1.7388991e-05	0.0044316943	0.012471275	0.002316924	0.043957453	0.106247015	0.032255948	0.07256363	0.70364803	0.022090677
p	6.167451e-08	6.1330456e-06	0.00023982313	0.00066515076	0.15393016	0.047335327	0.13074128	0.1114664	0.08915041	0.46646526
ù	7.0322983e-07	0.005026088	0.038291913	0.00027695153	0.09562799	0.09921573	0.03723284	0.1752763	0.53642833	0.012623167
n	1.0326998e-09	1.5095456e-05	0.00030929456	2.3785296e-05	0.09962646	0.003805355	0.044947322	0.11025688	0.31118917	0.42982662
a	7.2263965e-08	0.0021411355	0.0034908557	0.0005659232	0.012675995	0.035837535	0.0050821155	0.05864832	0.86144215	0.02011594
</S>	7.391059e-09	6.198585e-07	1.7483628e-05	9.6024974e-05	0.015510176	0.0098302895	0.013152362	0.012875666	0.028997282	0.9195201
