 	il	cibo	vuole	mangiato	appena	lo	cucini	che	è	più	saporito	</S>
a8	0.0702332134	0.0720827964	0.069984768	0.0721187794	0.0552379056	0.0735711196	0.063740839	0.1042729346	0.07223274	0.1190431984	0.0843104688	0.143171246
a3	0.066052605	0.178277737	0.0939679208	0.1339239674	0.0743037332	0.1006676682	0.0601039328	0.0728141394	0.05600540328	0.111973697	0.02237208626	0.02953711
a31	0.0844728928	0.136657591	0.12592215	0.1460352	0.078247774	0.0868319962	0.0641104382	0.0670679406	0.0686614566	0.0723502796	0.0296368305	0.04000546092
a7	0.1074313404	0.165926922	0.122156044	0.1247001728	0.0781936506	0.0948947468	0.0689196004	0.074141703	0.0419698588	0.0770749481	0.02044775016	0.02414324768
a20	0.086144059	0.12642399	0.1212080538	0.13841048	0.1027272586	0.1067560932	0.0655815944	0.066926119	0.0389434675	0.08151625	0.03058908404	0.03477351268
a24	0.0858812704	0.1426622932	0.105311824	0.1054095388	0.089906222	0.093622264	0.0697711766	0.0768058486	0.042109428	0.0967523336	0.03019830414	0.0615694986
a31	0.093972165	0.11506137	0.1403273188	0.1017601474	0.0792347556	0.096470852	0.0621626374	0.0733688424	0.04067723574	0.1004333772	0.03462180872	0.06190949712
a20	0.094106859	0.15353584	0.104451342	0.0974059192	0.0600956666	0.1247229672	0.0821379768	0.0821215466	0.0523400454	0.1165198784	0.0115441233	0.0210178258
a31	0.080155347	0.1366195006	0.0953710208	0.0941738068	0.0839874252	0.1211195928	0.0769730748	0.0787956652	0.03182048892	0.1269874012	0.0172159517	0.056780716
a28	0.0941698892	0.193453541	0.0942727934	0.0913847082	0.0720362124	0.113938352	0.09120129488	0.0643107782	0.033006584	0.0947325966	0.0152443762	0.0422488682
a31	0.072787547	0.1681489888	0.091328808	0.0737436196	0.0689590526	0.1098768452	0.0923955648	0.0749926266	0.0545801148	0.113550646	0.0199414605	0.0596947378
a3	0.0818691824	0.231981202	0.10773602	0.0775769692	0.06603900448	0.1018717366	0.06636640606	0.0536102952	0.0220503874	0.0925805438	0.0184937633	0.07982447828
a31	0.0596323446	0.2026069208	0.078183648	0.067823008	0.0757842328	0.099278747	0.0870985466	0.0702185492	0.0425372402	0.1323205582	0.02066199864	0.0638541956
a35	0.0667026384	0.282950488	0.0819559266	0.05740395168	0.05951617466	0.0880826166	0.0600719196	0.0570084722	0.0288293286	0.1151380346	0.02244889646	0.0798915837
a31	0.0467258094	0.246481804	0.0735878192	0.0731304314	0.0663584837	0.093398632	0.06556213	0.062472071	0.0384717218	0.1292827356	0.0292003935	0.0753279978
a20	0.0536540694	0.215956002	0.0565806478	0.05019397128	0.05825453134	0.0876919174	0.06883912072	0.0740586348	0.050937652	0.1434428196	0.03568093428	0.1047097202
a0	0.0546408672	0.219599658	0.0583785836	0.06826176	0.0633541508	0.0984361732	0.0610500632	0.0649222222	0.0439379362	0.1324458002	0.04080587904	0.0941669254
a31	0.04217024952	0.1877189172	0.0703199884	0.0669907268	0.0776285582	0.0931704706	0.0623281546	0.0810981252	0.0679745758	0.1163983016	0.04673384602	0.0874680628
a38	0.0551035716	0.177209786	0.0626098098	0.0547588876	0.058079415	0.090069655	0.0654051336	0.0699208252	0.0604465408	0.135318044	0.0702378947	0.1008404112
a8	0.050188576	0.155905234	0.059144577	0.0687832646	0.0702968592	0.1033468886	0.063878069	0.0788854044	0.0704554963	0.107296015	0.0690398713	0.1027796988
a31	0.04267741892	0.150526741	0.0498119867	0.0566549592	0.0769390234	0.0889604608	0.065142838	0.0964961051	0.1056821134	0.1075627104	0.0729206988	0.086624948
a46	0.0558972875	0.0968518016	0.0670826912	0.0748845138	0.067087571	0.0926526196	0.0682738068	0.0785585794	0.0818990196	0.0753080912	0.121273454	0.1202305678
a31	0.04267129862	0.0655871032	0.0457239112	0.0555264242	0.0701870772	0.0878034292	0.0740632428	0.1058903876	0.1125174556	0.0924377328	0.12958631252	0.11800560436
</S>	0.05731542266	0.077558069	0.0600838096	0.0742237734	0.0646799472	0.0975343186	0.067058029	0.0861532092	0.0835846146	0.0709113044	0.131326232	0.1295712674
