 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
a39	0.104727611	0.1238913812	0.1156462228	0.104157062	0.090376288	0.0778079886	0.0791123744	0.0879413318	0.1042098228	0.11212992
a3	0.0776682804	0.0853419452	0.0623491708	0.1840100288	0.0625578704	0.1066905792	0.0991324642	0.0825275224	0.1372191988	0.1025029642
a39	0.1311252808	0.1364153638	0.0851376636	0.1437769356	0.070290119	0.0923392556	0.0744350018	0.0687549628	0.1127843024	0.08494109
a3	0.0896406228	0.1042416912	0.1149151454	0.13394249206	0.07760432256	0.0957606675	0.057256218	0.0594038916	0.1065990232	0.160635938
a10	0.082143343	0.0903611108	0.078492755	0.1321359226	0.081512424	0.09387822	0.069777737	0.0771306312	0.1292177428	0.1653500806
a38	0.0699811784	0.0776491186	0.0818664212	0.1414411006	0.1077880776	0.141764818	0.0804022216	0.099270678	0.1067658242	0.0930705696
a37	0.0695969156	0.075992221	0.0860665366	0.1476703784	0.110918084	0.131811656	0.07566851	0.1104076956	0.115589921	0.076278087
a24	0.080098883	0.072888842	0.0963145256	0.162444415	0.0954931698	0.107737612	0.0700754414	0.1137346226	0.1107537328	0.0904587748
a31	0.068789912	0.071708148	0.0847943364	0.138054854	0.1023956384	0.1116896288	0.0755765002	0.123747563	0.1171289354	0.1061144808
a3	0.0702146708	0.0694796764	0.0826455244	0.1532574284	0.0529922522	0.1244173756	0.075404303	0.1253005058	0.148848702	0.0974395422
a20	0.0544743582	0.0687205974	0.076094789	0.1464481376	0.0701056758	0.1249946408	0.0816835736	0.1406961908	0.1575773846	0.0792046594
a31	0.0615764374	0.0743699782	0.0891228078	0.1653278776	0.0551708356	0.11326961	0.0682073164	0.1378481576	0.1564582724	0.0786486902
a11	0.0883930964	0.1051047364	0.0942039664	0.1789529572	0.0667036076	0.1463244392	0.0721063865	0.055154349	0.1148794354	0.078177033
a7	0.05113001	0.0798684112	0.071790155	0.177551169	0.0478556298	0.1245956548	0.083003758	0.0973472912	0.1575817788	0.1092761308
a31	0.0353145324	0.0660464178	0.0753767746	0.18275957	0.0521388266	0.1321809794	0.0791718594	0.1045145724	0.1727771392	0.0997193326
a24	0.06289670048	0.079378684	0.082375869	0.2142351448	0.07557576	0.154751117	0.07667857008	0.0496834298	0.106432705	0.0979920388
a46	0.0585627891	0.0830387546	0.056321818	0.2014174244	0.0544489274	0.142231672	0.082327112	0.0664101278	0.133222924	0.1220184687
a39	0.04321749276	0.0716445528	0.0457401986	0.209561132	0.067638514	0.148437603	0.0881898976	0.0654076414	0.1472176228	0.1129453472
a31	0.04547146662	0.072593034	0.056981819	0.235813156	0.0649422416	0.1573262912	0.0732173188	0.0638739848	0.12506237	0.104718296
a14	0.04926936526	0.05615638746	0.0414279522	0.2298538992	0.0813078368	0.1746410802	0.0932560922	0.0634517626	0.1019938668	0.108641745
a38	0.04438994808	0.06505481014	0.0384238581	0.230411684	0.1003419846	0.181964885	0.077669029	0.0562435308	0.106445184	0.0990550942
a31	0.04629006368	0.0682083499	0.0414373784	0.230467066	0.0917671064	0.1586658452	0.0750736128	0.0631675098	0.111074403	0.1138486648
a37	0.05109194688	0.0524044146	0.036751934	0.2455429012	0.0759385912	0.1741165992	0.0887191592	0.0601009488	0.1009531788	0.1143803612
a20	0.0453011645	0.0616054134	0.0441383066	0.247557552	0.1074650458	0.158996137	0.0888183674	0.0577742066	0.090826008	0.097517832
a39	0.0529297136	0.0706999032	0.057197907	0.28080753	0.0905311968	0.1409711708	0.0735899236	0.0582805638	0.0826518066	0.0923402584
a20	0.05194375046	0.0751123176	0.0586472256	0.296017606	0.081904492	0.1304448862	0.0780101248	0.06144029	0.083811215	0.0826680606
a35	0.0543643734	0.0847202994	0.0605940014	0.299221869	0.0764520652	0.1303950722	0.0752950448	0.0598849598	0.0812159488	0.077856365
a20	0.05856865126	0.0833680568	0.0512790502	0.296806604	0.07624197	0.133791698	0.0818321262	0.0675171044	0.093048084	0.057546652
a31	0.04674294252	0.0709987472	0.0618357528	0.285304173	0.085787719	0.135841741	0.0847695926	0.0668968498	0.0873526734	0.0744698116
a24	0.06315648896	0.05887575	0.046844176	0.2639156932	0.0806025606	0.1367499788	0.1115212846	0.0711689424	0.0832297638	0.0839353658
a31	0.057752688	0.0740769398	0.066071202	0.198641856	0.1030234782	0.1095578896	0.1065892196	0.0760722884	0.0928740068	0.115340384
a8	0.07736134454	0.0683888272	0.0674307458	0.1237017894	0.0746578956	0.1291346144	0.124275856	0.10117459	0.112458667	0.1214157018
a31	0.074035407	0.0774703634	0.0719917672	0.121108819	0.1092787064	0.1017335268	0.103781468	0.1178180548	0.106213204	0.11656869
a41	0.0750962604	0.0725395194	0.076308161	0.0964866992	0.0794151216	0.106878336	0.120452079	0.110588406	0.135352134	0.1268833002
a8	0.0746437562	0.0795452846	0.0791360612	0.099028874	0.1084701572	0.0904193316	0.1256582252	0.0982017552	0.11717828	0.1277182792
a31	0.0763924854	0.0796374732	0.0782268928	0.127100922	0.1226974432	0.0983357054	0.101228812	0.1078924196	0.1025023812	0.1059854802
</S>	0.07538033974	0.072537223	0.0744026574	0.0919178774	0.0807942754	0.1021686652	0.122179546	0.11345119	0.137088892	0.130079336
