 	vado	trovando	un	forno	che	fa	pane	buon	e	non	so	dove	è	</S>
a31	0.0536232386	0.0500055146	0.0450728498	0.0513486962	0.059277376	0.065103639	0.0888242552	0.1111541156	0.075490028	0.0673713302	0.0568527932	0.077098461	0.1027466004	0.0960310388
a15	0.02654892536	0.075654594	0.0744741586	0.0627814086	0.0616563308	0.0645696636	0.0485018366	0.07319647	0.0787937158	0.0601287916	0.0725932536	0.098601349	0.091605888	0.1108935826
a20	0.0252603317	0.055635685	0.1371757768	0.060335299	0.059371815	0.0622972154	0.0478126786	0.07156693	0.1154184246	0.0831698618	0.073386832	0.0796702894	0.069859676	0.0590392018
a31	0.02744705654	0.090634929	0.0979000276	0.0690824333	0.0814851078	0.0899611832	0.0675325198	0.0943054748	0.101649083	0.064593251	0.0586232458	0.0752300218	0.0518017124	0.029753926
a39	0.02493408282	0.0715640376	0.108507641	0.0631973894	0.0744885632	0.0954106648	0.068233039	0.08964214	0.114624151	0.09140492274	0.0584114356	0.0677552744	0.0426471726	0.0291794796
a31	0.020776782	0.1301992544	0.0586557442	0.0815852636	0.0741380488	0.0845298376	0.0749025904	0.0781090046	0.0897473838	0.0624103962	0.0596204178	0.08741533	0.0575827276	0.0403272156
a15	0.024936519	0.1722039492	0.0494089104	0.0667723066	0.062607382	0.076080508	0.0578512474	0.084499305	0.100713671	0.0679699728	0.0620552258	0.0734942204	0.0539747384	0.0474320634
a31	0.01991601376	0.0838419908	0.055653239	0.0895849062	0.0726397172	0.0792976358	0.062664564	0.078908621	0.1070923898	0.080338102	0.0692802432	0.0858824042	0.0610448062	0.0538553596
a18	0.02640164204	0.0767458426	0.0739243072	0.0792659336	0.076312236	0.0867342824	0.0617617838	0.08789283	0.1072110394	0.0788485302	0.0714567384	0.0747218538	0.0500787056	0.0486442936
a8	0.0218084455	0.0682260678	0.0681496984	0.0902801184	0.0748321212	0.088911164	0.0681793672	0.0818338676	0.0963755228	0.08178881	0.0720584334	0.0871539924	0.0587839696	0.0416183926
a31	0.0181653465	0.0546280308	0.0386932194	0.0529796974	0.0666471516	0.0829906048	0.0661447972	0.094269545	0.107656383	0.0802400802	0.08807208992	0.097109297	0.0748128346	0.0775909404
a3	0.0234520094	0.0519989196	0.0465737426	0.0733505476	0.0689195468	0.0756949328	0.0532111948	0.0771972118	0.0899047866	0.0752776506	0.0809367814	0.0907683982	0.072865042	0.1198492268
a31	0.01971372	0.0587238958	0.0398152152	0.0688580498	0.071983923	0.0969021698	0.075677124	0.0952479952	0.1009113252	0.0796808918	0.07778492608	0.0849709888	0.0592955912	0.0704341346
a39	0.02288528356	0.050991497	0.0461853398	0.0680963092	0.0702779926	0.0747261148	0.0502822414	0.076753091	0.096116844	0.0829690126	0.0907559656	0.0864115362	0.0641006874	0.1194480939
a31	0.02225180468	0.0592478676	0.0401744512	0.0681086092	0.070831074	0.095449277	0.0757699608	0.0938985598	0.107712464	0.0807241398	0.07455807808	0.082867071	0.0573228416	0.0710837957
a17	0.02292616006	0.050877217	0.04331447	0.0620794672	0.068180747	0.0704229996	0.0473455532	0.0790882386	0.0995864936	0.0841619396	0.0944927118	0.0896675776	0.0645444168	0.123312037
a13	0.02220704122	0.0561623908	0.0379684848	0.0631104324	0.063756461	0.0863769374	0.0676916296	0.0860885036	0.1091952378	0.0785648192	0.07670964232	0.091831724	0.0621681594	0.0981685652
a20	0.02292447552	0.055673934	0.03522787168	0.049147241	0.0670656538	0.0843486708	0.063064636	0.0907728908	0.117549164	0.0759939074	0.0764130088	0.0995322514	0.0680150808	0.0942712317
a31	0.0225153914	0.0574158988	0.0383001798	0.0608297388	0.0748851464	0.0873771792	0.065497113	0.0832688686	0.1211224472	0.0806595866	0.0745481792	0.0945909288	0.0754352776	0.0635540854
a13	0.02451962998	0.0601161956	0.039103656	0.0622215004	0.0686556478	0.0724993968	0.053616831	0.0761425706	0.1034811646	0.0857092842	0.0918424596	0.0906576364	0.0671975886	0.104236435
a18	0.02238268634	0.0607081078	0.0381847216	0.0648146334	0.0623619702	0.0750714736	0.0558336684	0.0813564908	0.116390564	0.0769622122	0.0773386616	0.1041507921	0.0592376406	0.1052063913
a31	0.0193722145	0.0561423754	0.0358756456	0.054915856	0.0645306742	0.0711658888	0.0517070666	0.075827472	0.1212188388	0.0774754986	0.08209374872	0.1123066382	0.0755216036	0.10184646986
a3	0.02442716428	0.0621289536	0.0372830536	0.0565040558	0.0646822824	0.0685638084	0.052764142	0.0795780902	0.1100867026	0.0944978716	0.0958340136	0.0983955628	0.0707343078	0.0845200176
a39	0.02273104044	0.0542711986	0.0289020262	0.0522101688	0.0468376006	0.0618038618	0.0438553976	0.077527694	0.1157250206	0.083722389	0.080467814	0.1099312108	0.0654137614	0.1566008508
a0	0.01939144006	0.052725204	0.031548312	0.0517276108	0.0579257124	0.0665785372	0.0460341444	0.076462186	0.1262160852	0.08208209	0.078975069	0.118399737	0.0716854058	0.1202484532
a31	0.01374021742	0.045964127	0.0378331006	0.060287622	0.0654061714	0.0688377242	0.0512873782	0.0822883602	0.1266881356	0.0740508106	0.08048837	0.1213754262	0.0928545956	0.078897955
