 	guardando	le	nuvole	capisco	che	piove	</S>
a31	0.133328926	0.113781308	0.135766624	0.146537862	0.137424308	0.1697815692	0.16337941
a13	0.1022922384	0.0950279644	0.125986111	0.2004782912	0.153677634	0.24151883	0.081018914
a24	0.1531289354	0.13260606	0.1650982212	0.148794376	0.1253108292	0.190864079	0.0841974634
a41	0.1479918554	0.1260358662	0.15331192	0.163995066	0.138335359	0.176298642	0.0940312616
a31	0.1343852826	0.1168075808	0.135320782	0.145218966	0.137140322	0.229908494	0.1012185886
a41	0.1254510658	0.1146698172	0.1245240146	0.15177249	0.1103038032	0.26482141	0.1084574212
a46	0.1232388198	0.084365145	0.09713654	0.133937847	0.108310646	0.31855147	0.134459489
a31	0.14031618	0.0755784417	0.0863416174	0.130033536	0.1017197708	0.344817097	0.1211933618
a20	0.146377373	0.091632949	0.0818571304	0.100197751	0.0717932068	0.320490158	0.1876514442
a15	0.1207394498	0.0679823264	0.0915241366	0.1270090492	0.0893145926	0.300108774	0.2033216848
a31	0.1357622407	0.0709174191	0.0710516362	0.150434396	0.0684746236	0.319459354	0.1839003122
a20	0.1455562836	0.076505499	0.066352297	0.1046975478	0.0830053528	0.348052886	0.1758301666
a31	0.1370995864	0.0659877006	0.0814849946	0.1046032284	0.0794462564	0.326480919	0.2048973104
a23	0.1480915616	0.0831091376	0.0604989272	0.1003195726	0.0512985282	0.35368047	0.2030017774
a31	0.1470718066	0.0739359846	0.0703900414	0.119813648	0.0780618222	0.344063551	0.1666631708
a27	0.147508418	0.0861484026	0.063972753	0.0785472554	0.0529469568	0.337308619	0.2335676102
a35	0.1453677858	0.0792325088	0.0691161648	0.1140021726	0.063852719	0.32126409	0.207164578
a31	0.1456893976	0.0798948834	0.0638862422	0.0936418808	0.10728831	0.342884276	0.1667149734
a39	0.144575599	0.096588741	0.0734201584	0.0880462612	0.077501042	0.343396166	0.1764720316
a41	0.1519875786	0.0880318986	0.0731436214	0.0881251622	0.0800315254	0.30666868	0.2120115404
a24	0.1347347404	0.1012451326	0.0846120198	0.0957880844	0.08690616	0.2835899592	0.213123887
a41	0.1045490996	0.0887341256	0.086414262	0.105824452	0.096495596	0.280771101	0.2372113616
a3	0.1042894522	0.086546835	0.091000929	0.1220810534	0.1066038972	0.2740938412	0.215384011
a31	0.1084302768	0.0891922634	0.0997234512	0.1465820736	0.124974348	0.23086055	0.20023704
a0	0.1201808295	0.0936666352	0.0936540844	0.1090512454	0.115544762	0.245928076	0.2219743712
a20	0.11207742846	0.1084589688	0.114612203	0.130686347	0.125878611	0.2098748812	0.198411577
a31	0.1101997422	0.1065296628	0.111274256	0.127157148	0.1322097078	0.2291523768	0.183477078
a20	0.1335117042	0.1014605564	0.1073019945	0.1256652992	0.1213284508	0.175785204	0.234946788
a31	0.11783564344	0.1081310772	0.1319757672	0.147745236	0.14764489	0.168518365	0.1781490272
a37	0.1559715166	0.1166642146	0.1048298142	0.1104304608	0.1114501514	0.171188014	0.22946587
a46	0.12422181666	0.114725262	0.119161239	0.1301452094	0.144411388	0.163437344	0.2038977112
a31	0.122030768	0.12083942	0.1207507866	0.1282831074	0.171424598	0.16439303	0.1722782908
</S>	0.1516219456	0.120489665	0.1040945046	0.1066635254	0.1147283628	0.173292028	0.229109948
