 	questa	canzone	venne	scritta	quattro	anni	fa	</S>
a31	0.1015519286	0.0897850444	0.133938034	0.122910656	0.1198825798	0.13806819	0.15058492	0.1432786472
a21	0.0636336938	0.05111285724	0.111282102	0.0985326472	0.184177861	0.176933542	0.205494112	0.108833193
a37	0.081918323	0.0511675006	0.151849569	0.1014807708	0.1561638312	0.125261096	0.20679506	0.1253638492
a31	0.097599908	0.0601977582	0.160376866	0.1548645588	0.174337068	0.116832822	0.162551495	0.0732395076
a17	0.0572352333	0.0455821162	0.135163652	0.1070116104	0.1716022358	0.1642790872	0.226083018	0.0930430554
a20	0.05818392066	0.039956598	0.1293626022	0.151054009	0.1797944458	0.150878541	0.202979241	0.0877906336
a41	0.0669218484	0.04082347488	0.1334514308	0.1397906152	0.204839624	0.146333988	0.1916469912	0.0761920386
a31	0.0639898244	0.04145411964	0.1404123028	0.1168322524	0.194398308	0.157516071	0.2119579472	0.0734391834
a46	0.0351539204	0.02945582724	0.1466321952	0.1063910222	0.1645327818	0.154973878	0.197729676	0.1651306946
a31	0.0427465506	0.02858955022	0.100623302	0.0743015724	0.1678770212	0.169917588	0.260579038	0.155365384
a13	0.0378733158	0.03291878406	0.0938241978	0.0561954392	0.184046498	0.1410211124	0.193228757	0.2608919026
a41	0.04115373624	0.03375425182	0.0854692706	0.0597289472	0.173404828	0.1572065964	0.2355272148	0.2137551316
a31	0.04410148306	0.03253460772	0.075615092	0.048414359	0.1648338756	0.150286984	0.254370226	0.2298433736
a33	0.0388255112	0.03253548316	0.063859434	0.04133159	0.2110781438	0.1066076406	0.20150482	0.3042574082
a31	0.0461109703	0.0354205743	0.0801875194	0.0458521474	0.1928252154	0.170673736	0.272227266	0.1567025746
a28	0.0446247492	0.03629884556	0.066824127	0.053167726	0.24064051588	0.1109102868	0.208631394	0.2389023812
a20	0.0448671918	0.0362354664	0.0652277078	0.0462152828	0.2136570206	0.143301538	0.233659722	0.2168360868
a8	0.05164993076	0.0438390778	0.0954149746	0.0443559394	0.2081507642	0.123532029	0.236428837	0.1966284201
a31	0.04269816186	0.04550735338	0.0857803966	0.05025484844	0.1823309194	0.1124173312	0.236895964	0.2441150072
a39	0.0495989867	0.04208058228	0.0998460042	0.0455779052	0.2723961786	0.107492657	0.21242723	0.1705804654
a41	0.04398399768	0.0392323174	0.0996480588	0.0397834706	0.2302468122	0.1115852068	0.217146708	0.2183733824
a13	0.04836924434	0.044912750408	0.1040410532	0.0468821179	0.2216522946	0.091172978	0.239222046	0.2037475176
a31	0.034659972254	0.033384363176	0.1062726614	0.04425800886	0.197051874	0.0949524332	0.249890874	0.2395298464
a35	0.0626088296	0.0497985544	0.0690510378	0.049770303	0.2828668014	0.0973723352	0.211457568	0.1770745952
a31	0.05345721568	0.05431645212	0.0981128434	0.059493153	0.2237127732	0.1178833488	0.1761227632	0.216901407
a21	0.0809998632	0.0705735276	0.0654188078	0.068190123	0.2960344968	0.1053831622	0.159343885	0.154056112
a31	0.0675652794	0.07444279948	0.08410240192	0.077041617	0.174691935	0.134122366	0.173983786	0.214049826
a10	0.0960776556	0.0891379588	0.0807752284	0.0827710068	0.2301290408	0.115245134	0.137727347	0.1681366032
</S>	0.0665968406	0.07436166448	0.0903126294	0.0864530214	0.1520740948	0.156460998	0.181027734	0.192712996
