 	pure	che	ti	ho	visto	una	volta	solamente	non	ti	dimentico	mai	</S>
a38	0.0666327628	0.066843564	0.0745513068	0.0727979504	0.0656226524	0.0600967298	0.0582528429	0.062699541	0.0632267044	0.0682013826	0.0961982648	0.101636304	0.143239983
a31	0.0751827956	0.0809837878	0.097125202	0.0940997726	0.0796087694	0.0622616932	0.085495915	0.079172462	0.058691666	0.0628191648	0.0978996112	0.0697768576	0.056882335
a21	0.0814072174	0.0873908046	0.101623062	0.0913209568	0.0805394504	0.045001224	0.0715204426	0.0820415586	0.0527589606	0.0665151706	0.1031139386	0.0757427584	0.0610244924
a24	0.0594758412	0.0898396702	0.089826888	0.0684818445	0.0693782784	0.0519745531	0.1180454504	0.1114400432	0.0574043756	0.059146429	0.0730173396	0.071507359	0.0804619608
a31	0.0731188054	0.081688223	0.1367156428	0.0929476374	0.0828809014	0.0529240884	0.0888367436	0.0719278642	0.0508062244	0.0540289436	0.0553218209	0.0845784548	0.0742246317
a17	0.0558897968	0.0648921952	0.0775377118	0.0632997542	0.0664293772	0.0464022668	0.1178018224	0.1642526706	0.0933163606	0.0771017652	0.0852343528	0.0435244112	0.044317525
a31	0.0431040716	0.0653414684	0.0931745268	0.0865221456	0.0977494764	0.0565974568	0.088607124	0.0927289966	0.077097034	0.0615197332	0.0827367136	0.0672145586	0.0876066898
a20	0.045720232	0.0498045694	0.08785727	0.0720668222	0.0903733472	0.0381427474	0.0705233514	0.147898044	0.1113614444	0.0830197262	0.0840724038	0.0541523868	0.06500763776
a13	0.03706189836	0.0456630098	0.0766289568	0.0653441188	0.0651385526	0.0373927858	0.0595678166	0.164814512	0.1299391788	0.0827209235	0.085583978	0.0776387976	0.072505449
a17	0.0391663222	0.0423609206	0.0715375802	0.0605757252	0.0642166912	0.0393543284	0.0663959274	0.099233506	0.078668974	0.0935023158	0.1064213548	0.104656543	0.1339098066
a8	0.0438263142	0.0539630264	0.0735423816	0.0614756626	0.0704142846	0.0427602216	0.0623806066	0.0911203218	0.070404278	0.0884279964	0.1129706838	0.1035343822	0.1251798338
a31	0.04963376866	0.0551490825	0.0764872548	0.0585833556	0.0582267658	0.03264065646	0.0519870498	0.0890562618	0.0611343212	0.08250133788	0.1282221674	0.0950078084	0.1613701502
a39	0.03806400884	0.0448041992	0.0733219322	0.0645533416	0.0676715828	0.0288176519	0.0429747662	0.146899401	0.0926026884	0.0932017378	0.1050258122	0.0688505204	0.1332123417
a31	0.0366052662	0.0413293984	0.0727605156	0.0667735772	0.0666668284	0.03079723834	0.0466996276	0.1285394742	0.0948309498	0.0973087686	0.1248816502	0.0857399781	0.1070667057
a37	0.0316573012	0.03605866028	0.0722472324	0.0670849262	0.0778226052	0.02229187396	0.04967794234	0.13717562	0.0851634462	0.1046025912	0.1238038074	0.0831585328	0.1092554488
a8	0.03025847912	0.0308592697	0.0625068384	0.05609058808	0.0653487872	0.0249207568	0.0472842908	0.121269302	0.0839135086	0.1132421596	0.1468114658	0.0943924144	0.12310214754
a31	0.0412437273	0.03064744738	0.05911449226	0.03791574314	0.0490592504	0.02240570868	0.04264784334	0.1397719324	0.0857730232	0.1134472526	0.1649979648	0.0695980384	0.1433775532
a8	0.02573294066	0.02495446254	0.0536014922	0.0435590378	0.064415829	0.02856788072	0.0391383544	0.118737998	0.0690070006	0.117544686	0.1736026558	0.0885503712	0.15258731796
a23	0.03182637502	0.02615100218	0.05119525492	0.034300967	0.0516239548	0.0228931158	0.0397844484	0.0894302284	0.0662718846	0.1192341628	0.210108777	0.1065772378	0.150602561
a8	0.03593175822	0.02835635566	0.0533142856	0.038088674	0.0481504304	0.0276241163	0.0368150014	0.0915790194	0.0734749092	0.110002298	0.2387487596	0.0839379172	0.133976451
a20	0.03964801116	0.03053011178	0.0558961576	0.03749501564	0.0490326374	0.0275821066	0.0381781638	0.0863502164	0.0759389082	0.114729512	0.2351001008	0.0883263048	0.121192754
a31	0.03843628274	0.03045352818	0.05958311448	0.0406215206	0.05016509	0.02812673012	0.036917076	0.0962372112	0.0744748476	0.1121706488	0.2300412804	0.0858763282	0.1168963588
a28	0.02926965358	0.02460098896	0.0550234721	0.0376582296	0.0579131272	0.02756998768	0.036916287	0.0953915146	0.0656558816	0.1459250204	0.1952169148	0.087529502	0.141329422
a31	0.04325677844	0.02963217798	0.0501939673	0.034244796	0.04742481892	0.023784461	0.033628266	0.0792812104	0.0631004108	0.1244574376	0.2286925908	0.1410678924	0.1012351946
a46	0.0315099011	0.02818658032	0.04515558	0.0348800728	0.0530616366	0.0260566448	0.0348491389	0.1057857518	0.0670175038	0.145596988	0.1983779	0.0734925884	0.1560297176
