 	allora	questo	anno	che	viene	vengo	nuovamente	qui	e	mangio	molti	pasticciotti	</S>
a18	0.099041804	0.093959321	0.070574254	0.0704006892	0.071981239	0.0685459878	0.0700448294	0.0528536524	0.0638801266	0.071601938	0.0898223768	0.0927123554	0.0845814364
a20	0.0958782028	0.1671419836	0.1107026316	0.1073772442	0.0658527564	0.04224510146	0.054640238	0.0319846227	0.0400492844	0.0500164606	0.0746823092	0.095827424	0.0636017493
a31	0.1026712666	0.174082774	0.1076231798	0.1098456192	0.067920162	0.0534174358	0.0675300296	0.0374554192	0.0530611348	0.051135677	0.06643723288	0.066690421	0.0421296388
a24	0.0956026114	0.224583516	0.0990316668	0.0843158178	0.073231041	0.0592126636	0.062990888	0.033279107	0.0511416778	0.057534406	0.0602402284	0.0642237064	0.0346127194
a31	0.0637509302	0.195437268	0.081876324	0.0763030094	0.068447466	0.0571362756	0.0667223558	0.046863725	0.0653324954	0.06770624034	0.0617048086	0.0751843492	0.0735347496
a7	0.0741751766	0.1857384068	0.0898396772	0.0770215214	0.0616297566	0.0503239412	0.0637477372	0.0423872956	0.0738123814	0.07676884434	0.0746317408	0.0751115572	0.0548119526
a20	0.0518113142	0.137937434	0.0772439352	0.0862916886	0.0931103928	0.060626203	0.08885926	0.051832838	0.0633562644	0.0700381948	0.0628040814	0.0956851178	0.0604032426
a39	0.0528608352	0.1766880738	0.0823089856	0.08366078	0.0890881396	0.0684847168	0.0700380018	0.0446029776	0.0523915006	0.0615653902	0.0660019398	0.0976603834	0.054648232
a31	0.05431217764	0.1775912236	0.0825271404	0.082223894	0.0801180964	0.065645207	0.0700620012	0.045153015	0.0525862912	0.0635648524	0.0650947932	0.1037342956	0.0573870002
a46	0.05070243506	0.146700836	0.0971544982	0.0964997392	0.0886206652	0.0524708761	0.0727245022	0.03789411532	0.0582459594	0.0931393614	0.056910162	0.0845432114	0.0643936644
a31	0.04645272558	0.1469537112	0.0713238396	0.0758620014	0.0727015436	0.054283669	0.0614032826	0.03493698144	0.052223683	0.064367643	0.0720160324	0.125214831	0.1222600262
a17	0.05733969206	0.1305092092	0.0885747348	0.0798441302	0.0654725416	0.0671393148	0.065920738	0.03025485076	0.0475062228	0.063932351	0.0822313566	0.1195820506	0.1016928208
a20	0.05165938982	0.1408395632	0.0767630016	0.0697493864	0.0678732542	0.06595738954	0.0658749602	0.03485342344	0.0475474726	0.0576653704	0.077258261	0.128664667	0.1152938474
a17	0.05060304972	0.1457410318	0.0746316428	0.0669338748	0.0722808102	0.0533572036	0.074718423	0.04117668212	0.0502653196	0.0553662098	0.0920596036	0.1303112688	0.0925549024
a31	0.0508163538	0.152859523	0.0750825448	0.07629638	0.0744035674	0.05853814714	0.0774658196	0.0357566794	0.0460560702	0.0548986406	0.0929540638	0.1289814834	0.0758907132
a5	0.06430651866	0.140778906	0.0881759242	0.0770011296	0.0715673358	0.08437626968	0.0864397058	0.02749175178	0.0402267002	0.0597759616	0.0995602046	0.105735184	0.0545644296
a35	0.0726932742	0.1520230388	0.0849714032	0.0795776888	0.1052717396	0.0691719194	0.1095776306	0.03561881672	0.0439236278	0.0543072036	0.062194363	0.087714951	0.0429543434
a15	0.05149596656	0.2129273464	0.0848399086	0.0697600596	0.0648202712	0.0412577206	0.082881555	0.034477348	0.0397781282	0.0491518237	0.0720186032	0.1224387708	0.07415250166
a24	0.04317632916	0.2075636372	0.087024263	0.0625214008	0.066669936	0.0449196309	0.063334566	0.02461235332	0.032176617	0.0492435113	0.0890898062	0.145112646	0.084555302
a7	0.0447754967	0.176250452	0.0791435128	0.0584177536	0.0681018592	0.0639404156	0.0749597594	0.02486911786	0.03956629	0.0531931304	0.093963866	0.1370455842	0.085772771
a31	0.04052281854	0.157676567	0.0898042524	0.073320548	0.0725302432	0.05996822392	0.0794034026	0.0300732564	0.0413383456	0.0576681428	0.1145946074	0.1088642292	0.0742353616
a11	0.06133811108	0.1644942332	0.1125194182	0.0822810581	0.0646777632	0.03978941146	0.0824606932	0.03425708286	0.0354209116	0.0607832679	0.0756214268	0.0997166296	0.0866399948
a31	0.05473360836	0.1821524018	0.0878473768	0.0653766734	0.0613671038	0.04279475766	0.071482519	0.02626956924	0.0336992822	0.0687272986	0.0792030164	0.1414193796	0.084927049
a39	0.0574095056	0.098008656	0.1007822512	0.0596484576	0.0688363438	0.0393746998	0.1103172594	0.0407755704	0.0538404076	0.088394714	0.0799998548	0.1122187012	0.0903935828
a18	0.0521999948	0.073479622	0.0926030028	0.0611515514	0.0637592612	0.052025906	0.0605321406	0.0455530992	0.0442706168	0.1048117592	0.0794862514	0.1331055946	0.1370212028
a20	0.05436239	0.0669507532	0.0915162368	0.0639186864	0.0722696204	0.0674980632	0.0566296454	0.0557235356	0.0547990028	0.1037455558	0.0807676092	0.1403899746	0.0914289294
a31	0.05318215068	0.0546250522	0.08242907	0.0607593794	0.0721245112	0.0679954648	0.0581713866	0.0538285146	0.056924254	0.102179762	0.0895900854	0.135097664	0.11309269
a18	0.0658575299	0.053366807	0.0684193068	0.0547633154	0.064967464	0.058373148	0.0632235716	0.0560411362	0.0577818134	0.0940921982	0.0755790096	0.1472870954	0.1402476306
a24	0.0644156284	0.0587529142	0.05676197042	0.04922111004	0.0578854628	0.0573558862	0.0532699728	0.0601862238	0.0509565498	0.09199184092	0.090414295	0.166613346	0.14217482
a31	0.0599325412	0.0575643188	0.06346639016	0.05018038094	0.0647385914	0.0699816356	0.054599291	0.0648181254	0.0534495608	0.1024366308	0.087651615	0.1483972022	0.1227837028
a18	0.065412744	0.0496198906	0.06293724828	0.0596385716	0.0649233332	0.0628386792	0.06566506	0.0626926188	0.061381684	0.0887848008	0.080470246	0.1490412208	0.1265938998
a31	0.066443335	0.0543653694	0.05194689648	0.04972935106	0.0625468821	0.0660917572	0.059064799	0.0768418792	0.059388089	0.0911880164	0.0830088584	0.1468210564	0.1325637254
a17	0.0654609637	0.0520686946	0.0573471302	0.0605401226	0.069170744	0.0701067972	0.069514377	0.0728842836	0.0643270068	0.0898956374	0.076086728	0.12971136	0.1228861758
a8	0.0663033392	0.055766898	0.05044276652	0.0497351526	0.06148149	0.0693416664	0.0624544952	0.0788961608	0.0593450832	0.0869282272	0.0827595886	0.1543931168	0.1221520022
a28	0.06121873864	0.051845221	0.05495249514	0.05035049008	0.0638583366	0.0746721044	0.0936551764	0.1021457492	0.080827229	0.1052881732	0.0818897492	0.0963989096	0.0828976538
